ID,Description,NES,pval,padj,size,leadingEdge
WP2840,Hair follicle development cytodifferentiation stage 3 of 3,1.7127700359970515,0.0017986002637029928,0.023545312543021,64,EGFR;BMPR1A;LGR5;BMP4;ELANE;SFRP1;IGFBP5;PERP;GATA3;CD34;HR;ZBTB16;NR3C1;SOX2;SOX9;HOXC12;KRT19;FST;SPINK5;KRT15;DKK1;TP63;GJB6;LRIG1;DLX3;IGF1;MSX1;FOSB;SMAD4;JUN;BCL11B;GLI2;GSDMA;FOXQ1;NOTCH2;FOS
WP5182,Pro survival signaling of neuroprotectin D1,-1.8310884174533415,0.0019150466265614376,0.02462202805578991,15,CASP3;BAX;FADD;TNFRSF1A;TRAF2;CASP7;CYCS;CASP9
WP5117,Cohesin complex Cornelia de Lange syndrome,-1.8090295898225557,0.0019858601629489567,0.025084549426723664,33,SGO1;PLK1;CDCA5;ESCO2;CDK1;AURKB;SGO2;PTTG1;SMC1A;PTPA;PPP2R1A;ESPL1
WP5052,Nephrogenesis,1.9177598556492026,0.0022062661829385806,0.027388131926134103,14,BMP7;OSR1;MEIS1;RSPO1;GREB1L;WNT4
WP12,Osteoclast signaling,-1.809334338947243,0.0023761431063158904,0.02899700061944815,14,ITGB3;SPP1;AIMP2;PDGFB;ACP5;SLC9A1;TNFSF11;IFNAR1;TNFRSF11A;GPR68;ATP6V1G1
WP2911,miRNA targets in ECM and membrane receptors,-1.7945521565405447,0.0025780293474467423,0.030936352169360908,22,FN1;COL4A1;COL4A2;COL6A3;COL5A2;COL6A1;LAMC1;COL5A3;COL6A2;COL5A1;THBS1;SDC2;LAMA4
WP2895,Differentiation of white and brown adipocyte,1.8572343029841252,0.002628866051686818,0.031029238642860807,25,BMP7;BMP4;PRDM16;PPARGC1A;CIDEA;ZIC1;CEBPA;ZNF423;CEBPG;EBF3;HSPB7;ADIPOQ;SLC7A10
WP5284,Cell interactions in pancreatic cancer microenvironment,-1.7500173973508886,0.0027211633402680316,0.031099009603063218,26,TGFB1;CD86;CD80;CCR5;NRP1;KDR;CSF1R;IFITM2;CXCR4;CCR2;CCL2
WP405,Eukaryotic transcription initiation,-1.7437620637180935,0.0027131287383344435,0.031099009603063218,42,TAF6;POLR3D;GTF2E1;POLR3K;POLR2G;GTF2A2;ILK;GTF2H2C;POLR2F;TAF9;GTF2H3;TAF13;GTF2E2;ERCC2;POLR2B;GTF2H4;POLR1A;POLR2C;POLR2J;TAF12;POLR3H;POLR1E
WP4211,Transcriptional cascade regulating adipogenesis,1.9456656100362302,0.0029565168659460113,0.032086715772096416,13,GATA3;KLF15;DDIT3;KLF5;GATA2;CEBPA;CEBPG;SREBF1;KLF2
WP4224,Purine metabolism and related disorders,-1.814198145519361,0.0029525224505404235,0.032086715772096416,20,HPRT1;ADSL;PFAS;TPMT;IMPDH1;PAICS;ATIC;GART;PNP;ITPA;PRPS1;DGUOK;PPAT
WP2363,Gastric cancer network 2,-1.7409496507016555,0.0029858471621256387,0.032086715772096416,30,LMNB2;TOP2A;UBE2T;ATAD2;UBE2C;FANCI;MTDH;RFC4;RFC3;CTNNB1;CHTF8;TP53;FAM91A1;CD48;CACYBP;PLAC8
WP2263,Androgen receptor network in prostate cancer,-1.5538458738307743,0.002901495614179604,0.032086715772096416,104,CHEK1;BLM;MMP1;PLK1;CDC25A;ELK1;CDK1;BRCA1;CASP3;CDK4;BAX;EIF4EBP1;E2F1;CDC25B;GRB2;PRKDC;AKT1;RAP1B;CHEK2;ACTL6A;RB1;SMARCA4;RHEB;MSH6;SMARCD1
WP1984,Integrated breast cancer pathway,-1.5381601253559383,0.0035566641366202513,0.037658796740685015,147,AURKA;CHEK1;RAD51;BLM;MMP1;PLK1;RAD54L;CDC25A;RASGRP3;BRCA1;CASP3;BRCA2;HDAC1;CDK4;BAX;FADD;CERK;E2F1;CDC25B;BID;CDC42;GRN;AKT1;CHEK2;RB1;SMARCA4;RHEB;CTNNB1;BAK1;MSH6
WP5380,5q35 copy number variation,-1.5911971995110994,0.0038040017344636184,0.039693931142229064,96,TMED9;BRCA1;ADAM10;TSPAN17;H2AX;LMAN2;MAGED1;GPRIN1;PRELID1;GNAI2;TMED2;PDLIM7;GRB2;TPM2;HK3;MXD3;TMED10;DOK3;FAF2;B4GALT7;DDX41;PTPN2;TRIAP1;SIMC1;SRC;DBN1;CXCR4;COX8A;UNC5A;GRK6;ABL1;COX5A;BABAM1
WP4352,Ciliary landscape,-1.4283057104632726,0.0041318378171201426,0.042498903261807185,210,MCM6;MCM5;EFTUD2;MCM2;MCM3;EHD3;GLB1;HDAC1;SNRPB2;TMED1;MCM10;DYNLT1;CEP170;ARHGDIA;IQGAP3;CTSA;SMC4;PSMD13;MCM4;EXOSC4;PSMD7;MYL6;ARFGAP3;RB1;RAB8A;RNGTT;CTNNB1;LSM4;DCAF7;EIPR1;CD2BP2;PSMC4;COPS7A;HDAC2;RALB;CEP170P1;CALM1;MCM7;CAMK2A;COPS8;IFT56;MFAP1;DYNC2I2;GLA;AAR2;PSMD12;COPS3;CTBP2;SSNA1;IFT25;TIPRL;CDR2;MSH2;NDUFA9;CBS;CNOT9;NUDC;EXOSC9;RAC1;MYL6B;IFT22;IFT20;COPS6;DYNC1I2;MAEA;MCM8;IFT43;EXOC5;HTRA2
WP4545,Oxysterols derived from cholesterol,1.7160319553709698,0.004231523255536253,0.04291122174628313,35,EPHX2;DBP;ESR1;ACOX2;IL17D;THEM5;ACOT8;RORC;ESR2;CYP39A1
WP3967,miR 509 3p alteration of YAP1 ECM axis,-1.7933070952753274,0.004358758886094925,0.043587588860949246,17,FN1;SNAI2;TEAD4;BCAR1;COL5A1;TEAD2;EDNRA;COL3A1;GPC6;COL1A1;THBS2
WP5039,SARS CoV 2 innate immunity evasion and cell specific immune response,-1.596673303758431,0.00470654737166627,0.04642074119999609,63,CXCL5;CXCL6;TRAF3;TGFB1;FADD;IFNAR2;HAVCR2;CXCL1;HDAC2;TRAF2;CXCL13;CXCL3;CXCL8;BSG;TP53I3;CCL2;CCL3;LARP1;IFNAR1;IFITM1;IL10;RAE1;NUP98;PPBP;JAK1;TANK;STAT1;NFKB1
WP306,Focal adhesion,-1.4468940571799527,0.005551644288317788,0.054015998480929826,186,LAMB1;ITGA5;FN1;ITGAV;ELK1;IBSP;ITGB3;ACTG1;ACTB;PGF;COL4A1;MYL12A;ACTN1;SHC1;COL4A2;VASP;PPP1CA;SPP1;BCAR1;ZYX;COL5A2;ITGA4;FLNA;GRB2;PARVB;CDC42;LAMC1;AKT1;RAP1B;PDGFB;PRKCA;COL5A3;COL6A2;CTNNB1;TNC;KDR;PAK2;THBS1;HGF;RAC2;RHOA;CCND3;LAMA4;HCK;VCL;SRC;ILK;ITGB1;PARVG;PIP5K1C
WP5343,Abnormal calcium handling and its effects on muscle contraction in DMD,1.838185231196386,0.005812111235692096,0.05492286476981175,12,CAPN3;PLA2G4B;DMD;DTNA;CASQ1;ATP2A1
WP4864,Host pathogen interaction of human coronaviruses apoptosis,-1.737221806253344,0.0057654323184319015,0.05492286476981175,21,CASP3;BAX;FADD;BID;AKT1;MAPK12;CASP7
WP4752,Base excision repair,-1.7150750209350472,0.005873695260104868,0.05492286476981175,31,FEN1;NEIL3;PCNA;POLD1;PARP1;POLE2;APEX2;POLE3;MPG;APEX1;POLD3;POLD4;LIG1
WP5433,PGK1 PKM2 KHKC KHKA acting as protein kinases,-1.738880728926,0.0060081908903740705,0.055252893008758394,14,PKM;PGK1;H2AX;BUB3;SNAP23;PAK2;PRPS1
WP3878,ATM signaling in development and disease,-1.6683498242171246,0.0060624702051276565,0.055252893008758394,47,CHEK1;LMNB2;CDC25A;BUB1;AURKB;PPP5C;PRKDC;SMC1A;CHEK2;MAPK12;CDK5;TRIM28;TP53;RNF40;HMGN1;G6PD;RNF8;PPP2CA;NBN;CDK2;IKBKG;RBBP8;NFKB1;ATR
WP5394,UDP derived sugars synthesis in fibroblasts,-1.702294324412448,0.006612404124743173,0.05951163712268856,11,GALE;UGDH;HK3;HK1;UXS1;PGM3
WP2037,Prolactin signaling,-1.5438889109561393,0.006698264600446129,0.059540129781743376,73,ELK1;CASP3;PPIB;SHC1;EIF4EBP1;FLNA;GRB2;AKT1;AGAP2;PPIA;CTSD;PTPN1;SRC;ITGB1;SIRPA;VAV2;RAC1;SOCS1;VAV1;MAP2K2;PIK3R2;CBL;MAP2K1;PIK3CG;NFKBIB;JAK1;FYN;STAT3;STAT1;NFKB1;PTPN6;YWHAG;MTOR;JAK2;MAPK1;PAK1
WP4792,Purine metabolism,-1.6977139634740332,0.0069902446750324185,0.06063826706052218,11,HPRT1;ADSL;IMPDH1;ATIC;PNP;ITPA;PRPS1;DGUOK
WP2064,Neural crest differentiation,1.5461617522463953,0.00694594981276046,0.06063826706052218,74,BMP7;BMP4;HDAC11;DCT;FGFR2;PAX3;FOXD3;TCF7L1;AXIN2;HDAC6;HDAC5;DVL2;MPZ;HDAC9;HDAC10;SOX10;MITF;SOX9;ZIC1;DVL1;SOX5;COL11A2;CDH1;TBX6;FGFR3;TFAP2A;HDAC4;MBP;PMP22;MYB;MSX1;HES1;DLL1
WP2817,Mammary gland development pregnancy and lactation stage 3 of 4,1.6131460104832767,0.007080295804117245,0.06068824974957639,41,NFIX;EGFR;NFIA;ERBB4;NFIB;ESR1;PGR;ESR2;ATP2C2;ERBB3;NR3C1;CEBPA
WP2507,Nanomaterial induced apoptosis,-1.7182211434599044,0.007316892855872283,0.061978386543859336,20,CASP3;BAX;FADD;BID;DIABLO;BAK1;CASP7;CYCS;CASP9;HTRA2;ENDOG;APAF1;AIFM1;PRF1
WP5366,NF1 copy number variation syndrome,-1.5583141226074497,0.007403868829569659,0.061985878573141334,78,CCNA2;RAD51;DNMT1;TUBB;PCNA;CFL1;CCNE1;SYN1;CCNE2;RFC4;RFC2;RFC3;PRMT5;EVI2A;LIMK1;H4C11;SDC2;RHOA;H4C12;RFC5
WP5114,Nucleotide excision repair in xeroderma pigmentosum,-1.5373394484658687,0.007546293333841125,0.06245208276282311,66,PCNA;BRCA1;POLD1;PARP1;RFC4;POLE2;RFC2;RFC3;POLE3;DDB1;RPA3;H4C11;RBX1;CHD1L;POLD3;H4C12;RFC5;GTF2H2C;GTF2H3;POLD4;ERCC2;LIG1;HMGN1;GTF2H4;XRCC1;SLX4;RAD18
WP5300,TROP2 regulatory signaling,-1.5598879355144843,0.0077384196139106305,0.06331434229563243,45,CHEK1;MMP13;ITGA5;FN1;CCNE1;CDK4;BAX;ACVRL1;PRKCA;RB1;CTNNB1;ABCC1;PECAM1;SRC;ITGB1
WP3927,BMP signaling in eyelid development,1.7098248023236187,0.00818947224555957,0.06527248417286902,19,EGFR;BMP4;FGFR2;SFRP1;DKK2;PITX2;MAP3K1;SMAD4;JUN;FGF10;FOXC1;TGFA;INHBB
WP5199,PtdIns 4 5 P2 in cytokinesis pathway,-1.6765104986340176,0.0082497167496265,0.06527248417286902,11,RACGAP1;MSN;ANLN;KIF23;AFAP1;RHOA;RAB35;SEPTIN2;RDX
WP231,TNF alpha signaling,-1.4935617969002888,0.008222589892896755,0.06527248417286902,87,PLK1;CASP3;NRAS;BAX;FADD;BID;CYBA;GRB2;PSMD2;AKT1;DIABLO;TNFRSF1A;TRAF2;CASP7;NFKBIE;TNFRSF1B;CDC37;CSNK2A1;CASP9;RAC1;KRAS;MAP2K3;BCL2L1;NFKBIB;PPP2CA;TANK;CUL1;APAF1;IKBKG;NFKB1;TXN;NFKB2;MAP3K7;BIRC2;GLUL;MAPK1;TAB2;MAP3K5;CHUK;RFK;HSP90AA1;BIRC3
WP453,Inflammatory response pathway,-1.6431288805445927,0.008648880209854697,0.06768688859886285,26,LAMB1;FN1;LAMC1;CD86;TNFRSF1A;IL4R;CD80;THBS1;TNFRSF1B;IL2RA;CD40;COL3A1;IL2RB;COL1A1
WP5342,Pathophysiological roles of DUX4 in FSHD1,1.7288041361334403,0.009689453494771537,0.07337275795950014,11,ADRB2;PPARGC1A;ESR2;RET;TRIM63;FBXO32
WP3969,H19 Rb E2F1 and CDK beta catenin in colorectal cancer,-1.6890977864813432,0.009970230560220486,0.07337275795950014,14,CDK4;E2F1;RB1;MACROH2A1;CTNNB1;CDK8;SOX4
WP4628,Aerobic glycolysis augmented,-1.6857776129430537,0.009986847611154186,0.07337275795950014,13,PKM;TPI1;GAPDH;ENO1;PGK1;LDHA;HK1
WP1434,Osteopontin signaling,-1.6854448622698723,0.009986847611154186,0.07337275795950014,13,ITGAV;ITGB3;PLAU;MMP9;SPP1
WP5088,Prostaglandin signaling,-1.6440801882118254,0.009768365933519617,0.07337275795950014,28,TGFB1;MMP9;CXCL1;IL1B;CXCL8;CCR2;CCL2;CCL3;PIK3CG;NFKB1;VEGFA;IL6;KLRD1;CD28;NLRP3;IRF7;IL1A
WP706,Sudden infant death syndrome SIDS susceptibility pathways,1.373959292055258,0.009951102954201188,0.07337275795950014,127,TACR1;VIPR1;SCN4B;VIPR2;NTRK2;TPH1;PLP1;VAMP2;SLC25A4;TPPP;PBX1;SSTR1;THRB;SLC6A4;SLC9A3;CC2D1A;GPD1L;AR;GATA3;PPARGC1A;ESR2;MAP2;HDAC9;SPTBN1;RET;NR3C1;SOX2;SCN3B;GATA2;MECP2;RYR2;RORA;TP73;SP1;SNTA1;TF;EN1;ADCYAP1R1;MAOA;PRKAR2B;LMX1B;CREBBP;MBD1;BDNF
WP5420,ADHD and autism ASD pathways,1.293635106593367,0.01065541199636824,0.07749390542813266,285,FAAH;ATG14;SLC6A2;EGFR;CNTN2;SCN4B;TPH1;ULK1;SYP;VAMP2;ADRB2;TSC1;SCN7A;DLG2;CSAD;SLC6A4;NRXN1;PNMT;TSC2;AGTR1;MAOB;SHANK2;ABCD4;GRIN2A;CNR1;HDC;CYP2D6;GATM;GABBR1;DEPTOR;ADRA1A;KCNA6;SCN3A;LMBRD1;GLS2;GKAP1;GRIP1;PRKAA2;CNTNAP3;CNTN1;ADGRL3;ABAT;NLGN1;KCNA2;SESN1;MTR;KIT;AOX1;GRIN2C;CNTN3;NRXN3;SCN11A;SIRT3;CNTN4;SCN3B;DRD4;HTR2B;HOMER2;NLGN3;AKR1C3;MECP2;NOS1;SHMT1;GABRB3;SOD3;ALDH1L1;DLG1;FAAH2;SORBS2;SULT1A3;SLC25A12;GRIA1;ALDH2;SCN9A;AKR1C1;MAOA;KCNA5;PIK3R1;CDO1;PRKAR2B;MTHFR;PRKCZ;SCN2A;RICTOR
WP4630,Measles virus infection,-1.4422618859808038,0.010809302957896196,0.07782698129685262,118,TRAF3;CASP3;MSN;CCNE1;CDK4;BAX;FADD;IKBKE;BID;IFNAR2;HSPA8;CCNE2;JAK3;BAK1;EIF2S1;IRAK1;EIF2AK4;MYD88;IL1B;CCND3;OAS2;CYCS;IL2RA;TLR2;CSNK2A1;TP53;EIF2AK1;CASP9;IL2RB;PIK3R2;IFNAR1;PIK3CD;OAS3;BCL2L1;NFKBIB;CSNK2A3;JAK1;CDK2;STAT3;APAF1;IKBKG;STAT1;ADAR;NFKB1;IL2RG;NFKB2;CBLB;CSNK2B;MAP3K7;IL6
WP4721,Eicosanoid metabolism via lipooxygenases LOX,1.6720346786279667,0.01111052859802302,0.07920376822353044,26,TRPV1;CYP4F12;ALOX12;ACOX2;LTC4S;LTB4R;HPGD;LTB4R2;PTGR2;CYSLTR2;ACOX1;CYSLTR1;ALOX15;PPARA
WP3303,RAC1 PAK1 p38 MMP2 pathway,-1.5191402297456433,0.011356080857152088,0.08016057075636768,67,RAD51;FN1;STMN1;BIRC5;NRAS;BAX;TNIP3;EIF4EBP1;ANGPT2;GRB2;AKT1;CTNNB1;MAPK12;TNIP2;CASP7;TIE1;SRC;NOS2;ITGB1;TP53;MSH2;CASP9;CRK;RAC1;DOK2;KRAS
WP4686,Leucine isoleucine and valine metabolism,1.6840434060341138,0.012050628271306183,0.08357427737640705,24,ACADSB;AUH;BCKDHB;HMGCLL1;ACAD8;HIBCH;MCCC1;ACAT1;DBT;ALDH6A1;HIBADH;MMUT
WP5158,Urotensin II mediated signaling,-1.48453159463134,0.012071840065481017,0.08357427737640705,66,FN1;PCNA;CDK1;CASP3;TGFB1;CCNE1;BAX;MMP9;HMOX1;CYBA;FSCN1;AKT1;VCAM1;CTNNB1;ESPL1;CAMK2A;IL1B;RHOA;CYBB;TRPC4;NOX4;CASP9;COL3A1;GSK3A;NCF2;ALOX5
WP2290,RalA downstream regulated genes,-1.6738228415431142,0.012783839766385346,0.08683362860186274,12,NRAS;CDC42;RAC2;RALA;RAC1;KRAS
WP5329,Cholesterol biosynthesis pathway in hepatocytes,1.5462237818466134,0.01277101580955299,0.08683362860186274,41,MYLIP;TM7SF2;SC5D;DHCR24;LSS;SREBF1;CYP46A1;PMVK;HSD17B7;PLPP6;FDFT1;ELOVL4;HMGCS1;ACSL1;HMGCR
WP5287,17q12 copy number variation syndrome,1.4360136870692222,0.01310136205275484,0.0881586979250793,78,SRCIN1;TBC1D3C;MMP28;TBC1D3E;TBC1D3K;TBC1D3I;PNMT;TBC1D3H;FBXL20;PPP1R1B;TBC1D3;TBC1D3B;DHRS11;TBC1D3G;TBC1D3L;MLLT6;PGAP3;CCL14;CCL16;SOCS7
WP4462,Platelet mediated interactions with vascular and circulating cells,-1.6449151718997392,0.013694905707289384,0.09129937138192923,17,TGFB1;VCAM1;SELPLG;IL1B;TLR2;TGFB3;CD40;CCL2
WP2324,AGE RAGE pathway,-1.488199782276315,0.013948242980190276,0.09213518298841283,65,MMP13;DDOST;CASP3;MSN;HIF1A;SHC1;MMP14;MMP9;CDC42;AKT1;PRKCA;ALPL;MYD88;RHOA;SRC;MSR1;CYCS;NOS2
WP5432,Omega 3 fatty acids in senescence,1.6309702262452166,0.014109590402667148,0.09235368263563952,26,EPHX2;ALOX12;CYP2E1;LTC4S;CYP2D6;HPGD;PTGIS
WP286,IL3 signaling,-1.5211965680094888,0.01523781846632558,0.09883990356535513,48,TGFB1;SHC1;GRB2;AKT1;CD86;HCK;SRC;CXCL8;LYN;YWHAB;IL3RA;RAPGEF1;VAV1;PIK3R2;CBL;PIK3CD;YWHAQ;MAP2K1;BCL2L1;SYK;JAK1;FYN;CSF2RB;STAT3;CRKL;PRKACA;PTPN6;JAK2;MAPK1
WP75,Toll like receptor signaling,-1.4474831055011437,0.01581621198691993,0.10167564848734242,79,TRAF3;FADD;IKBKE;SPP1;IFNAR2;TICAM2;AKT1;CD86;MAPK12;IRAK1;CD80;MYD88;IL1B;LY96;CD14;CXCL8;TLR2;CD40;RAC1;CCL3;MAP2K3;TLR1;MAP2K2;IFNAR1;MAP2K1;NFKBIB;TLR6;TLR8;LBP;IKBKG;IRF5;STAT1;NFKB1;MAP3K7;IL6;MAPK1;TAB2;CHUK;CCL4
WP5407,15q11q13 copy number variation,1.449705598630146,0.016038100654701522,0.10218966788836369,55,KAT2B;STX1B;RIC3;GOLGA8T;DNMBP;GOLGA8K;OTUD7A;GOLGA8O;GOLGA8R;FAN1;GOLGA8J;OCLN;GOLGA8H;TJP1;MYZAP;NECAB3;MITF
WP3893,Development and heterogeneity of the ILC family,1.6240694471111732,0.017071534378041344,0.10505559617256212,23,GATA3;RORC;ZBTB16;RORA;TOX;IL33;IL7;BCL11B;IL18;TSLP
WP4320,Effect of progerin on genes involved in progeria,-1.6147508924496083,0.01706855193207832,0.10505559617256212,24,HDAC1;CHD4;E2F1;CBX3;RB1;HDAC2;MBD3;CBX1;LEF1;SUV39H1;CBX5;TP53;MTA2;KDM1A
WP334,GPCRs class B secretin like,1.5856061052253614,0.01681157215515551,0.10505559617256212,17,VIPR1;VIPR2;LINC02210-CRHR1;CRHR2;ADGRL1;ADGRL3;SCTR;GIPR;ADCYAP1R1;PTH1R
WP129,Matrix metalloproteinases,-1.5652223039958582,0.016808585947021604,0.10505559617256212,27,MMP13;MMP1;TIMP1;MMP8;MMP14;MMP9;MMP10;MMP3
WP2203,Thymic stromal lymphopoietin TSLP signaling,-1.52007846320665,0.01723737886110694,0.1051772269491271,37,IL7R;EIF4EBP1;AKT1;HCK;SRC;LYN;RELB;MAP2K2;MAP2K1;JAK1;FYN;FES;STAT3;STAT1;NFKB1;NFKB2;YES1;JAK2;MAPK1
WP534,Glycolysis and gluconeogenesis,-1.606154662134942,0.01781040104156613,0.10776040966325724,38,PKM;TPI1;GAPDH;PGAM1;ENO1;PGK1;HK3;LDHA;SLC2A5;HK1;PFKP;ALDOA;GOT2;PFKL;MDH2;SLC2A3;PFKM;DLAT;GPI;LDHB
WP3859,TGF beta signaling in thyroid cells for epithelial mesenchymal transition,-1.6690493922609082,0.01806797840005992,0.10777084122687791,18,FN1;RUNX2;SNAI2;CDH2;AKT1;TNC;SNAI1
WP2864,Apoptosis related network due to altered Notch3 in ovarian cancer,-1.4979656862018706,0.01811148859507254,0.10777084122687791,53,HSPA5;BIRC5;HDAC1;IL7R;RNF7;ETS1;AKT1;PAK2;CASP7;THBS1;BEX3;HELLS;SERBP1;APP;ABL1;TNFRSF10B;IER3;HSPD1;TNFRSF21;VIM;RIPK2;BCL3;CUL1;PKN1;NFKB1;ANXA5
WP5236,Markers of kidney cell lineage,1.4613686449804801,0.0185459751424909,0.10945165657863483,45,BMP7;OSR1;BMP4;TBX18;PBX1;SFRP1;RSPO1;AXIN2;WNT4;EMX2;EGLN1;DCN;KIT
WP2855,Dopaminergic neurogenesis,1.649251415626681,0.01996025371595419,0.11428188333195727,14,LMX1A;SLC18A2;ALDH1A1;RET;GLI1;SOX2;CDKN1C;EN1;NR4A2;LMX1B;MSX1;GLI2
WP3599,Transcription factor regulation in adipogenesis,1.5960279593747249,0.019999329583092522,0.11428188333195727,22,PPARGC1A;SLC2A4;NR3C1;CEBPA;IRS2;RXRA;ADIPOQ;FOXO1;TWIST1;LEP;PPARG;LPIN1;CREB1
WP5422,IL19 signaling,-1.5656020239788426,0.019528892564136143,0.11428188333195727,25,CCNB1;MMP1;TGFB1;AKT1;TNFRSF1A;IL4R;CXCR4;RAC1;SOCS1;COL1A1;IL19;JAK1;STAT3;STAT1;NFKB1;ACTA2
WP4153,Degradation pathway of sphingolipids including diseases,-1.5623473949819844,0.019955814068638476,0.11428188333195727,15,GLB1;NPC1;GBA1;HEXB;GLA;PSAP;SCARB2;HEXA;NPC2;GALC;LIPA;GM2A;NEU1;NEU3
WP5483,Hallmark of cancer non mutational epigenetic reprogramming,-1.6412533360557968,0.020531981748810872,0.11640178629247108,16,DNMT1;HDAC1;PIP4K2A;IFITM3;HDAC2
WP4747,Netrin UNC5B signaling,-1.4789953429078069,0.021387794126994354,0.12030634196434324,50,CIP2A;CASP3;PPP1CA;UNC5B;AKT1;PRKCA;PTPA;AGAP2;VCAM1;CDH5;KDR;ALPL;RHOA;SRC;TP53;RAC1;CCL2;MAP2K2;ROBO4;COL1A1;MAP2K1;IL10
WP5216,Warburg effect modulated by deubiquitinating enzymes and their substrates,-1.5456631158333412,0.022498166252650026,0.12557116047990713,25,PGAM1;PGK1;HIF1A;U2AF2;LDHA;AKT1;KDR;VHL
WP4331,Neovascularization processes,-1.4922509309260517,0.022878967908932825,0.12671428380332025,37,TGFB1;HIF1A;MMP9;ACVRL1;AKT1;PDGFB;TGFBR1;KDR;TGFB3;RELB;CXCR4;EPHB2;NOTCH3;NFKB1;EPHB4;NFKB2;SMAD1;MAPK1;DLL4;NOTCH1
WP5376,17p13 3 YWHAE copy number variation,-1.6349493903165393,0.023361717513518798,0.1267652926976894,18,YWHAH;DCTN5;CDK5;YWHAE;DISC1;YWHAB;DCTN1;YWHAQ;PPP2CA;DCTN2
WP2371,Parkinson 39 s disease pathway,-1.5656258409262498,0.023579654710754235,0.1267652926976894,35,CASP3;CCNE1;SYT11;EPRS1;CCNE2;MAPK12;UBE2L3;UBE2J1;CASP7;PARK7;CYCS;UBE2L6;CASP9;UBE2J2;UBA1;UBE2G1;HTRA2;UCHL1;UBB
WP5053,Development of ureteric derived collecting system,1.4628970919284936,0.023592429474292194,0.1267652926976894,46,GFRA1;BMP7;FREM1;BMPR1A;BMP4;WNT11;GRIP1;DCN;RET;GLI1;SPRY1;FST;FREM2;GPC3;RARG
WP5504,Disorders of mitochondrial homeostatis dynamics protein import and quality control,-1.4420170830208643,0.023212266322909625,0.1267652926976894,60,SACS;PYCR3;VCP;CLPB;ATAD3A;UFD1;CLPP;C1QBP;YME1L1;LONP1;OPA3;PYCR1;PLEK;TIMM50;TXNRD2;PMPCA;RTN4IP1;TIMMDC1;HSPA9;USP9X;HSPD1;HTRA2;TIMM8A;GFER;AIFM1;AFG3L2;MICU1;NPLOC4;DNM1L
WP5348,11p11 2 copy number variation syndrome,-1.503489597835695,0.024374795997983992,0.12999891198924796,49,TIMP1;TP53I11;CHST1;CD63;EXT1;ITGA4;NDST1;EXT2;CD82;CD53;CHST6;CLOCK;SLC35C1;LEF1;ITGB1;TP53;ITGB2;REST
WP4949,16p11 2 proximal deletion syndrome,-1.4182583523688217,0.024814553420211417,0.13137116516582514,70,SEZ6L2;PCNA;CCT5;MSN;ASPHD1;CCT3;CCT2;CCT6A;MVP;CCT7;PPP4C;CCT8;MAZ;UNC13A;HIRA;TRAF2;PPP2R1A;CCT4
WP4523,Classical pathway of steroidogenesis with glucocorticoid and mineralocorticoid metabolism,1.59958622289014,0.025298633007753053,0.13295631945680436,11,CYP21A2;HSD17B3;HSD11B2;CYB5A;CYP17A1;CYP11A1;STAR
WP236,Adipogenesis,1.3327224665139912,0.027018907955106204,0.1409682154179454,120,GDF10;LPIN3;CFD;LIFR;BMP4;FRZB;RXRG;WNT10B;MEF2B;NCOA1;GATA3;KLF15;PPARGC1A;RBL2;SLC2A4;CNTFR;BMP3;MEF2A;PTGIS;NR3C1;DDIT3;NCOA2;KLF5;GATA2;CEBPA;PNPLA3;DVL1;IRS2;RORA;CYP26B1;EBF1;SP1;PLIN1;RXRA;SREBF1
WP4842,Mammalian disorder of sexual development,1.6012182508271857,0.028505791334135912,0.14765589755811406,15,PBX1;FGFR2;RSPO1;WNT4;EMX2;SOX9;FST
WP58,Monoamine GPCRs,1.5638341274349847,0.02911401426854497,0.1482581425327219,18,ADRB2;ADRA2C;ADRA2B;ADRA1A;CHRM3;DRD4;HTR2B;ADRA2A
WP2572,Primary focal segmental glomerulosclerosis FSGS,-1.40918856062822,0.029239800332842375,0.1482581425327219,66,ITGAV;MKI67;PCNA;CTSL;ITGB3;TGFB1;MYH9;CDH2;PLAUR;LIMS1;AKT1;CTNNB1;CD80;AGRN;MYO1E;VCL;PTPRO;ILK;ITGB1;SMARCAL1;PODXL
WP3931,Embryonic stem cell pluripotency pathways,1.3092444121096258,0.02898548089258994,0.1482581425327219,99,FGF22;EGFR;LIFR;GAB1;BMPR1A;WNT2B;BMP4;WNT11;FGFR2;WNT10B;WNT6;WNT4;BRAF;MAPK4;SELENOP;DVL2;LRP5;FGF16;FZD6
WP1946,Cori cycle,-1.5679605257363456,0.03327138782674351,0.1675202743724149,14,TPI1;GAPDH;PGAM1;PGK1;LDHA;HK1;PFKP;ALDOA
WP5066,FOXA2 pathway,1.5717660994909612,0.03451038474522889,0.17254693116762082,14,GSTM2;MLXIPL;IRS2;ABCC2;SREBF1;APOB;FASN;FOXO1;SLC27A5;ACACA
WP4658,Small cell lung cancer,-1.3862217815010627,0.03474903474903475,0.17254693116762082,94,LAMB1;FN1;ITGAV;TRAF3;CASP3;COL4A1;CCNE1;CDK4;BAX;COL4A2;E2F3;E2F1;CKS2;BID;CCNE2;LAMC1;AKT1;RB1;BAK1;TRAF2;LAMA4;CYCS;NOS2;ITGB1;TP53
