ID,Description,NGenes,Direction,PValue,FDR
WP2431,Spinal cord injury,92,Down,0.2272807527666537,0.49958882447764447
WP4483,Relationship between inflammation COX 2 and EGFR,20,Up,0.22883932307969482,0.49991580511261907
WP5362,TAR syndrome,55,Down,0.22885988216886707,0.49991580511261907
WP5117,Cohesin complex Cornelia de Lange syndrome,29,Up,0.2317795305364412,0.5044939110715864
WP183,Proteasome degradation,59,Down,0.23239919794713995,0.5044939110715864
WP4928,MAPK pathway in congenital thyroid cancer,16,Down,0.2331941848340938,0.504652430956754
WP585,Interferon type I signaling,51,Down,0.2346828758717199,0.5063065747973217
WP4698,Vitamin D sensitive calcium signaling in depression,34,Up,0.2371546214440627,0.5085690615222762
WP4685,Melanoma,63,Up,0.23790020408669232,0.5085690615222762
WP2876,Pregnane X receptor pathway,15,Down,0.23791428199969145,0.5085690615222762
WP4536,Genes related to primary cilium development based on CRISPR,100,Up,0.23924334218267762,0.5098509030051575
WP4225,Pyrimidine metabolism and related diseases,16,Down,0.2400906401076387,0.5100972407236661
WP5331,Autophagy in pancreatic ductal adenocarcinoma,19,Down,0.2408184398266235,0.5100972407236661
WP615,Senescence and autophagy in cancer,89,Down,0.24224104289320808,0.5106776763325835
WP5318,Female steroid hormones in cardiomyocyte energy metabolism,12,Down,0.24255363167727861,0.5106776763325835
WP5344,Cardiomyocyte signaling converging on titin,26,Up,0.24669681556761927,0.5163074556007965
WP127,IL5 signaling,35,Down,0.24670485002956513,0.5163074556007965
WP3872,Apoptosis regulation by parathyroid hormone related protein,21,Down,0.2487781437552937,0.5190923059252248
WP2583,T cell receptor and co stimulatory signaling,21,Up,0.2533118379853563,0.5269790915231073
WP138,Androgen receptor signaling,83,Down,0.2550391676965409,0.5289865685323895
WP4553,FBXL10 enhancement of MAP ERK signaling in diffuse large B cell lymphoma,18,Down,0.25579035788833715,0.5289865685323895
WP363,Wnt signaling NetPath,46,Up,0.2580748820775209,0.5306004831149863
WP4936,Perturbations to host cell autophagy induced by SARS CoV 2 proteins,43,Up,0.258088933131753,0.5306004831149863
WP2870,Extracellular vesicle mediated signaling in recipient cells,26,Down,0.25953357879455635,0.5320057817518912
WP2037,Prolactin signaling,69,Down,0.26735384394794554,0.5457168466166508
WP5180,DYRK1A involvement regarding cell proliferation in brain development,60,Down,0.26778380313234795,0.5457168466166508
WP5385,Growth factors and hormones in beta cell proliferation,23,Down,0.2711231420672195,0.5488236857079892
WP4541,Hippo Merlin signaling dysregulation,106,Down,0.27137526275582974,0.5488236857079892
WP2011,SREBF and miR33 in cholesterol and lipid homeostasis,16,Up,0.2725309012362849,0.5488236857079892
WP3640,Imatinib and chronic myeloid leukemia,20,Down,0.2727270004443377,0.5488236857079892
WP3529,Zinc homeostasis,28,Down,0.27323410962286154,0.5488236857079892
WP5300,TROP2 regulatory signaling,41,Down,0.27839831613320215,0.557146372664718
WP23,B cell receptor signaling,84,Down,0.2789717173571549,0.557146372664718
WP2572,Primary focal segmental glomerulosclerosis FSGS,61,Down,0.2799004234813223,0.5574085356508385
WP4970,Galanin receptor pathway,12,Down,0.2824490062916788,0.560161313999968
WP34,Ovarian infertility,27,Up,0.2828854704463358,0.560161313999968
WP5144,NRP1 triggered signaling in pancreatic cancer,52,Down,0.2867722164584455,0.5651021166608012
WP3599,Transcription factor regulation in adipogenesis,18,Down,0.286997498447188,0.5651021166608012
WP5238,Cholestasis,12,Up,0.2878928545237743,0.5652727677306691
WP3850,Factors and pathways affecting insulin like growth factor IGF1 Akt signaling,35,Up,0.28941540641491403,0.5666705016359241
WP49,IL2 signaling,31,Down,0.2926603376519326,0.568639662396187
WP4917,Proximal tubule transport,38,Up,0.29312581856621317,0.568639662396187
WP5521,SLC25A46 pathway,21,Up,0.2932863228005678,0.568639662396187
WP4241,Type 2 papillary renal cell carcinoma,33,Down,0.29367513322607086,0.568639662396187
WP1981,Thyroxine thyroid hormone production,20,Down,0.2975328455430009,0.5745178426368995
WP4829,mBDNF and proBDNF regulation of GABA neurotransmission,36,Up,0.2991822813944505,0.5761113352471651
WP5221,2q11 2 copy number variation syndrome,25,Down,0.30096003051336195,0.5765471430616956
WP3931,Embryonic stem cell pluripotency pathways,98,Down,0.30105823636268797,0.5765471430616956
WP5426,HDAC6 interactions in the central nervous system,104,Up,0.3033276231635737,0.5793060344025629
WP2261,Glioblastoma signaling,80,Up,0.30624936741274256,0.5828607395982868
WP3630,NAD metabolism sirtuins and aging,11,Down,0.3068565839372955,0.5828607395982868
WP2848,Pluripotent stem cell differentiation pathway,32,Down,0.30907031272766067,0.5854746574434547
WP5343,Abnormal calcium handling and its effects on muscle contraction in DMD,10,Down,0.3104222806243782,0.5864464166390281
WP4301,Inhibition of exosome biogenesis and secretion by manumycin A in CRPC cells,18,Down,0.311723070960852,0.5873165137510392
WP2371,Parkinson 39 s disease pathway,35,Up,0.3143558124658618,0.5890041699437307
WP5220,Metabolic reprogramming in pancreatic cancer,41,Up,0.31489750019283286,0.5890041699437307
WP244,Alpha 6 beta 4 signaling,33,Down,0.3154704490440626,0.5890041699437307
WP5504,Disorders of mitochondrial homeostatis dynamics protein import and quality control,61,Up,0.31598936155779545,0.5890041699437307
WP2374,Oncostatin M signaling,55,Down,0.31912478336349465,0.5932665520507521
WP399,Wnt signaling and pluripotency,88,Up,0.3213194002972421,0.5957619650073533
WP4767,FGFR3 signaling in chondrocyte proliferation and terminal differentiation,25,Up,0.3238686072959056,0.5988998849202064
WP80,Nucleotide GPCRs,10,Down,0.3252218196518606,0.5994349532755546
WP2361,Gastric cancer network 1,21,Up,0.32587307903392093,0.5994349532755546
WP3995,Prion disease pathway,30,Down,0.3309860708832414,0.6065543004935035
WP4790,FGF23 signaling in hypophosphatemic rickets and related disorders,15,Down,0.3337371230510051,0.6065543004935035
WP299,Nuclear receptors in lipid metabolism and toxicity,17,Up,0.33399987764987693,0.6065543004935035
WP5501,GNAQ p R183Q drives capillary malformation,24,Up,0.33412027872651506,0.6065543004935035
WP4341,Non genomic actions of 1 25 dihydroxyvitamin D3,63,Up,0.3348038840855876,0.6065543004935035
WP4290,Metabolic reprogramming in colon cancer,40,Down,0.33494987123103337,0.6065543004935035
WP5527,NF kB signaling and ARTD family members,26,Down,0.3366536166898213,0.6076477217124777
WP4313,Ferroptosis,59,Down,0.3378415137068349,0.6076477217124777
WP481,Insulin signaling,156,Up,0.33816160764828873,0.6076477217124777
WP5121,Sphingolipid metabolism in senescence,27,Up,0.34048787823360005,0.6085631980795292
WP4216,Chromosomal and microsatellite instability in colorectal cancer,71,Down,0.34152015850927697,0.6085631980795292
WP4156,Biosynthesis and regeneration of tetrahydrobiopterin and catabolism of phenylalanine,13,Down,0.3420353042854902,0.6085631980795292
WP4949,16p11 2 proximal deletion syndrome,68,Down,0.3427162739448508,0.6085631980795292
WP5111,Familial hyperlipidemia type 4,16,Down,0.3430241774582754,0.6085631980795292
WP5087,Pleural mesothelioma,375,Down,0.34494681054578313,0.6104248622063353
WP3915,Angiopoietin like protein 8 regulatory pathway,122,Up,0.350509156959825,0.6170294715379134
WP5524,HSPB3 in Charcot Marie Tooth disease,13,Down,0.3515843425564512,0.6170294715379134
WP4352,Ciliary landscape,205,Up,0.35211189148002586,0.6170294715379134
WP262,Ebstein Barr virus LMP1 signaling,19,Down,0.3523142398913106,0.6170294715379134
WP4288,MTHFR deficiency,23,Down,0.35326381606209367,0.6170294715379134
WP5345,1p36 copy number variation syndrome,88,Up,0.3549042120589221,0.6170294715379134
WP3932,Focal adhesion PI3K Akt mTOR signaling,259,Down,0.35541423510073544,0.6170294715379134
WP5194,Synthesis of ceramides and 1 deoxyceramides,20,Down,0.355740882732159,0.6170294715379134
WP5108,Familial hyperlipidemia type 1,11,Down,0.35958000109414934,0.620912613829537
WP673,ErbB signaling,87,Up,0.35975623548063307,0.620912613829537
WP4666,Hepatitis B infection,131,Down,0.3627939498142817,0.6246132288674456
WP5149,Lipid metabolism in senescent cells,12,Up,0.3710881251082986,0.6364049181878039
WP5171,Leukotriene metabolic pathway,11,Down,0.3714638149079027,0.6364049181878039
WP5483,Hallmark of cancer non mutational epigenetic reprogramming,15,Up,0.3754948897367618,0.641738210088011
WP3859,TGF beta signaling in thyroid cells for epithelial mesenchymal transition,18,Down,0.3793931045962855,0.6468189758848867
WP1539,Angiogenesis,23,Down,0.38831797924845324,0.6604240085028439
WP5145,COVID 19 structural coverage map,22,Down,0.3895546827808797,0.6609192312229002
WP5474,Catabolism of skeletal muscle in cachexia,35,Down,0.39256356214332844,0.6632112851736663
WP623,Oxidative phosphorylation,51,Down,0.3930792726935657,0.6632112851736663
WP5372,Involvement of secretase in neurodegenerative diseases,17,Up,0.3948241706413159,0.6632112851736663
WP4532,Intraflagellar transport proteins binding to dynein,26,Up,0.39561809052277475,0.6632112851736663
WP5066,FOXA2 pathway,12,Down,0.3969131225455853,0.6632112851736663
WP4205,MET in type 1 papillary renal cell carcinoma,57,Up,0.3976045269890105,0.6632112851736663
WP5215,Targeted agents in triple negative breast cancer,38,Up,0.3983922636084861,0.6632112851736663
WP5496,Targeted therapy in breast cancer,25,Up,0.39849605117731024,0.6632112851736663
WP5490,Inhibition of GNAQ regulated signaling in uveal melanoma,33,Down,0.40207218696455493,0.6675735360765414
WP5432,Omega 3 fatty acids in senescence,21,Down,0.40376963407699284,0.6688032564450663
WP4961,STING pathway in Kawasaki like disease and COVID 19,19,Down,0.40716049027987544,0.6728254910298651
WP5433,PGK1 PKM2 KHKC KHKA acting as protein kinases,14,Down,0.41199653499030464,0.6777063576463661
WP3658,Wnt beta catenin signaling in leukemia,24,Down,0.4120532217449293,0.6777063576463661
WP5422,IL19 signaling,20,Down,0.41317443415541233,0.6779552335085287
WP3580,Methionine de novo and salvage pathway,20,Down,0.41489035060905033,0.6791764755871808
WP5293,Acute myeloid leukemia,64,Down,0.4167343281118203,0.6806011573601926
WP4906,3q29 copy number variation syndrome,59,Down,0.4198645343148858,0.6841149405270517
WP1434,Osteopontin signaling,10,Down,0.4221812721419629,0.6862900214586792
WP4830,GDNF RET signaling axis,19,Down,0.4240686247758616,0.6877586281167686
WP4560,MFAP5 effect on permeability and motility of endothelial cells via cytoskeleton rearrangement,15,Down,0.4282598890243947,0.6926263584986879
WP3651,Pathways affected in adenoid cystic carcinoma,59,Up,0.4295861856363883,0.6926263584986879
WP5514,DNAJB1 PRKACA fusion in fibrolamellar liver cancer,11,Down,0.4300426889677118,0.6926263584986879
WP5477,Molecular pathway for oxidative stress,43,Down,0.4317366543064398,0.6937561410579344
WP5475,Hallmark of cancer sustaining proliferative signaling,92,Down,0.43328743842658657,0.6942555331870958
WP3617,Photodynamic therapy induced NF kB survival signaling,22,Down,0.4340338598036636,0.6942555331870958
WP22,IL9 signaling,14,Down,0.4355979851573012,0.695166647545556
WP2197,Endothelin pathways,28,Up,0.4371864928801692,0.696112433993709
WP4724,Omega 9 fatty acid synthesis,13,Up,0.44045302096004224,0.6989832997448769
WP5563,RNA Polymerase II transcription the preinitiation complex,57,Down,0.44201713118085684,0.6989832997448769
WP4900,Purinergic signaling,26,Up,0.44270301857917216,0.6989832997448769
WP106,Alanine and aspartate metabolism,11,Up,0.4442369159273991,0.6989832997448769
WP2435,Quercetin and Nf kB AP 1 induced apoptosis,13,Down,0.4449292740259603,0.6989832997448769
WP3875,ATR signaling,11,Up,0.4468506602264778,0.6989832997448769
WP706,Sudden infant death syndrome SIDS susceptibility pathways,126,Up,0.446963005866714,0.6989832997448769
WP5188,Retinol metabolism,10,Up,0.446989320437711,0.6989832997448769
WP581,EPO receptor signaling,23,Down,0.4486031415634072,0.6999410623946911
WP4324,Mitochondrial complex I assembly model OXPHOS system,50,Down,0.45016423201141287,0.7008105889078393
WP5358,JAK STAT signaling in the regulation of beta cells,27,Down,0.4516962994204883,0.7008105889078393
WP4723,Omega 3 omega 6 fatty acid synthesis,14,Up,0.4521682054326689,0.7008105889078393
WP4320,Effect of progerin on genes involved in progeria,24,Down,0.45380622371256585,0.701535140669928
WP3878,ATM signaling in development and disease,45,Up,0.45524132908935966,0.701535140669928
WP1422,Sphingolipid pathway,28,Up,0.4560512942446546,0.701535140669928
WP4657,22q11 2 copy number variation syndrome,101,Up,0.4573391049921971,0.701535140669928
WP2853,Endoderm differentiation,113,Down,0.45806965323265814,0.701535140669928
WP4249,Hedgehog signaling,38,Up,0.4614461027677641,0.701535140669928
WP3879,4 hydroxytamoxifen dexamethasone and retinoic acids regulation of p27 expression,24,Up,0.46244255734671746,0.701535140669928
WP4942,15q13 3 copy number variation syndrome,15,Up,0.462483290672593,0.701535140669928
WP3876,BMP2 WNT4 FOXO1 pathway in primary endometrial stromal cell differentiation,12,Down,0.4634503346715916,0.701535140669928
WP4722,Glycerolipids and glycerophospholipids,21,Up,0.4636706302581507,0.701535140669928
WP98,Prostaglandin synthesis and regulation,39,Down,0.46367558653720564,0.701535140669928
WP4753,Nucleotide excision repair,43,Up,0.4671654316926046,0.7052752485064626
WP4919,Neuroinflammation,11,Down,0.4683425338628032,0.7052752485064626
WP4210,Tryptophan catabolism leading to NAD production,12,Down,0.4691745215386339,0.7052752485064626
WP2533,Glycerophospholipid biosynthetic pathway,28,Up,0.47334636146781595,0.7086516991003278
WP5353,Macrophage stimulating protein MSP signaling,89,Down,0.4735746212403038,0.7086516991003278
WP304,Kit receptor signaling,50,Down,0.47575260483612447,0.7086516991003278
WP4658,Small cell lung cancer,91,Down,0.47615290614107486,0.7086516991003278
WP5098,T cell activation SARS CoV 2,65,Down,0.4782556730025582,0.7086516991003278
WP5142,Calcium mediated T cell apoptosis involved in inclusion body myositis,16,Up,0.4797578747606208,0.7086516991003278
WP4823,Genes controlling nephrogenesis,34,Down,0.4805228579066412,0.7086516991003278
WP4838,Regucalcin in proximal tubule epithelial kidney cells,26,Down,0.4817265110535619,0.7086516991003278
WP5178,Disorders of fructose metabolism,10,Up,0.482096176650031,0.7086516991003278
WP2359,Parkin ubiquitin proteasomal system pathway,65,Up,0.4824072814498154,0.7086516991003278
WP4686,Leucine isoleucine and valine metabolism,24,Down,0.48257415967673567,0.7086516991003278
WP5276,Estrogen metabolism,10,Down,0.48358635260494476,0.7086516991003278
WP5365,4p16 3 copy number variation,29,Down,0.4850603172114114,0.709226690091903
WP268,Notch signaling,43,Down,0.48651464476338946,0.709226690091903
WP4932,7q11 23 copy number variation syndrome,95,Down,0.4870226198055986,0.709226690091903
WP5367,Rubinstein Taybi syndrome 1,14,Down,0.4895665787708815,0.7101763881573189
WP3845,Canonical and non canonical Notch signaling,25,Up,0.4897067512043315,0.7101763881573189
WP391,Mitochondrial gene expression,19,Up,0.492128953961665,0.7122114675345835
WP4521,Glycosylation and related congenital defects,25,Up,0.4966117948705475,0.7172141417655221
WP3982,miRNA regulation of p53 pathway in prostate cancer,23,Down,0.49893924165042025,0.7184234933501358
WP289,Myometrial relaxation and contraction pathways,140,Up,0.5007074663580484,0.7184234933501358
WP2363,Gastric cancer network 2,27,Down,0.501537980010244,0.7184234933501358
WP3972,PDGFR beta pathway,29,Down,0.50156032153772,0.7184234933501358
WP1584,Type II diabetes mellitus,16,Up,0.5029579142668136,0.7189521105777151
WP1544,MicroRNAs in cardiomyocyte hypertrophy,76,Up,0.5055314916796922,0.7211561483349079
WP4872,MAP3K1 role in promoting and blocking gonadal determination,16,Up,0.5076752817632568,0.7227393522454512
WP5534,Visual cycle,10,Down,0.5109021909840306,0.7258549420687751
WP428,Wnt signaling,101,Up,0.5121779098244339,0.7261913974995523
WP383,Striated muscle contraction pathway,26,Down,0.5164094302713114,0.7291637739239069
WP3959,DNA IR double strand breaks and cellular response via ATM,51,Up,0.516452708119393,0.7291637739239069
WP2118,Arrhythmogenic right ventricular cardiomyopathy,65,Up,0.5185864054741315,0.7291637739239069
WP5118,SMC1 SMC3 role in DNA damage Cornelia de Lange Syndrome,11,Up,0.519304380959764,0.7291637739239069
WP3527,Pre implantation embryo,37,Down,0.5202629552632662,0.7291637739239069
WP400,p38 MAPK signaling,34,Down,0.5205332234449636,0.7291637739239069
WP2875,Constitutive androstane receptor pathway,17,Down,0.5224514958313808,0.7302860715240578
WP5192,Modulation of PI3K Akt mTOR signaling by bioactive sphingolipids,14,Down,0.5234239225086594,0.7302860715240578
WP4336,ncRNAs in Wnt signaling in hepatocellular carcinoma,72,Down,0.5255550095092811,0.7317987084601345
WP3874,Canonical and non canonical TGF B signaling,16,Down,0.5334653682545125,0.7401438753855575
WP2036,TNF related weak inducer of apoptosis TWEAK signaling,35,Down,0.5336659702350801,0.7401438753855575
WP5381,Smith Magenis and Potocki Lupski syndrome copy number variation,144,Up,0.5348669634206203,0.7403406087742843
WP5316,Primary ovarian insufficiency,125,Up,0.5367163926483298,0.741432328974669
WP5050,TCA cycle in senescence,10,Up,0.5432057209191679,0.7489167631607462
WP4656,Joubert syndrome,72,Down,0.5448209027440709,0.7496649823191055
WP1742,TP53 network,16,Down,0.5463505882480462,0.7502928510518355
WP4504,Cysteine and methionine catabolism,14,Down,0.5482580197261816,0.7514359917423548
WP5394,UDP derived sugars synthesis in fibroblasts,10,Down,0.5503476876121571,0.7528239405888412
WP702,Metapathway biotransformation Phase I and II,108,Down,0.5662615761264023,0.772474136055382
WP4815,Glycosaminoglycan degradation,16,Up,0.5676142499407768,0.772474136055382
WP5094,Orexin receptor pathway,68,Up,0.5680281916058173,0.772474136055382
WP5112,Familial hyperlipidemia type 5,10,Down,0.5696742794317957,0.7726176222545894
WP3584,MECP2 and associated Rett syndrome,67,Up,0.5711191298953062,0.7726176222545894
WP1984,Integrated breast cancer pathway,143,Down,0.5714496576618351,0.7726176222545894
WP1971,Integrated cancer pathway,43,Down,0.5818633820969802,0.7851785793161953
WP2637,Interleukin 1 IL 1 structural pathway,48,Down,0.5881524862058809,0.7913985056599705
WP3853,ERK pathway in Huntington 39 s disease,17,Down,0.591138060976169,0.7913985056599705
WP4746,Thyroid hormones production and peripheral downstream signaling effects,78,Down,0.5922113683523925,0.7913985056599705
WP3844,PI3K AKT mTOR signaling and therapeutic opportunities in prostate cancer,32,Up,0.5922881252188799,0.7913985056599705
WP195,IL1 signaling,53,Down,0.5928689623593633,0.7913985056599705
WP4022,Pyrimidine metabolism,79,Down,0.5932946300236082,0.7913985056599705
WP2916,Interactome of polycomb repressive complex 2 PRC2,15,Up,0.5944452365344699,0.7913985056599705
WP2291,Deregulation of Rab and Rab effector genes in bladder cancer,15,Up,0.5966564568015464,0.7913985056599705
WP4877,Host pathogen interaction of human coronaviruses MAPK signaling,36,Up,0.5966623926792625,0.7913985056599705
WP3303,RAC1 PAK1 p38 MMP2 pathway,63,Down,0.598877674001006,0.7923059970979903
WP3680,Physico chemical features and toxicity associated pathways,61,Down,0.599613551451841,0.7923059970979903
WP1992,Genes targeted by miRNAs in adipocytes,11,Down,0.6032623478090575,0.7950508584155852
WP4018,Clear cell renal cell carcinoma pathways,79,Down,0.6039656735603373,0.7950508584155852
WP4905,1q21 1 copy number variation syndrome,23,Down,0.6093603408668768,0.8006445080186971
WP4673,Male infertility,96,Up,0.6134723049852719,0.80351989445563
WP4962,Airway smooth muscle cell contraction,14,Down,0.6138478163652452,0.80351989445563
WP4787,Osteoblast differentiation and related diseases,98,Up,0.6173434906804572,0.8065852336180179
WP5122,Prostaglandin and leukotriene metabolism in senescence,28,Up,0.6192384929031547,0.8075516913046737
WP4803,Ciliopathies,169,Up,0.620795803200032,0.808074984053673
WP4321,Thermogenesis,102,Up,0.6233687498404885,0.8099159036031626
WP5083,Neuroinflammation and glutamatergic signaling,125,Up,0.6286046086235053,0.8118285455148972
WP4874,CAMKK2 pathway,90,Down,0.6294617912180698,0.8118285455148972
WP5494,Tyrosine kinase inhibitors in glioblastoma,25,Up,0.6311502721501419,0.8118285455148972
WP5461,Primary ovarian insufficiency,96,Up,0.6315226910787899,0.8118285455148972
WP4540,Hippo signaling regulation,90,Up,0.6316948884158864,0.8118285455148972
WP170,Nuclear receptors,30,Down,0.6318093401432104,0.8118285455148972
WP534,Glycolysis and gluconeogenesis,36,Up,0.6440959696751742,0.825322845897587
WP4582,Cancer immunotherapy by CTLA4 blockade,11,Up,0.6446727809157118,0.825322845897587
WP2023,Cell differentiation expanded index,13,Down,0.6492232664697166,0.8296290004795831
WP4153,Degradation pathway of sphingolipids including diseases,16,Up,0.6523302401219102,0.8300605758389038
WP5380,5q35 copy number variation,96,Down,0.6525543096164379,0.8300605758389038
WP3863,T cell antigen receptor TCR pathway during Staphylococcus aureus infection,45,Down,0.6542442022244563,0.8300605758389038
WP3413,NOTCH1 regulation of endothelial cell calcification,17,Down,0.6543109832435422,0.8300605758389038
WP4584,Biomarkers for pyrimidine metabolism disorders,13,Down,0.6560984979701068,0.8308203805817113
WP78,TCA cycle aka Krebs or citric acid cycle,18,Down,0.659870559065957,0.8340859327072405
WP4206,Hereditary leiomyomatosis and renal cell carcinoma pathway,19,Up,0.6650233920197268,0.8390818610501607
WP2795,Cardiac hypertrophic response,52,Up,0.6694537942228278,0.8396298319248809
WP5049,Glycolysis in senescence,11,Down,0.6696675807285593,0.8396298319248809
WP4861,Endoplasmic reticulum stress response in coronavirus infection,44,Down,0.6701776765302467,0.8396298319248809
WP5523,HINT1 pathway,25,Up,0.6702624409357418,0.8396298319248809
WP2272,Pathogenic Escherichia coli infection,49,Down,0.6737222744901519,0.8409920606012359
WP3935,Leptin insulin signaling overlap,14,Down,0.6737561572770988,0.8409920606012359
WP1591,Heart development,29,Down,0.6757536885934787,0.8419818686752971
WP4258,lncRNA in canonical Wnt signaling and colorectal cancer,79,Down,0.6791896449467546,0.8437420468226489
WP716,Vitamin A and carotenoid metabolism,34,Up,0.6804867104951283,0.8437420468226489
WP5352,10q11 21q11 23 copy number variation syndrome,53,Up,0.6810822787203523,0.8437420468226489
WP2526,PDGF pathway,39,Up,0.6837795382162316,0.8437420468226489
WP5072,Modulators of TCR signaling and T cell activation,48,Down,0.6839901909525409,0.8437420468226489
WP43,Oxidation by cytochrome P450,28,Down,0.6844087847617195,0.8437420468226489
WP4240,Regulation of sister chromatid separation at the metaphase anaphase transition,10,Down,0.6926654962238612,0.8524175736980264
WP524,G13 signaling,36,Down,0.6975146982360029,0.8562639895399474
WP231,TNF alpha signaling,85,Down,0.6995855376600713,0.8562639895399474
WP5497,Cyclin dependent kinase 4 6 inhibitors in breast cancer,34,Up,0.6996730206942956,0.8562639895399474
WP466,DNA replication,37,Down,0.7006909900097996,0.8562639895399474
WP2005,miR targeted genes in muscle cell,323,Down,0.7073526046370382,0.8623719892927852
WP5545,Fibrotic response of trabecular meshwork cells to TGFB3 and ENPP2 in aqueous humor,15,Up,0.708649838433822,0.8623719892927852
WP5109,Familial hyperlipidemia type 2,10,Down,0.7123535666401495,0.8623719892927852
WP1528,Physiological and pathological hypertrophy of the heart,23,Up,0.7128893633917228,0.8623719892927852
WP4224,Purine metabolism and related disorders,21,Up,0.7129023769666442,0.8623719892927852
WP722,Serotonin HTR1 group and FOS pathway,37,Up,0.7139844014124808,0.8623719892927852
WP5356,Affected pathways in Duchenne muscular dystrophy,56,Down,0.7143252958519637,0.8623719892927852
WP5505,Glycosylphosphatidyl inositol anchor pathway,26,Up,0.720798942485082,0.8686870013742627
WP61,Notch signaling,52,Down,0.7231270002791907,0.8699927249486306
WP3981,miRNA regulation of prostate cancer signaling,30,Down,0.7249357060681205,0.870670203679753
WP1545,miRNAs involved in DNA damage response,15,Down,0.7334452275420269,0.876668681054282
WP5114,Nucleotide excision repair in xeroderma pigmentosum,63,Up,0.7345078578005397,0.876668681054282
WP12,Osteoclast signaling,11,Down,0.7348870187713951,0.876668681054282
WP51,Regulation of actin cytoskeleton,132,Up,0.7351167007307814,0.876668681054282
WP3969,H19 Rb E2F1 and CDK beta catenin in colorectal cancer,14,Up,0.7362010240040966,0.876668681054282
WP5272,LDL influence on CD14 and TLR4,21,Down,0.738164113567351,0.8769744101917899
WP69,T cell receptor signaling,65,Down,0.7389669922789188,0.8769744101917899
WP4947,Nitric oxide metabolism in cystic fibrosis,13,Up,0.743663661752652,0.8803313538403681
WP2406,Cardiac progenitor differentiation,33,Down,0.7455013206955583,0.8803313538403681
WP3958,GPR40 role in insulin secretion,13,Down,0.7478786057870255,0.8803313538403681
WP5342,Pathophysiological roles of DUX4 in FSHD1,10,Down,0.7479613292166727,0.8803313538403681
WP2817,Mammary gland development pregnancy and lactation stage 3 of 4,37,Down,0.7481484918062895,0.8803313538403681
WP4150,Wnt signaling in kidney disease,31,Down,0.7493521538412289,0.8803313538403681
WP707,DNA damage response,62,Up,0.7534610531993573,0.8835830168104118
WP2032,Thyroid stimulating hormone TSH signaling,55,Down,0.7546481559882916,0.8835830168104118
WP2858,Ectoderm differentiation,126,Down,0.7573666994314462,0.8852831486665232
WP5120,Inclusion body myositis,11,Up,0.7604952134599424,0.8874560170425705
WP5199,PtdIns 4 5 P2 in cytokinesis pathway,11,Down,0.7660656349256079,0.8924664646883332
WP26,S1P receptor signal transduction,25,Up,0.7741298487901045,0.900360672719273
WP4792,Purine metabolism,11,Up,0.7775589087443602,0.9005089701214836
WP1946,Cori cycle,14,Up,0.7784904398781988,0.9005089701214836
WP4864,Host pathogen interaction of human coronaviruses apoptosis,19,Down,0.7788688030358288,0.9005089701214836
WP364,IL6 signaling,41,Down,0.7794104820078649,0.9005089701214836
WP4842,Mammalian disorder of sexual development,15,Up,0.7882322771094518,0.9091986166658527
WP4725,Sphingolipid metabolism overview,26,Up,0.7895567085295075,0.9092259295916405
WP438,Non homologous end joining,10,Up,0.7953457905779117,0.9136632124622662
WP4659,Gastrin signaling,105,Down,0.7975987129835298,0.9136632124622662
WP5037,Riboflavin and CoQ disorders,13,Up,0.798096936077189,0.9136632124622662
WP712,Estrogen signaling,21,Down,0.7990616164931662,0.9136632124622662
WP4538,Regulatory circuits of STAT3 signaling,65,Down,0.8009537422727563,0.9136632124622662
WP2290,RalA downstream regulated genes,12,Up,0.8024319246022562,0.9136632124622662
WP4788,Autosomal recessive osteopetrosis pathways,10,Up,0.8027752307666685,0.9136632124622662
WP205,IL7 signaling,18,Down,0.8038667749131527,0.9136632124622662
WP1530,miRNA regulation of DNA damage response,62,Up,0.806612428668442,0.9144445779264766
WP5399,NPHP1 deletion syndrome,11,Down,0.8076324404924449,0.9144445779264766
WP2333,Trans sulfuration pathway,10,Down,0.8084788972225502,0.9144445779264766
WP179,Cell cycle,105,Up,0.8139394341497213,0.9177270006020523
WP186,Homologous recombination,11,Up,0.8140067816498889,0.9177270006020523
WP3301,MFAP5 mediated ovarian cancer cell motility and invasiveness,10,Down,0.8155345912258402,0.9179688877083128
WP4535,Envelope proteins and their potential roles in EDMD physiopathology,44,Down,0.8185939813554433,0.9191261715746519
WP3865,Novel intracellular components of RIG I like receptor pathway,52,Up,0.820306021038274,0.9191261715746519
WP4142,Metabolism of sphingolipids in ER and Golgi apparatus,20,Up,0.8221572203325613,0.9191261715746519
WP4806,EGFR tyrosine kinase inhibitor resistance,83,Down,0.8231479305116476,0.9191261715746519
WP4141,PI3K AKT mTOR vitamin D3 signaling,18,Up,0.8239975084609432,0.9191261715746519
WP4481,Resistin as a regulator of inflammation,29,Down,0.8245979960188579,0.9191261715746519
WP2034,Leptin signaling,68,Down,0.8257671469941079,0.9191261715746519
WP4752,Base excision repair,29,Up,0.8286074898028372,0.9198884166636376
WP2586,Aryl hydrocarbon receptor pathway,41,Up,0.8290839806839652,0.9198884166636376
WP5205,Clock controlled autophagy in bone metabolism,71,Down,0.8330908919701034,0.9214945493076755
WP5402,10q22q23 copy number variation,49,Down,0.83316817619807,0.9214945493076755
WP5437,GNAQ pathways in port wine stain,21,Up,0.8359085310969308,0.9230648708321557
WP2828,Bladder cancer,36,Down,0.8392158379997166,0.9252553166589935
