ID,NGenes,Direction,PValue,FDR
GO:0017157,17,Up,0.03814928465106733,0.26059327843266156
GO:0046598,10,Down,0.03824091382327652,0.26059327843266156
GO:2000311,11,Up,0.03832458601518919,0.26059327843266156
GO:0010761,13,Down,0.03836001002457973,0.26059327843266156
GO:0008045,13,Up,0.038651203465015764,0.26140368864516866
GO:1900273,16,Up,0.03890705265308872,0.26140368864516866
GO:0034058,10,Up,0.03900293361029389,0.26140368864516866
GO:0050853,25,Down,0.03904726473515556,0.26140368864516866
GO:2000737,12,Down,0.040389530835996605,0.26678162332524596
GO:0060045,20,Down,0.04053332138092702,0.26678162332524596
GO:0006904,23,Up,0.040687450421287956,0.26678162332524596
GO:0001942,26,Down,0.04074726768327601,0.26678162332524596
GO:0070986,10,Down,0.0407684129911421,0.26678162332524596
GO:0006457,81,Down,0.040861534019977164,0.26678162332524596
GO:0006879,39,Down,0.040864974349657454,0.26678162332524596
GO:0034101,10,Down,0.04117394442912057,0.26784887524385503
GO:0048511,57,Up,0.04167664189863813,0.2692684983044934
GO:0035987,21,Down,0.041760227959493544,0.2692684983044934
GO:0045454,28,Down,0.04196199957113226,0.2692684983044934
GO:0032496,92,Down,0.042115730762142464,0.2692684983044934
GO:0008154,14,Down,0.04240626753401241,0.2692684983044934
GO:0010575,20,Down,0.04245411209883512,0.2692684983044934
GO:0070059,24,Down,0.042533496603898435,0.2692684983044934
GO:0050870,23,Down,0.042562266706468,0.2692684983044934
GO:0060041,40,Down,0.04342117500680343,0.27376158625864766
GO:0001964,10,Up,0.04400873191787527,0.2765190288764791
GO:0071277,52,Up,0.044444535032772306,0.27677802627683296
GO:0032332,14,Down,0.044479508370946094,0.27677802627683296
GO:0060907,20,Down,0.044500975436144785,0.27677802627683296
GO:0051560,10,Up,0.04483822886813973,0.2779366307954385
GO:0033209,34,Down,0.04544447598878559,0.27995583847127203
GO:0060397,10,Down,0.045555530333780576,0.27995583847127203
GO:0034332,28,Up,0.04562018008765976,0.27995583847127203
GO:0043330,14,Down,0.045882380602046455,0.28034203645029715
GO:0006334,34,Down,0.04598766703312859,0.28034203645029715
GO:0006897,95,Up,0.04679356225646818,0.2843133601127324
GO:0061028,18,Down,0.04735420255678978,0.28677331219424335
GO:0000226,69,Up,0.047601121236682684,0.2873234891696158
GO:0010821,15,Up,0.04795397856071733,0.28777743237400455
GO:0034727,15,Up,0.047988958033036065,0.28777743237400455
GO:0006811,48,Up,0.048160849097026115,0.28787052982995154
GO:0051897,130,Down,0.04848121422496243,0.28884762261539104
GO:0048589,16,Down,0.04904082189003765,0.2903253122286619
GO:0071356,70,Down,0.04928592723023342,0.2903253122286619
GO:0045071,24,Down,0.04945241624727481,0.2903253122286619
GO:0001975,30,Up,0.04959631903989396,0.2903253122286619
GO:0042987,13,Up,0.04971838295315411,0.2903253122286619
GO:0006688,18,Up,0.04983064921049427,0.2903253122286619
GO:0097746,14,Down,0.04995767620300814,0.2903253122286619
GO:0043433,39,Down,0.050136630595808536,0.2903253122286619
GO:0048812,39,Up,0.050148533019399505,0.2903253122286619
GO:0008209,11,Down,0.05105521966113109,0.2946478350976249
GO:0140467,15,Down,0.051223864313108027,0.2946972943763496
GO:0051091,51,Down,0.05152350025770619,0.2954977070854738
GO:0010803,14,Down,0.05178033434987424,0.29604843334819403
GO:0061036,15,Down,0.052332640532025916,0.29711746586621
GO:0045579,11,Down,0.052715962447180055,0.29711746586621
GO:0007229,66,Down,0.05298291993117726,0.29711746586621
GO:0051480,23,Up,0.053157616142263144,0.29711746586621
GO:0030279,20,Down,0.05326789544946839,0.29711746586621
GO:0048010,27,Down,0.05334207354634323,0.29711746586621
GO:0051592,36,Up,0.05335990278136254,0.29711746586621
GO:0050830,44,Down,0.05338607744815467,0.29711746586621
GO:1990830,67,Down,0.05341981597051359,0.29711746586621
GO:0045948,10,Up,0.05382545814108171,0.2981275015208003
GO:2001237,30,Down,0.054021221804348755,0.2981275015208003
GO:0071560,51,Down,0.054126636066074034,0.2981275015208003
GO:0006874,50,Up,0.05433322295750059,0.2981275015208003
GO:0006694,13,Up,0.05441110293915746,0.2981275015208003
GO:0051281,17,Up,0.055033687139033276,0.3006439703945409
GO:0090023,16,Down,0.05526262460926999,0.3010014553422073
GO:0001837,41,Down,0.056251597988513105,0.3054843418786213
GO:0031589,17,Down,0.05691439978015351,0.3080143713747477
GO:0046928,10,Up,0.05705209160173219,0.3080143713747477
GO:0097421,20,Down,0.058596129254506156,0.31325550936850977
GO:2001244,24,Down,0.0586432960077487,0.31325550936850977
GO:0048278,11,Up,0.058654322993488404,0.31325550936850977
GO:0022010,13,Up,0.05893758383737703,0.31325550936850977
GO:0019216,22,Down,0.05897991870955555,0.31325550936850977
GO:0061158,12,Down,0.05934523189954884,0.31325550936850977
GO:0007032,14,Up,0.05950578985579451,0.31325550936850977
GO:0043032,13,Down,0.0595085554607529,0.31325550936850977
GO:0090050,17,Down,0.05972975102466091,0.31325550936850977
GO:0006661,33,Up,0.059948989075768226,0.31325550936850977
GO:0031116,19,Up,0.06043659070508254,0.31325550936850977
GO:0060333,10,Down,0.06048000791170283,0.31325550936850977
GO:2000147,11,Down,0.06048414438123909,0.31325550936850977
GO:0010804,14,Down,0.06060199499360714,0.31325550936850977
GO:0016579,31,Up,0.060637637913469614,0.31325550936850977
GO:0050770,13,Up,0.060999010667721426,0.31325550936850977
GO:0140052,11,Down,0.06126188886107539,0.31325550936850977
GO:0047496,11,Up,0.06131016693680886,0.31325550936850977
GO:0009725,29,Down,0.06158007149562029,0.31325550936850977
GO:0032731,35,Down,0.06163926298382754,0.31325550936850977
GO:0046330,64,Down,0.06171844950757538,0.31325550936850977
GO:0070374,116,Down,0.06192024240472323,0.31325550936850977
GO:0032088,40,Down,0.061936450521530455,0.31325550936850977
GO:0048545,14,Down,0.06222484047108552,0.3136628607964951
GO:0032743,23,Down,0.06251667421831435,0.3136628607964951
GO:0010524,10,Up,0.06252812053900798,0.3136628607964951
GO:1900745,18,Down,0.06376513406473412,0.31899894514449867
GO:0051899,18,Up,0.06409560989066394,0.3197832460940713
GO:0032467,20,Up,0.06480222098930137,0.3219036634632906
GO:0045429,34,Down,0.06491601551415843,0.3219036634632906
GO:0045821,19,Up,0.06511868697369219,0.3219036634632906
GO:0007129,11,Up,0.06533976821130641,0.3219036634632906
GO:0035313,11,Down,0.06548452271492021,0.3219036634632906
GO:0008584,57,Down,0.06556973047188157,0.3219036634632906
GO:0034504,25,Down,0.06688053350616331,0.32746559091714533
GO:0007052,29,Up,0.06752766484883313,0.3289019488483691
GO:0008637,13,Down,0.06753119862285906,0.3289019488483691
GO:0071280,18,Down,0.0682968659872804,0.3309005215523043
GO:0033574,20,Down,0.06841122953644564,0.3309005215523043
GO:0000422,16,Up,0.06870440623732146,0.3309005215523043
GO:0009312,16,Up,0.06871083259508665,0.3309005215523043
GO:0003222,12,Down,0.0688682057828772,0.3309005215523043
GO:0043547,48,Up,0.06901998928630357,0.3309005215523043
GO:0045595,21,Down,0.06982863285754536,0.3332221117621516
GO:0008344,29,Up,0.07013525679158754,0.3332221117621516
GO:0015012,15,Up,0.07032324764457547,0.3332221117621516
GO:0008542,33,Up,0.07043646559918004,0.3332221117621516
GO:0086012,12,Up,0.07051825839342635,0.3332221117621516
GO:2000379,22,Down,0.07075051490112662,0.3332221117621516
GO:0071805,48,Up,0.07077123612113052,0.3332221117621516
GO:0014002,13,Down,0.07117609613584519,0.33427345149513005
GO:0006809,19,Down,0.07216209542530594,0.33765902082712024
GO:0002230,18,Down,0.07242032368514588,0.33765902082712024
GO:0099175,21,Up,0.07244720979180472,0.33765902082712024
GO:0048265,13,Up,0.07310145613936657,0.3388385796181924
GO:0006911,15,Down,0.0732488594189116,0.3388385796181924
