ID,Description,NES,pval,padj,size,leadingEdge
WP710,DNA damage response only ATM dependent,-0.9495841433364399,0.5418894830659536,0.7641142456632206,13,JUN;DVL1;PIK3CD;SHC1;PIK3C2B;NRAS;PIK3R3
WP289,Myometrial relaxation and contraction pathways,-0.9260315545202578,0.5559502664298401,0.7641142456632206,15,JUN;PDE4B;PRKCZ;GNB1;ACTG1;GNG4;GNG12;ACTB
WP2005,miR targeted genes in muscle cell,0.9253072678732746,0.6024096385542169,0.7641142456632206,39,CCN1;LAMC1;LAMC2;TPM3;AGO3;SLC25A24;LUZP1;PGM1;SH3BGRL3;SRSF10
WP5362,TAR syndrome,-0.912184372259273,0.5754884547069272,0.7641142456632206,15,ITGA10;PIAS3;ANKRD35;PEX19
WP4874,CAMKK2 pathway,-0.9105019471250329,0.5849731663685152,0.7641142456632206,10,IFI44L;PARP1
WP3594,Circadian rhythm genes,-0.897093878929081,0.6252220248667851,0.7641142456632206,22,PER3;JUN;ADORA1;THRAP3;PRKAA2;ID3
WP4239,Epithelial to mesenchymal transition in colorectal cancer,0.892608626738201,0.6287015945330297,0.7641142456632206,11,ID2;WNT2B;PROX1
WP2853,Endoderm differentiation,0.8909092636875632,0.6086956521739131,0.7641142456632206,14,LAMC1;DDAH1
WP536,Calcium regulation in cardiac cells,0.8857375212027349,0.6181818181818182,0.7641142456632206,16,RGS2;GJA9;CHRM3;RGS5;YWHAQ;ATP1B1;GNAI3
WP4673,Male infertility,-0.882797955662198,0.6153846153846154,0.7641142456632206,10,CDC42BPA;PEX10;PARP1;PRMT6
WP1403,AMP activated protein kinase signaling,-0.8401817145887043,0.6708407871198568,0.8029760936737681,10,PIK3CD;PRKAA2;PRKAB2;PIK3R3;CRTC2
WP477,Cytoplasmic ribosomal proteins,-0.8624372114893855,0.6825127334465195,0.8047538200339559,37,RPS7;RPS8;RPL39;RPS15;RPL9;RPL22;RPL11;RPS25;RPS10;RPS26;RPS6KA1;RPS2;RPL6
WP5316,Primary ovarian insufficiency,-0.8259132813229625,0.69734513274336285,0.8095711869465725,14,TGFBR3;SELENBP1;PARP1
WP2006,miR targeted genes in squamous cell,0.8221754641528973,0.7070938215102975,0.8095711869465725,14,LAMC1;TPM3;SH3BGRL3;YWHAQ
WP4223,Ras signaling,-0.8205917194165719,0.7317939609236235,0.8142496184924826,22,RASSF5;EPHA2;GNB1;PIK3CD;SHC1;PLA2G5;GNG4;GNG12;NRAS;PIK3R3
WP5420,ADHD and autism ASD pathways,0.8166122583115619,0.7228637413394919,0.8142496184924826,28,HTR1D;NMNAT1
WP179,Cell cycle,-0.7612205080865456,0.7771836007130125,0.8527431174489999,13,TGFB2;CDKN2C
WP2059,Alzheimer 39 s disease and miRNA effects,-0.7197148018006684,0.8770053475935828,0.9016135379771744,24,CSF1;DVL1;CAPN2;APH1A;PIK3CD;PSMB4;NCSTN;CASP9;NRAS;PIK3R3;PSMD2;PTGS2;PSMD4;PSMB2
WP5124,Alzheimer 39 s disease,-0.7197148018006684,0.8770053475935828,0.9016135379771744,24,CSF1;DVL1;CAPN2;APH1A;PIK3CD;PSMB4;NCSTN;CASP9;NRAS;PIK3R3;PSMD2;PTGS2;PSMD4;PSMB2
WP4396,Nonalcoholic fatty liver disease,-0.7178546563082091,0.8787878787878788,0.9016135379771744,24,JUN;NDUFS5;PIK3CD;PRKAA2;PRKAB2;PKLR;PIK3R3
WP5224,2q37 copy number variation syndrome,-0.6991914923092774,0.8479427549194991,0.9016135379771744,10,JUN
WP5090,Complement system in neuronal development and plasticity,-0.6786169907129093,0.8538324420677362,0.9016135379771744,13,TGFB2;PRKCZ;CRB1
WP2003,miR targeted genes in leukocytes,0.6431628351655385,0.9020501138952164,0.913614858945155,15,C1orf56;TPM3;SH3BGRL3;SRSF10;YWHAQ;ARID4B;MCL1;CAP1
WP2857,Mesodermal commitment pathway,-0.502880157648514,0.9786856127886323,0.9786856127886323,11,PBX1
