ID,NES,pval,padj,size,leadingEdge
GO:0070848,-1.5820258709063504,0.03372150776999031,0.4381470388873224,11,EPHA2;DUSP6;GATA6;TBC1D7
GO:0042982,-1.6861320191128248,0.034590242332089335,0.44331984050106327,10,ACHE;LDLRAP1;NAGLU
GO:0045736,1.6313794647092699,0.034432546325996655,0.44331984050106327,13,PLK1
GO:0010460,-1.603275563708594,0.03488517527133778,0.444078852778381,16,NPPA;ADM;EDN2;ADA;ATP2A2;PTPN1;TRPM4;HEY2;GCH1
GO:0003085,-1.6558327064311265,0.03559954489367368,0.45013115825289407,12,NPPA;NPPB;IER3;TRPV1;ADORA1;BBS4
GO:0046697,-1.6903639482077155,0.03707660638908189,0.4586263856976736,18,LIF;GJB2;JUNB;VDR;STC1;SPP1
GO:0051968,-1.6514065258547297,0.03724513641812317,0.4586263856976736,21,OXTR;DRD1;GRIN2D;PTK2B
GO:0031054,1.591544944426299,0.037119302551721876,0.4586263856976736,10,AGO1;LIN28A;AGO2;AGO3;DICER1;LIN28B
GO:0006915,-1.2726802428610158,0.03690310475423142,0.4586263856976736,319,FAS;TNFRSF10B;INPP5D;BBC3;TNFRSF10D;PIDD1;GADD45A;BAX;PLK3;CXCR4;STEAP3;DRAM1;MDM2;TP53INP1;TNFRSF10A;NTN1;SQSTM1;NHLH2;IRF1;EI24;ZMAT3;TRIAP1;MIEN1;TNFRSF12A;IER3;INPPL1;PLSCR1;BAK1;SGK1;EGLN3;YBX3;FOXO1;PHLDA1;PML;S100A9;ELMO1;GRK5
GO:0007613,-1.5079450027346735,0.03774808187439364,0.46180120942440006,45,OXTR;DRD1;ITGA8;PLK2;FOXO6;ITGA5;LGMN;SYT11;SLC8A3;B4GALT2;ITGA3
GO:0000712,1.5881298164186173,0.038187465750468594,0.46416248692827633,10,TOP2A;SLX4;CENPS
GO:0040008,1.614578559792473,0.03844837965126971,0.4643375553082264,12,CCNB2;PRKCB;SELENOP
GO:2000134,-1.5501465035983655,0.0389412599462313,0.4643375553082264,28,CDKN1A;MIR133A1
GO:0007566,-1.5489560368380748,0.0389412599462313,0.4643375553082264,28,LIF;STC1;SPP1;HSPG2;MMP2;IL1B;TEAD4;H3-3B;DDR1;IGFBP7;ERRFI1
GO:0006024,-1.6823458601986003,0.0395098437455694,0.46815437494750156,13,B3GAT1;HS3ST1;B4GALT7;HS3ST3A1;XYLT2;B3GAT3
GO:0051642,1.6045909587430838,0.04126636507644019,0.4828933652423187,15,DLGAP5;AURKA;NDE1;SYNE2
GO:0009410,-1.3188342445606223,0.04126472414350048,0.4828933652423187,169,CDKN1A;OXTR;SLC6A3;GPX1;TIGAR;FOSL1;MDM2;XPC;DRD1;DUSP6;GATA6;APOA2;NPAS2;HMGCS2;GATA4;PNP;CCND1;ATP1A1;TYMS;BAK1;MT-ND1;HSPG2;ABCC1;PTK2B;ITGA3;SMPD1;MMP2
GO:0042220,-1.5710628848028718,0.04153420090738874,0.48302737351555797,26,OXTR;SLC6A3;MDM2;PTK2B;SMPD1;HDAC5;GRIA1
GO:0090399,-1.5478606452640362,0.04300538740138234,0.49706840407487324,11,CDKN1A
GO:0072332,-1.6679021458135577,0.04338197466623366,0.4983636601901477,20,EDA2R;BAX;POU4F1;MYBBP1A;STK11;DDX5
GO:0030330,-1.5903428610035717,0.046234149782423004,0.4989457601222307,17,SESN2;BCL3;TRIAP1;PPM1D;BATF
GO:0032147,1.587340601878418,0.04442044101512321,0.4989457601222307,15,TPX2;ECT2;CLSPN;STRADB
GO:0009948,1.5664965877410988,0.043706293706293704,0.4989457601222307,13,AURKA;LEFTY2;DDIT3;GPC3;CER1
GO:0071168,1.5602656719772094,0.04585537918871252,0.4989457601222307,12,PLK1;MSH2;EZH2;MCM8;ESCO2;RAD21;MCM9
GO:2001243,1.5544141220162941,0.045454545454545456,0.4989457601222307,15,MMP9;PLAUR;MAPK8IP1;HDAC1;HELLS;HERPUD1
GO:0000380,1.5543784638509608,0.045454545454545456,0.4989457601222307,15,SRSF1;CELF4;RBM17;DDX17;HNRNPU;HNRNPM;SRSF6;SFPQ;NCBP1;SRSF9
GO:1905168,1.5331390914745842,0.044563279857397504,0.4989457601222307,27,TIMELESS;NBN;ARID2;PELI1;ACTL6A;SKP2;FANCB;MORF4L1;PARP1;MBTD1;KAT5;PRMT1
GO:0050918,1.5241183649002332,0.04591720516904116,0.4989457601222307,25,S100A4;HMGB2;ANGPT1;APP;HMGB1;FGF7
GO:0007162,1.51704389487021,0.04634581105169341,0.4989457601222307,27,PODXL;ERBB3;PDE3B;ANGPT1;RND1;RASA1;ARHGDIG
GO:0043029,1.4981707023383046,0.046181172291296625,0.4989457601222307,23,CCNB2;AIM2;BCL2L11
GO:0007595,-1.4797610380911366,0.045240054488400114,0.4989457601222307,33,OXTR;SLC6A3;CCND1;CAV1;VDR;NEURL1;ZBTB7B;MTX1
GO:0010765,-1.6472776440086645,0.04804176399222855,0.5028371297853255,14,SCN4B;PKP2;FGF12;NKX2-5
GO:0034113,-1.6466395113638819,0.04804176399222855,0.5028371297853255,14,ITGA7;SIRPA;NINJ1;ITGA5
GO:1901673,1.5552447656525685,0.047957371225577264,0.5028371297853255,10,PLK1;RCC1
GO:0007017,1.5355482472424373,0.047619047619047616,0.5028371297853255,14,GTSE1;TUBB;TUBA1B
GO:0031100,-1.4897177598580338,0.047280921576062035,0.5028371297853255,30,CDKN1A;APOA2;ADM;GAS6;NOTCH1;BAK1;PTPRU;HSPG2
GO:0010917,-1.638441665226172,0.04897390254558956,0.5049065941324407,10,BAX;TRPV1;BNIP3;PIP5KL1;MAPT;PRELID1
GO:0048144,-1.5635856627800921,0.0501154634303431,0.5049065941324407,27,CDKN1A;LIF;GPX1;CAV1;ESR1
