ID,Description,NES,pval,padj,size,leadingEdge
WP4521,Glycosylation and related congenital defects,-1.4846380507818209,0.06288032454361055,0.4282972306004935,25,DOLK;MPI;TUSC3;ALG3;MOGS;MGAT2;GMPPB;ALG2;PMM2;ALG12;MPDU1;ALG14
WP531,DNA mismatch repair,1.459323409368156,0.060665362035225046,0.4282972306004935,23,MSH2;RFC3;RFC2;RPA3;RFC4;POLE2;RFC5;MSH6;POLD3;POLE
WP5491,Transcriptional regulation of memory B cell differentiation,-1.457712388435834,0.06157112526539278,0.4282972306004935,35,CDKN1A;ICOSLG;SYK;IL6;IRF8;STAT3;BCL6
WP5501,GNAQ p R183Q drives capillary malformation,1.454889206480014,0.06333973128598848,0.4282972306004935,24,PRKCB;PKN3;PRKCH;PRKD1;PRKCZ;GNAQ;PRKD3;PRKCI
WP5424,Omega 6 fatty acids in senescence,-1.444961414687072,0.06140350877192982,0.4282972306004935,40,CDKN1A;GPX1;ALOX5
WP3896,Dengue 2 interactions with complement and coagulation cascades,-1.4463966015602587,0.06561085972850679,0.43133065191888725,44,PLAU;APOA2;F5;SERPIND1;C4B;MASP1;THBD;PLAT;PLG;C3;CLU;FGB
WP254,Apoptosis,-1.3564376657091068,0.0651685393258427,0.43133065191888725,75,FAS;TNFRSF10B;BBC3;BAX;MDM2;IRF1;BAK1;DFFA;NFKBIE
WP4658,Small cell lung cancer,-1.34633179580254,0.06451612903225806,0.43133065191888725,95,CDKN1A;DDB2;GADD45A;BAX;CCND1;LAMA1;BAK1;LAMB4;COL4A6;COL4A5;ITGA3;GADD45G;LAMA5;IKBKG;LAMC3;COL4A1;TRAF3;CASP9
WP4329,miRNA role in immune response in sepsis,-1.46021508233256,0.06722689075630252,0.43789993061444754,27,ICAM1;IRF1;IL6;IKBKG;TRAF3;MIR149;RELA;TAB1;IKBKB;MIR21;IRAK1;NFKB1
WP2507,Nanomaterial induced apoptosis,-1.497398536773933,0.06896551724137931,0.4434891240446796,18,FAS;BAX;BAK1
WP4792,Purine metabolism,-1.4529851389983026,0.06995884773662552,0.4434891240446796,12,APRT;PNP;ADA;ITPA
WP2406,Cardiac progenitor differentiation,-1.4159501700838262,0.06950672645739911,0.4434891240446796,43,MYLK3;CXCR4;GATA4;SIRPA;NOTCH1;NKX2-5;INHBA;DKK1;BMP4;ANPEP;MESP1;NRG1;ACTC1;TGFB1;MYL2;NOG
WP5316,Primary ovarian insufficiency,1.2772914332333234,0.07178631051752922,0.4510467298004049,138,BNC1;AFF2;BLM;COMT;MND1;RAD51;NUP107;KIT;BRCA1;XRCC2;DIAPH2;KHDRBS1;FANCG;AMHR2;PGRMC1;DMC1;HSF2BP;NBN;WNT4;TP63;CXCL12;GAS5;TGFBR2;PSMC3IP;MCM8;BMPR2;SPIDR;BRCA2;BCKDHB;KDR;MSH5;FANCC;SERPINE1;ACVR2B;TGFBR3;EIF2S2;XRCC4;CBX2;FANCL;SOX8;SYCP2L;FOXO3;MCM9;BMPR1B;FANCM;FANCA;DCAF17
WP3413,NOTCH1 regulation of endothelial cell calcification,-1.4549438331253741,0.07272727272727272,0.4529505582137161,17,DLL3;MGP;NOTCH1;PLAT;SAT1;FGFR3
WP4172,PI3K Akt signaling,-1.192978853773476,0.07466666666666667,0.4609855072463768,265,CDKN1A;TGFA;EPHA2;MDM2;PPP2R5B;SYK;FGF18;CSF3R;ITGA7;G6PC3;ITGA8;CCND1;PPP2R3B;LAMA1;IL6;SGK1;FGF1;ITGA5;LAMB4;FGF12;COL4A6;CSF1R;COL6A3;COL4A5;ITGA11;SPP1;VTN;IL3RA;ITGA3;PDGFB;NTF4;PDGFRB;CSF1;LAMA5;PPP2R2D;GYS1;IKBKG;LAMC3;PPP2R2C;COL4A1;IRS1;FGFR3;STK11;CASP9;CREB5
WP2806,Complement system,-1.3502276324523645,0.07575757575757576,0.46368861024033436,57,ICAM1;RPS19;DCN;ADM;C4A;PRNP;MASP1;SPP1;VTN;LAMA5;PRKACA;PLG;C3;LRP2;FGB;FGG
WP5152,Iron sulfur cluster biogenesis,-1.4415806554204722,0.07661290322580645,0.46491590846429554,15,FDXR;ISCU;CIAO2B;NFS1
WP143,Fatty acid beta oxidation,-1.4418604803738684,0.07933194154488518,0.4733250293854494,31,CPT2;SLC25A20;ACADVL;LIPC;HADHB;CRAT;CHKB;HADHA;ACSL1;TPI1;PNPLA2;ACADL;CPT1B;GCDH;ACADS
WP4239,Epithelial to mesenchymal transition in colorectal cancer,-1.2540441628906818,0.07881773399014778,0.4733250293854494,145,GDF15;TMPRSS4;DLL3;FZD8;SNAI1;CLDN11;CLDN9;SNAI2;ID2;FZD9;NOTCH1;ITGA5;WNT6;CLDN23;PKP2;COL4A6;COL4A5;VTN;TUSC3;SHC1;MMP2
WP4752,Base excision repair,1.4232559526100574,0.0841300191204589,0.4943541307177671,31,FEN1;PARP2;HMGB1;UNG;POLE2;MBD4;NEIL3;APEX1;POLD3;XRCC1;POLE
WP5329,Cholesterol biosynthesis pathway in hepatocytes,1.38471955982212,0.08424908424908426,0.4943541307177671,40,ACAT2;FADS2;LBR;HMGCS1;HMGCR;SCD;CYP51A1;DHCR24;CYP27A1;IDI1;FDPS;NR1H3;ABCA1;GGPS1;SC5D;FDFT1;LSS
WP4724,Omega 9 fatty acid synthesis,1.4662579852556878,0.08695652173913043,0.5060584461867427,13,SCD5;FADS2;SCD;FADS1
WP5382,TGFB Smad signaling,1.4575248306959487,0.09689922480620156,0.5097917751904152,12,TGFBR2;POSTN;TGFBR1;SPARC;CCN2;SERPINE1;TGFBR3
WP4190,Mevalonate arm of cholesterol biosynthesis pathway,1.4532317501159056,0.09486166007905138,0.5097917751904152,13,ACAT2;HMGCS1;HMGCR;IDI1;FDPS;GGPS1;FDFT1
WP5368,Sulfatase and aromatase pathway,-1.4139033169527175,0.08847736625514403,0.5097917751904152,12,HSD3B1;ESR1;HSD17B1;SLCO4A1;HSD17B2
WP1602,Nicotine effect on dopaminergic neurons,-1.4102532025363947,0.09292929292929293,0.5097917751904152,16,CHRNA3;DRD4;PPP1R1B
WP4241,Type 2 papillary renal cell carcinoma,-1.4017003389711205,0.09635974304068523,0.5097917751904152,34,CDKN1A;TGFA;EGLN3
WP4922,Mitochondrial complex IV assembly,-1.3980956005051401,0.09635974304068523,0.5097917751904152,34,COX17;SURF1;COX10;COX14;COX8A;MT-CO1;MT-CO3;PNKD;COX6A1;TACO1;MT-CO2;COX18;COX5A
WP524,G13 signaling,1.398094383962157,0.09416195856873823,0.5097917751904152,35,CIT;RHOA;RHPN2;SH3RF1;MAPK10;RAC1;ROCK1;ARHGDIG;ROCK2;PIK3CB;MAP3K4;WASL;DIAPH1;PIK3R2;LIMK1;CDC42;CYFIP1
WP5390,Pancreatic cancer subtypes,-1.3853866596729565,0.09368635437881874,0.5097917751904152,23,UCA1;GPR87;KRT7;CST6
WP3879,4 hydroxytamoxifen dexamethasone and retinoic acids regulation of p27 expression,1.3848596954105616,0.09823182711198428,0.5097917751904152,25,PBK;MAP2K6
WP5312,Metabolic pathways of fibroblasts,1.3826158561896114,0.0994263862332696,0.5097917751904152,31,PHGDH;PSAT1;RHOA;FGFR4;PSPH;UGDH;P4HA1;SLC1A5;PYCR1
WP4532,Intraflagellar transport proteins binding to dynein,1.377281586586312,0.0984251968503937,0.5097917751904152,26,DYNC2I1;IFT22;IFT81;DYNC2LI1;IFT25;WDR19;DYNC2H1;DYNLT2B;IFT80;DYNLL1
WP5496,Targeted therapy in breast cancer,1.3569023969888134,0.09980430528375733,0.5097917751904152,23,ERBB3;PIK3C2B;PIK3C2G;EGFR;PIK3CB;PIK3R1;PIK3R2;ERBB4;KRAS;PIK3CA;PIK3R3;AKT1;PIK3C2A;NRAS;MAPK1
WP5289,Axon guidance,1.3183728875244338,0.09944751381215469,0.5097917751904152,70,L1CAM;ROBO2;DPYSL2;EPHB1;ABLIM3;WNT4;CXCL12;BOC;SEMA3A;UNC5D;RASA1;PARD6A;BMPR2;RAC1;PARD3;ROCK1;PRKCZ;SEMA5B;ROBO1
WP2880,Glucocorticoid receptor pathway,-1.3111058513530731,0.0962800875273523,0.5097917751904152,59,GPR153;ANKRD1;MFGE8;SNAI2;PLK2;CDC42EP3;EDN2;PPP1R14C;SPRY1;THBD;ANGPTL4;S100P;BHLHE40;ETNK2;ACKR3
WP4258,lncRNA in canonical Wnt signaling and colorectal cancer,-1.2689826588901676,0.09813084112149532,0.5097917751904152,87,MIR34AHG;PLAU;FOSL1;FZD8;APC2;CCND1;FZD9;WNT6;NKD2;DKK1;FRAT1;CTNNBIP1
WP5417,Cell lineage map for neuronal differentiation,-1.268187518232457,0.09813084112149532,0.5097917751904152,87,SLC6A3;ESRRB;ACHE;GATA6;SNAI1;CLDN11;GATA4;SNAI2;NES;NOTCH1;GAD1;NEFL;ADRA2A;KRT15;BMP4;MSX1;HES1;TWIST1;SLC1A3;MSX2;AP2A1;CSPG4
WP455,GPCRs class A rhodopsin like,-1.2665789987850182,0.09669811320754718,0.5097917751904152,94,OXTR;DRD4;GPR87;CXCR4;DRD1;GPR39;OPRD1;GPR27;ADRB2;ADRB3;ADRB1;ADORA1;MC1R;ADRA2A;HRH2;HTR1D;ACKR3;OPRL1;NPY6R;NPFFR2;P2RY11;GPR37
WP5037,Riboflavin and CoQ disorders,-1.3768145406535408,0.10080645161290322,0.5104170986963074,13,COQ9;APTX;COQ6;ETFA;FLAD1;SLC52A2
WP3995,Prion disease pathway,1.3590868986428035,0.10136452241715399,0.5104170986963074,29,CHD2;BCL11A;POU2F2;HSP90B1;HSPA5;RFX5;PTK2;PDIA3;CTCF;RAD21;SMC3;RXRA
WP5528,JAK STAT signaling and ARTD family members,1.4397014837159998,0.10609037328094302,0.5112354971062142,14,DTX3L;PARP9;STAT6;HDAC2;PARP11
WP5123,Mitochondrial fatty acid oxidation disorders,-1.4004281215353052,0.10728744939271255,0.5112354971062142,19,CPT2;SLC25A20;ACADVL;HADHB;HADHA;SLC22A5;ACSL1;ACADL;ACADS
WP3874,Canonical and non canonical TGF B signaling,-1.3856452518486604,0.10707070707070707,0.5112354971062142,17,LOXL4;GREM1
WP5038,Mitochondrial immune response to SARS CoV 2,-1.376899563928007,0.10351966873706005,0.5112354971062142,28,STING1;NLRX1;CTSL;TRAF3;ACE;ACAD9;IFIH1;BCS1L;NDUFB9;MAVS;IRF3;ECSIT;NFKB1;AGTR1
WP5122,Prostaglandin and leukotriene metabolism in senescence,-1.3725733110141212,0.10559006211180125,0.5112354971062142,28,CDKN1A;ALOX5
WP3851,TLR4 signaling and tolerance,-1.370435901578494,0.10590631364562118,0.5112354971062142,23,INPP5D;IL6;IKBKG;TRAF3;TAB1;IRF3;IKBKB;IRAK1;NFKB1;NFKBIA;MAP3K7;TAB2
WP268,Notch signaling,-1.344865337210858,0.10596026490066225,0.5112354971062142,41,DLL3;NOTCH1;INPP5K;KCNJ5;RFNG;DTX2;PSEN2;APH1B;HES1
WP15,Selenium micronutrient network,-1.2923230822631024,0.10572687224669604,0.5112354971062142,73,ICAM1;GPX1;GPX3;ALOX5;IL6;SELENOH;PNPO;PLAT;PRDX4;SERPINA3;DIO3;SELENOV;SOD3;PLG;IL1B;SELENON;FGB;FGG;FLAD1;SELENOS;CAT;MSRB1;SELENOO;RELA;MTHFR
WP5331,Autophagy in pancreatic ductal adenocarcinoma,-1.3823808026825315,0.11044176706827309,0.5227576974564926,20,MDM2;SQSTM1;STAT3;TFEB;NFE2L2;BECN1;TFE3;PINK1;MITF;NFKB1
WP5521,SLC25A46 pathway,-1.3765766836612068,0.11382113821138211,0.524759793052476,21,EMC6;EMC10;EMC1;APOOL;MFN2;SLC25A46;EMC8;EMC7;MICOS13;IMMT;EMC3;EMC4
WP2873,Aryl hydrocarbon receptor pathway,-1.3489621341716251,0.11297071129707113,0.524759793052476,32,BAX;GSTA2;JUNB;SLC7A5;CYP1A1;IL1B;CES3;CYP1B1;HES1;TGFB1;NFE2L2;AHRR
WP558,Complement and coagulation cascades,-1.3116195272386193,0.11210762331838565,0.524759793052476,43,PLAU;F5;SERPIND1;C4B;MASP1;THBD;PLAT;PLG;C3;CLU;FGB
WP1971,Integrated cancer pathway,-1.3070636083117584,0.11312217194570136,0.524759793052476,44,CDKN1A;BBC3;BAX;MDM2;NOXA1
WP5238,Cholestasis,1.4126120395779544,0.11591355599214145,0.5276971315758914,14,LDLR;HMGCR;ATP8B1;SLC10A1
WP3845,Canonical and non canonical Notch signaling,-1.3610626054313182,0.11740890688259109,0.5276971315758914,26,DLL3;DLK2;RRAS;NOTCH1;PSEN2;HES1
WP4758,Nephrotic syndrome,1.3456900911070868,0.11666666666666667,0.5276971315758914,36,PODXL;ANLN;PLCE1;GPC5
WP1982,Sterol regulatory element binding proteins SREBP signaling,1.29214511274372,0.11743119266055047,0.5276971315758914,65,LDLR;SQLE;HMGCS1;HMGCR;NFYA;INSIG1;SCD;CYP51A1;ACACA;KPNB1;IDI1;FDPS
WP3875,ATR signaling,1.409975000243967,0.12167300380228137,0.5277584204413474,11,CHEK1;RPA3;TOPBP1;RAD1;RPA1
WP4493,Cells and molecules involved in local acute inflammatory response,-1.3863413811558714,0.128099173553719,0.5277584204413474,10,ICAM1;IL6;C3
WP5472,Phosphoinositide 3 kinase PI3K family,1.3808275887425876,0.1274131274131274,0.5277584204413474,10,PIK3C2B;PIK3C2G;PIK3CB;PIK3R1;PIK3R2;PIK3CA;PIK3R3;PIK3C2A
WP3613,Photodynamic therapy induced unfolded protein response,1.359412553066908,0.11977186311787072,0.5277584204413474,27,ASNS;TRIB3;WARS1;BCL2L11;DDIT3;HSP90B1;HSPA5;DNAJC3;CALR;PDIA6;ERN1;ATF4;EIF2AK3;UBE2E1;DNAJB9
WP4760,PKC gamma calcium signaling in ataxia,1.3541353108199645,0.1220472440944882,0.5277584204413474,19,GNA14;ITPR1;GRIA4;PLCB1;PLCB2;GNAQ;CA8
WP4595,Urea cycle and associated pathways,-1.345150087427313,0.13008130081300814,0.5277584204413474,21,GLS2;NAGS;GPT;SLC25A15;ALDH4A1;MDH2;SLC25A13;MDH1;NOS2
WP4211,Transcriptional cascade regulating adipogenesis,-1.3442033294060258,0.11895161290322581,0.5277584204413474,13,CEBPD;CEBPA;GATA2;KLF15;EGR2;SREBF1;CEBPB;KLF5
WP4628,Aerobic glycolysis augmented,-1.3277330000372314,0.12701612903225806,0.5277584204413474,13,GPT;PGAM2;PGK1;GAPDH;ENO1
WP3878,ATM signaling in development and disease,1.3181611386969836,0.12979890310786105,0.5277584204413474,47,AURKB;BUB1;CHEK1;CHEK2;NBN;CDC25A;MRE11;MDC1;RNF20;CDK5;MAPK12;TP53BP1;SMC1A;ATM;HMGN1;HDAC4;LMNB2;RIF1;MAPK14;TRIM28
WP4534,Mechanoregulation and pathology of YAP TAZ via Hippo and non Hippo mechanisms,1.2917143295418425,0.1290909090909091,0.5277584204413474,42,MAP4K1;TEAD2;MAPK10;ACTG2;CDH1;PAK2;ITGB8;MAPK8;LATS1;MAP4K3;PAK1;LIMD1;MAPK9;SGMS1;MAP4K5
WP3959,DNA IR double strand breaks and cellular response via ATM,1.2871148542694995,0.12730627306273062,0.5277584204413474,55,CDC25C;BLM;CHEK1;FANCD2;RAD51;CHEK2;BRCA1;NBN;APAF1;MRE11;BRCA2;MDC1;SMC3;CDK5;LATS1;TP53BP1;ACTL6A;H2AX;SMC1A;EXO1;ATM;ABL1;RIF1;PARP1;TRIM28;RASSF1;RAD9A;CASP3
WP500,Glycogen synthesis and degradation,-1.2817989498283615,0.12987012987012986,0.5277584204413474,39,PHKA1;PPP2R5B;PYGB;PPP2R3B;PHKG2;GYG1;GYS1;PPP2R2C
WP4577,Neurodegeneration with brain iron accumulation NBIA subtypes pathway,-1.2681912228442909,0.12895927601809956,0.5277584204413474,44,PLA2G6;MAP1LC3A;ULK1;ATG4A;WIPI1;STK11;ATP13A2;COASY;WDR45;ATG13;ATG2A;TSC2;BECN1;RPTOR;FTL;AKT1S1
WP5158,Urotensin II mediated signaling,-1.2676221461995605,0.12253829321663019,0.5277584204413474,62,ICAM1;BAX;NPPA;NPPB;ALOX5;IL6;STAT3;HMOX1;CAMK2A;HSPA2;MMP2;HDAC5;PRKACA;IL1B;CASP9;FSCN1;TGFB1
WP4754,IL18 signaling,-1.2662029231073084,0.12895927601809956,0.5277584204413474,44,FAS;BAX;IRF1;IMP3
WP5504,Disorders of mitochondrial homeostatis dynamics protein import and quality control,-1.2647504687989939,0.11946902654867257,0.5277584204413474,60,TRAK1;PITRM1;PMPCA;PYCR3;PYCR2;NPLOC4;PAM16;TIMMDC1;GFER;SPG7;OPA3;HTRA2;TXN2;MFN2;OXA1L;SLC25A46;TIMM8A;PINK1;RTN4IP1;AIFM1;MICOS13;TIMM50;CLPP
WP4673,Male infertility,-1.210218285399066,0.12731481481481483,0.5277584204413474,96,FAS;H4C15;GPX1;MDM2;XPC;SIRPA;ESR1;CDK9;GNAO1;CYP1A1;MMP2;SOD3;BMAL1;EPSTI1;CLU;CYP26B1;NFE2L2;ERCC1;THBS1;NANOS1;AHRR;ETV5;CAT;NOS2;PEX10;LRWD1;MTHFR;SLC46A1
WP2864,Apoptosis related network due to altered Notch3 in ovarian cancer,-1.2513832598774335,0.13245033112582782,0.5312979384143376,51,CDKN1A;TNFRSF10B;SQSTM1;BCL3;IER3;YBX3;SOCS3
WP5234,Bardet Biedl syndrome,1.2500892938065478,0.13227513227513227,0.5312979384143376,85,SCLT1;CNGB1;DYNC2I1;IFT81;WDPCP;DYNC2LI1;ARL13B;TTC8;WDR19;DYNC2H1;CILK1;EVC2;LZTFL1;IFT52;DCDC2;DYNLT2B;IFT80;IFT172;INVS;BBS9;EVC;PKD2;LCA5;BBS5;EFHC2;IFT140;IQCB1;BBS2;NEK1;CEP290;RAB23
WP272,Blood clotting cascade,-1.3305654096977804,0.13333333333333333,0.5318352059925093,16,PLAU;F5;PLAT;PLG;FGB;FGG
WP4288,MTHFR deficiency,1.341430029311164,0.1350293542074364,0.5355912932250271,22,COMT;HNMT;ALDH7A1;DNMT3B
WP3591,Sleep regulation,-1.3197368204291604,0.1359026369168357,0.5360604011719631,25,OXTR;DRD1;NPAS2;IL6;ADORA1;ADA
WP4298,Acute viral myocarditis,-1.2567893672773234,0.1373873873873874,0.5389229008013539,67,BAX;CXCR4;CCND1;CAV1;IL6;KRT8;DFFA;STAT3;SOCS1
WP4156,Biosynthesis and regeneration of tetrahydrobiopterin and catabolism of phenylalanine,1.3620967051895538,0.14728682170542637,0.5622238893056598,12,COMT;DHFR;TH;SPR;QDPR;PAH
WP5401,7q11 23 distal copy number variation,-1.3404716454039591,0.145748987854251,0.5622238893056598,19,RHBDD2;STYXL1;MDH2;HSPB1;LMNA;SFN;PTPMT1;SRRM3;KIF1C;TMEM120B;SSC4D;YWHAG
WP2840,Hair follicle development cytodifferentiation stage 3 of 3,1.2526937773193183,0.14673913043478262,0.5622238893056598,64,IGFBP5;S100A4;TCF4;FOSB;DSC2;SMAD1;TP63;SOX9;FOS;NR3C1;LRIG1;CUX1;EGFR;CCN2;SPINK5;RUNX3;IGF1;CD34;KLK7;PROM1
WP4747,Netrin UNC5B signaling,-1.2230826341677563,0.14634146341463414,0.5622238893056598,46,INPP5D;ICAM1;NTN1
WP5380,5q35 copy number variation,-1.2110784767239249,0.14489311163895488,0.5622238893056598,98,INPP5D;CXCR4;NTN1;TRIAP1;FBXW7;B4GALT7;FGF1;FAM193B;PRR7;KDM6B;DDX41;COX8A;MT-CO1;CDHR5;PDLIM7;MT-CO3;GPRIN1;MYC;CLTB;COX6A1;MT-CO2;SNCB;RNF44;GRB2;HIP1R;PRELID1;ABHD5;HIC2
WP5108,Familial hyperlipidemia type 1,-1.3020274251003654,0.15212981744421908,0.5767730212174657,14,LCAT;APOA2;PLTP;ANGPTL4;APOA4;LIPC
WP5101,Congenital generalized lipodystrophy,-1.2965993803936346,0.15353535353535352,0.5767730212174657,17,CAV1;DGAT2;IRS1;DGAT1;LPIN2;GRB2;CAVIN1;AKT2;LPIN1;LPIN3
WP4925,Unfolded protein response,-1.2799832715419188,0.15274949083503056,0.5767730212174657,23,TNFRSF10B;BBC3
WP98,Prostaglandin synthesis and regulation,1.2850618658272595,0.15555555555555556,0.5812865497076024,36,EDNRB;AKR1C2;AKR1C1;SOX9;PTGDS;PTGIR;ANXA5;AKR1C3
WP722,Serotonin HTR1 group and FOS pathway,1.2923338511822833,0.1588785046728972,0.5875194704049843,34,MAP2K6;HTR1E;ITPR1;RHOA;RPS6KA5;JAK2;FOS
WP5548,Blood based neuroinflammation markers,-1.2886606154848188,0.15821501014198783,0.5875194704049843,14,ADM;IL6;NEFL;OLR1;IL1B
WP4259,Disorders of folate metabolism and transport,1.2958189187281994,0.16141732283464566,0.5896953015597083,19,MTHFD2;SHMT1;DHFR;FOLR1;MTHFD1;SHMT2;GART;ALDH1L2;QDPR
WP383,Striated muscle contraction pathway,1.2770322208341067,0.16195856873822975,0.5896953015597083,35,TNNT1;TNNI3;NEB;MYH3;VIM;TPM3;TPM4
WP5474,Catabolism of skeletal muscle in cachexia,-1.2515662878828444,0.16129032258064516,0.5896953015597083,37,FBXO32;TNFRSF12A;MAP1LC3A;IL6;TRIM63;STAT3;IKBKG;IL1B;CEBPB;MAPK11;RPTOR;RELA;AKT1S1;IKBKB;TNFRSF1A;SMAD3;IL6R;NFKB1
WP5347,IL26 signaling,-1.2718432734744336,0.162839248434238,0.589876869328107,31,ICAM1;BAX;IL6;SOCS3;STAT3
WP5110,Familial hyperlipidemia type 3,-1.3152710369059788,0.1646090534979424,0.5902647877956521,12,LCAT;APOA2;PLTP;APOA4;LIPC
WP2525,Trans sulfuration one carbon metabolism and related pathways,1.2198576037875766,0.1645101663585952,0.5902647877956521,58,PHGDH;MTHFD2;SHMT1;PCYT1B;PSAT1;CDO1;ALDH7A1;DNMT3B;DHFR;PSPH;MTHFD1;SHMT2;CTH;DHFR2;GCLM
WP368,Mitochondrial long chain fatty acid beta oxidation,-1.2826589119012994,0.16565656565656567,0.5910359880209127,17,CPT2;SLC25A20;ACADVL;HADHA;ACSL1;ACADL;ACADS;ECI1;EHHADH;CPT1A;PECR;ACSF2
WP5150,Spina bifida,1.309037437545904,0.1686046511627907,0.598546511627907,12,SHMT1;DNMT3B;MTHFD1
WP3892,Development of pulmonary dendritic cells and macrophage subsets,-1.3004508966122912,0.17355371900826447,0.6068751029823694,10,ID2;IRF8;STAT3;CSF1
WP5514,DNAJB1 PRKACA fusion in fibrolamellar liver cancer,-1.2943845044351763,0.17436974789915966,0.6068751029823694,11,HDAC5;PRKACA;SIK3;CRTC2;SIK1
WP3646,Hepatitis C and hepatocellular carcinoma,1.24211548375025,0.1736745886654479,0.6068751029823694,47,BIRC5;PODXL;FRZB;RRM2
WP5407,15q11q13 copy number variation,1.2311786393333355,0.17304189435336975,0.6068751029823694,54,OCLN;FANCD2;LYPD6;APP;TRPM3;FANCI;HDAC1;RIC3;TJP1;GJC2;APBA2;TJP3;SMC5;SIN3A;GOLGA8R;GOLGA8J;CANX;NSMCE2;DNMBP
WP4842,Mammalian disorder of sexual development,1.2852706881765215,0.17857142857142858,0.6120008897786675,20,DMRT1;AMHR2;WNT4;SOX9;FGF9;PTGDS;RSPO1;CBX2;SOX8;RBFOX2
WP2876,Pregnane X receptor pathway,-1.284876448980012,0.18661257606490872,0.6120008897786675,18,GSTA2;FOXO1;SULT2A1;SRPX2
WP5437,GNAQ pathways in port wine stain,1.2831576461008307,0.18235294117647058,0.6120008897786675,21,MAP2K6;RHOA;RAC1;GNAQ
WP4814,Somatic sex determination,1.2821476171361135,0.1821705426356589,0.6120008897786675,12,DMRT1;WNT4;SOX9;FGF9;PTGDS;RSPO1;SOX8
WP2815,Mammary gland development involution stage 4 of 4,-1.2793564128299033,0.19008264462809918,0.6120008897786675,10,BAX;SOCS3;STAT3
WP5173,Disorders of galactose metabolism,-1.276866631057981,0.19135802469135801,0.6120008897786675,12,GALE;GALK1;GYG1;GYS1;SLC5A1
WP5409,PAFAH1B1 copy number variation,1.275540985002357,0.19111969111969113,0.6120008897786675,10,PAFAH1B3;PAFAH1B2;RELN;TUBA1A;CLIP1;PAFAH1B1;NUDC
WP4533,Transcription co factors SKI and SKIL protein partners,1.2703037501196832,0.18860510805500982,0.6120008897786675,18,HDAC1;TEAD2;SKIL;NF1;ING2;LATS1;SIN3A;SKI
WP4224,Purine metabolism and related disorders,-1.268075715247345,0.19076305220883535,0.6120008897786675,20,RRM2B;APRT;PNP;ADA;ITPA
WP1946,Cori cycle,-1.2663944340955071,0.18052738336713997,0.6120008897786675,14,GPT;PGK1;GAPDH;SLC2A4;PFKP;TPI1;ALDOA
WP5109,Familial hyperlipidemia type 2,-1.2576242357174503,0.18951612903225806,0.6120008897786675,15,LCAT;APOA2;LDLRAP1;PLTP;APOA4;LIPC;USF1
WP2516,ATM signaling,-1.2284213783328795,0.18494623655913978,0.6120008897786675,37,CDKN1A;PIDD1;GADD45A;MDM2
WP3942,PPAR signaling,-1.2199096984696451,0.17920353982300885,0.6120008897786675,42,APOA2;HMGCS2;CPT2;APOC3;PLTP;OLR1;ANGPTL4;CPT1C
WP2586,Aryl hydrocarbon receptor pathway,-1.2190122138983814,0.18101545253863136,0.6120008897786675,41,CDKN1A
WP3286,Copper homeostasis,-1.2117302245560577,0.18385650224215247,0.6120008897786675,43,STEAP3;MDM2;CCND1;FOXO1;PRNP;COX17;CCS;SOD3;MT1X
WP5053,Development of ureteric derived collecting system,-1.2111387812986372,0.18385650224215247,0.6120008897786675,43,SALL1;DCN;ITGA8;CCND1;MYCN;CRIM1;GDNF;BMP7;SPRY1;BMP4;RARA
WP2328,Allograft rejection,-1.2010205483668697,0.18403547671840353,0.6120008897786675,45,FAS;HLA-B;C4A;GDNF;C4B;HLA-C;HLA-DRB1;C3;IL1B;CASP9;TGFB1
WP411,mRNA processing,1.1652223865244284,0.18592964824120603,0.6120008897786675,125,HNRNPA2B1;SRSF1;RBMX;HNRNPA1;NONO;SNRPD1;CELF4;CLK4;HNRNPR;SRSF3;HNRNPD;RBM17;HNRNPU;CSTF3;HNRNPM;SPOP;SNRPE;PRMT2;SNRPG;SRSF6;TRA2B;DICER1;SFPQ;SNRPD2;DHX15;CLK1;SRSF10;PCBP2;LSM2;SRSF4;PRPF3;SMC1A;NCBP1;DDX20;SRP54;SRSF9;CDC40;SREK1;U2AF1;SRSF2;SRSF7;SF3A3;HNRNPH1;SF3B3;PRPF40A;METTL3;SF3A2;PRP4K;SNRNP40
WP1601,Fluoropyrimidine activity,1.2551324540069055,0.1926782273603083,0.6134598270216093,28,RRM2;GGH;RRM1;SLC29A1;DHFR;TK1
WP2291,Deregulation of Rab and Rab effector genes in bladder cancer,1.2665609856411846,0.19646365422396855,0.6227196182991861,14,MLPH;SYTL5;EXPH5;RAB27B;SYTL3;SYTL2
WP2848,Pluripotent stem cell differentiation pathway,-1.2029424347236266,0.19913419913419914,0.6283790283790284,36,NOTCH1;IL6;FGF1;CSF1R;INHBA;DKK1;PDGFB;NTF4;CSF1;BMP4;TGFB1;NOG;KITLG;TPO;FST;VEGFA;FGF2
WP4205,MET in type 1 papillary renal cell carcinoma,-1.180335346205819,0.20088300220750552,0.6310926175545528,54,CDKN1A
WP4941,GPR143 in melanocytes and retinal pigment epithelium cells,1.2467633340522837,0.2072936660268714,0.6392221296900673,24,PRKCB;ITPR1;ARRB1;PMEL;PLCB1;PLCB2;GNAQ;ARRB2
WP5502,16p13 11 copy number variation syndrome,1.2195878198203758,0.20662768031189083,0.6392221296900673,29,PLK1;NDE1;MPV17L;ABCC6;CEP170
