,GSM7887562,GSM7887563,GSM7887564,GSM7887565,GSM7887566,GSM7887567
23013,10.1659903421492,10.0636888869883,10.2342728957234,10.1883870103487,10.1449166991552,10.2850359411883
7709,8.76682596995826,8.68759487839648,8.99357653813729,8.97818743788433,8.94740297923589,8.9936966568307
27129,15.1515090992062,15.1148027967412,15.2418747832444,15.4848309646271,15.5486637933291,15.5717052869975
1187,5.60722377300151,5.42327573707546,5.87402985444396,5.93826107742831,6.17794648676947,5.89599772880812
1188,7.69070932758367,7.7833372294322,7.96463032498398,6.42693277776165,6.72876566548355,6.88383301044681
348487,6.42247220391548,6.33848341103855,6.55531304241765,6.09256257473832,6.45453370224247,6.26133345831443
1969,9.8635166411771,9.94744787141971,10.1365521197873,10.9004364108429,10.9004883759517,10.9369043753741
101927479,4.91802789251579,4.66487318797322,4.40787286674838,4.89123552891131,4.67132132701394,5.05756821303103
128272,9.64565087572614,9.59966412098623,9.79274334914672,9.42053710905025,9.35947115612099,9.38425083546704
101927546,4.35673024657002,5.00852202963206,4.47502222555002,4.73929274192,4.55092851979755,4.82045583236644
79363,5.94049125630174,5.71857393434577,6.08217566104477,6.17384974325343,6.33202051351258,6.37097096782177
54455,9.68204396509968,9.84414612016479,9.70979617855202,9.83400654740324,9.91578896236961,9.87465622009726
26099,10.8034087888106,10.7541764510449,11.0303414496699,10.8479969452243,10.8717187450564,10.8707800349443
374955,9.62621502126017,9.66000509761212,9.62733286483643,9.64203370427505,9.69389929267628,9.7174712141193
55707,9.12002348285085,9.2415022292503,9.24030335296427,9.33476618827328,9.18589559180662,9.25196620679577
107984921,5.57809287976117,5.54873566247701,5.74394289866943,5.79144783325756,5.48738616316654,5.7412491876619
114819,7.37222394556406,7.47099300217898,7.49197104107942,7.67038166060612,7.44628515950813,7.3354274436941
55672,9.12758312746978,9.00198266215156,9.05795717230866,8.87257967566265,8.9081213767061,8.85904451103805
105376794,7.62813271063124,7.52543315879417,7.7236102729013,7.55374340022326,7.60587881428506,7.60597083514434
84809,6.6494784447086,6.47119892693146,6.49187981461111,6.53856419250072,6.70074594955882,6.56802886555395
11209,4.82189677158637,5.45567829332712,5.74394289866943,5.1936956091692,5.11522800636579,5.47270816278275
284729,3.4254812283395,2.96767060603461,3.7155190255948,2.30898432602253,3.02505431647451,3.47178584650917
11223,5.09297506622289,5.09334606543482,5.57057217790337,5.34175130950514,5.23728609598228,5.14248052850991
105376805,6.69088796661328,6.47119892693146,6.91101014421232,6.44341877318483,6.67217124399574,6.74137675271141
9696,8.55516537665316,8.32942821254666,8.89281123064261,8.86341989526,8.84551908414621,8.89313839614658
4237,10.5047001586966,10.431642905221,10.6664729406748,10.4267572595701,10.5113864172171,10.5843794006604
105376806,8.63158826072409,8.50612472413222,8.67806683723475,8.51522754648891,8.51233492692105,8.57579050823122
23400,9.3002906575102,9.22279682247812,9.56127152746635,9.61863360134931,9.68677468560139,9.76511222634995
6390,11.3223741855547,11.2983972695457,11.2318550026321,11.4042946173615,11.5413290205721,11.4963870846333
11240,5.60722377300151,4.96416338032819,5.47539138471867,5.59884430045051,5.15707199112435,5.10064898829735
55920,10.4179644109162,10.4121678672137,10.5131713716375,10.5083548352704,10.4715214019256,10.5681637141393
55160,9.62265292493496,9.61588394695181,9.89436248863371,9.81829095303741,9.90047326543488,9.84645904133453
107984028,6.38931534713682,6.35575602744614,6.18602830391616,5.84206387801217,5.5198219485157,6.18332106194495
84966,3.77266820789351,3.55107539229103,3.82252351707856,2.30898432602253,1.6040908489859,2.59629124070796
127707,3.77266820789351,4.42412694516301,4.10283625157732,6.3933846229384,6.00542863126785,6.10084785443778
8659,10.4743888095872,10.4069988606841,10.6754227529585,10.8095648693765,10.8740729100223,10.8985103501411
126917,8.66314098124587,8.69779002145488,8.72019346663092,8.46766333888588,8.60217111227802,8.56429458324654
23352,12.9014594933854,12.7620768766131,12.8416829352046,12.9470614581018,12.9659684588612,13.0316084878517
