ID,Description,p.adjust,k,K,enr_ratio,geneID
GO:0002761,regulation of myeloid leukocyte differentiation,0.00162652439176383,30,75,2.0519442406456347,C1QC/CAMK4/CCR1/CD4/CD74/CEBPB/CSF1/EVI2B/FBXW7/FOS/HCLS1/HLA-DRB1/HSF1/IRF7/KLF10/LYN/NOTCH2/PPARGC1B/PPP3CA/PRDM16/RUNX1/TAL1/TFE3/TGFB1/TLR3/TLR4/TNFRSF11B/TREM2/TYROBP/ZFP36L1
GO:0050817,coagulation,0.00184689810366603,48,142,1.7340373864610996,ADRA2A/ANGPT1/ANGPTL1/ANGPTL4/ANO6/ANXA2/ANXA5/CD40/CD59/CLIC1/CYP4F11/EPHB2/F2R/F2RL1/F3/F7/FCER1G/FERMT3/FLNA/GNA12/GNA13/HBB/HTR2A/IL6ST/ITPR3/LMAN1/LYN/MERTK/NFE2L2/NOS3/PLA2G4A/PLAUR/PLEK/PLSCR1/PRKCD/PRKCQ/PTPN6/RAB27A/SERPINA1/SERPINE1/SERPING1/SLC7A11/THBD/TLN1/TLR4/TYRO3/VAV3/WAS
GO:0032102,negative regulation of response to external stimulus,0.00229278875641589,68,223,1.5642624256042954,ADORA1/AIF1/ANXA2/BANF1/CCL2/CLASP2/CX3CL1/DRD2/DTX4/DUSP3/EPHA4/EXTL3/FGF2/FGR/FYN/GPX1/GSTP1/HAMP/HCK/HGF/HLA-A/HLA-B/HLA-DRB1/IER3/IFI16/ITCH/KREMEN1/LGALS9/LYN/MDK/MFHAS1/MICA/MICB/NECTIN2/NMI/NOS3/NR1D1/NRP1/PARP14/PCBP2/PIM1/PLAUR/PRKCD/PTPN6/ROBO2/RPS19/RTN4R/SAMHD1/SEMA3F/SERPINE1/SERPING1/SLC12A2/SLIT1/SOCS3/SPP1/STAT3/SYT11/TGFB1/THBD/TMSB4X/TNFAIP3/TNFRSF1A/TNFRSF1B/TREM2/TYRO3/USP15/VSIG4/YTHDF3
GO:1903034,regulation of response to wounding,0.00230546075394453,36,98,1.884438588348032,ADRA2A/ANO6/ANXA2/CLASP2/CLDN1/DDR2/DUOX1/EPHA4/EPHB2/EXTL3/F2R/F2RL1/F3/F7/FERMT2/FGF2/FLNA/KANK1/KREMEN1/MAP2K1/MDK/NFE2L2/NOS3/PLAUR/PRKCD/PRKCE/PTPN6/RTN4R/SERPINE1/SERPING1/SLC12A2/SPP1/STAT3/THBD/TNFAIP3/XBP1
GO:0050432,catecholamine secretion,0.00258679081518809,19,40,2.436683785766691,ABAT/ADRA2A/CHRNA4/CNR1/CRH/DRD2/GRM2/HTR1B/HTR2A/KCNA2/KCNB1/OXTR/PRKCB/SDHD/STX1A/SYT1/SYT11/TGM2/VIP
GO:1902895,positive regulation of miRNA transcription,0.00258679081518809,19,40,2.436683785766691,EGFR/EGR1/FGF2/FOS/HIF1A/JUN/NOTCH2/NR3C1/PAX6/RELA/SMAD1/SMAD4/SMAD6/SPI1/STAT3/TEAD1/TGFB1/TGFB2/TP53
GO:0090594,inflammatory response to wounding,0.00259462751005789,11,17,3.319321565750291,EXTL3/F2R/HIF1A/HMOX1/MDK/PTPN6/STAT3/TGFB1/TIMP1/TLR3/TLR4
GO:0048638,regulation of developmental growth,0.00267867664703132,62,200,1.590256786500367,ADRB2/AGRN/AKAP6/ARX/BCL11A/BCL2L11/BDNF/CACNA2D2/CDK1/CDK5/CDKL5/CDKN1A/CLASP2/CSF1/CTDP1/DCC/DIO3/DRD2/DUSP6/EZR/FGF2/FGFR1/GLI1/GSK3B/LATS2/LGMN/LPAR3/MAG/MAP1B/MAPK11/MTM1/MYCBP2/NEDD4L/NRP1/P2RX5/PAFAH1B1/PIM1/PLCB1/RASAL1/RGS4/RIMS1/RPS6KB1/RTN4/RTN4R/RUNX1/SEMA3F/SEMA4D/SEMA7A/SERP1/SIX4/SLIT1/SMURF1/SOCS2/SPP1/STAT3/STAT5A/SYT1/TGFBR3/TTL/UNC13A/YAP1/YBX3
GO:0009743,response to carbohydrate,0.00310485064951442,51,157,1.6663878387408817,ADRA2A/COL6A2/CRH/EGR1/EXTL3/FBP1/GJB6/GJD3/GPR27/GPX1/HIF1A/HLA-DRB1/ICAM1/IL1B/KCNB1/LYN/MAP1B/MAP2K3/MAP2K4/MAP2K6/MAPK13/NEUROD1/NQO1/NR1D1/OGT/P2RX2/PAX6/PCK2/PLCB1/PNPLA3/PPP3CA/PPP3CB/PRKCB/PRKCE/RACK1/RASAL2/RPS6KB1/SESN2/SLC29A1/SLC2A5/SMAD4/SOD2/STXBP4/TCF7L2/TGFB1/TREM2/UCP2/UNC13B/VAMP2/XBP1/ZFP36L1
GO:1990266,neutrophil migration,0.00320375386013541,24,57,2.1599413059427732,C3AR1/CCL28/CD74/CSF3R/CX3CL1/CXADR/CXCL5/FCER1G/IL1B/IL1R1/IRAK4/ITGA9/ITGB2/LGALS3/MDK/MYD88/PECAM1/PERP/RAC2/RTN4/S100A9/TGFB2/VAV3/WDR1
GO:0034142,toll-like receptor 4 signaling pathway,0.00341860215520587,20,44,2.331754818915494,CD14/F2RL1/IRAK4/LY96/LYN/MFHAS1/MYD88/NMI/NR1D1/PIK3AP1/PRKCE/RELA/SQSTM1/TBK1/TICAM1/TICAM2/TLR4/TNFAIP3/TNIP3/TREM2
GO:0051051,negative regulation of transport,0.00379502072943879,74,252,1.5063876369819142,ABAT/ADORA1/ADRA2A/ANGPT1/ANK3/ANXA2/CABP1/CACNA1F/CD300A/CD47/CD74/CDK5/CNN2/CNR1/CRH/CYP51A1/DRD2/EPHA3/EPHB2/F2R/F2RL1/FOXO1/GABRE/GJA1/GNAI2/GRM7/GRP/HAMP/HMGCR/HTR1B/HTR2A/IL1B/INSIG1/KCNAB1/KCNB1/KCNQ1/LGALS3/LGALS9/LRRK2/MAOB/MAP1B/NEDD4L/NMB/NOS3/NTSR1/OS9/PLN/PLSCR1/PPP3CA/PPP3CB/PRKCB/PRKCE/PRKG2/PRRT2/RACK1/RAP1B/RGS4/SH3GL3/SIRT4/SIRT6/SLN/SPI1/SYT11/SYTL4/TGFB1/TLR2/TLR9/TNFRSF1A/TNFRSF1B/TRH/TSPO/UCP2/VAMP8/WDR41
GO:0002455,humoral immune response mediated by circulating immunoglobulin,0.00405754930560023,14,26,2.762232631638354,BCL3/C1QA/C1QB/C1QC/C1R/C1S/C2/C4A/C4B/CFI/CLU/PTPN6/SERPING1/TREM2
GO:0009593,detection of chemical stimulus,0.00405754930560023,17,35,2.491646577926842,C4B/DRGX/ENG/EXTL3/KCNK3/LY96/NR4A1/P2RX2/RYR2/SOD2/SYT1/TAS1R3/TLR2/TLR4/TLR9/TREM2/TRPA1
GO:0008038,neuron recognition,0.00411758457272751,15,29,2.653376173248666,CDK5R1/CNR1/CNTN2/CNTN6/EPHA3/EPHA4/EPHB2/EXT1/NEXN/NRP1/PLXND1/ROBO2/ROBO3/ROBO4/RTN4
GO:0017157,regulation of exocytosis,0.00411758457272751,41,120,1.7527023722181465,ADRA2A/ANXA2/ATP2A2/CACNB4/CD300A/CDK5/CLASP2/CPLANE2/DOC2A/EXPH5/F2RL1/FGR/GNAI2/HAP1/HTR1B/IL4R/ITGB2/KCNB1/LGALS9/LRRK2/LYN/NLGN1/PCLO/PRKCB/PRKCG/RAB27A/RAC2/RAP1B/RIMS1/RPH3A/S100A10/SMPD3/SPI1/STX1A/STXBP2/SYT1/SYT11/SYTL4/VAMP2/VAMP8/WDR41
GO:0050708,regulation of protein secretion,0.00411758457272751,52,163,1.6365199465271931,ABAT/ADRA2A/APBB1/CD2AP/CHRM3/CNR1/CPT1A/CRH/CYP51A1/DRD2/EGFR/EXPH5/F2R/F2RL1/FOXO1/GPR27/HIF1A/HLA-DRB1/HMGCR/IL1B/KCNA5/KCNB1/KCNN4/LRRC8A/MYH10/NEUROD1/NOS2/NR1D1/PCK2/PICK1/PLCB1/PPP3CA/PPP3CB/PRKCB/PRKCE/SERP1/SIRT4/SIRT6/SLC12A2/STX1A/STXBP4/SYTL4/TCF7L2/TCIRG1/TGFB1/TGFB2/TLR2/TLR4/TREM2/TRH/UCP2/UNC13B
GO:0022604,regulation of cell morphogenesis,0.00457683560557971,46,140,1.6855256262446283,ARHGAP15/ARHGEF7/BCL11A/CAMK2B/CCL2/CD44/CDKL5/CNTN2/CUX1/DHX36/DNMBP/DVL3/ENPP2/EPHA4/EPHB2/EZR/FERMT2/FGR/FMNL3/FYN/GNA12/GNA13/HCK/ITGB2/KANK1/MARK2/MOV10/MSN/MYH10/NEDD4L/NTNG1/PAFAH1B1/PARVA/PLXNB2/PLXND1/PTPRD/RAC2/RASAL1/RHOBTB2/RIMS1/SEMA4A/SEMA4D/SMURF1/SYT1/UNC13A/WDR1
GO:0060760,positive regulation of response to cytokine stimulus,0.0050790891814811,19,42,2.3206512245397057,CASP1/CASP4/CD40/CD74/CSF1/HIF1A/HSPA1A/HSPA1B/IL1R1/IRF7/PAFAH1B1/PARP14/PARP9/RBM47/TBK1/TICAM2/TLR2/TLR4/TREM2
GO:0007188,adenylate cyclase-modulating G protein-coupled receptor signaling pathway,0.00554333347929871,54,173,1.6012281646656683,ADCY1/ADCYAP1R1/ADGRB1/ADGRL1/ADGRL2/ADORA1/ADRA1D/ADRA2A/ADRB2/AKAP12/AKAP6/CHRM3/CHRM4/CNR1/DRD2/FLNA/FPR1/GABBR2/GLP1R/GNA12/GNA13/GNA14/GNAI1/GNAI2/GNAI3/GPR12/GPR4/GPR61/GRIK3/GRM2/GRM7/GRM8/HRH3/HTR1B/HTR1D/HTR1F/HTR4/HTR6/LPAR3/MCHR1/NPY2R/PDE2A/PDE3A/PLN/PRKAR1B/PTH2R/PTHLH/RACK1/RAMP1/RXFP1/SSTR2/VIP/VIPR1/VIPR2
GO:0001961,positive regulation of cytokine-mediated signaling pathway,0.0057315507246034,17,36,2.42243417298443,CASP1/CASP4/CD40/CD74/CSF1/HIF1A/HSPA1A/HSPA1B/IL1R1/IRF7/PAFAH1B1/PARP14/PARP9/RBM47/TBK1/TICAM2/TREM2
GO:0032655,regulation of interleukin-12 production,0.0057315507246034,17,36,2.42243417298443,CD40/CD47/HLA-B/HSPD1/IL16/IRF1/IRF5/LGALS9/MAPK11/MDK/PLCB1/RELA/TLR2/TLR3/TLR4/TLR9/UNC93B1
GO:1904646,cellular response to amyloid-beta,0.0057315507246034,17,36,2.42243417298443,ABCC1/ADRB2/CACNA2D1/CACNB1/CASP4/CDK5/EPHA4/EPHB2/FYN/GJA1/GSK3B/ICAM1/LGMN/TLR4/TREM2/TYROBP/VCAM1
GO:0035592,establishment of protein localization to extracellular region,0.00644010317248166,63,211,1.531664539818424,ABAT/ADRA2A/APBB1/CANX/CD2AP/CHRM3/CNR1/CPT1A/CRH/CYP51A1/DRD2/EGFR/EXPH5/F2R/F2RL1/FOXO1/GPR27/GSDMD/HIF1A/HLA-DRB1/HMGCR/IL1B/KCNA5/KCNB1/KCNN4/LRRC8A/LTBP1/MYH10/NECAB3/NEUROD1/NOS2/NR1D1/PAFAH1B1/PCK2/PCLO/PDIA4/PICK1/PLCB1/PLEK/PPP3CA/PPP3CB/PRKCB/PRKCE/RAB27A/SERP1/SIRT4/SIRT6/SLC12A2/STEAP3/STX1A/STXBP4/SYTL4/TCF7L2/TCIRG1/TGFB1/TGFB2/TLR2/TLR4/TREM2/TRH/UCP2/UNC13B/VIP
GO:0098581,detection of external biotic stimulus,0.00698113852870979,10,16,3.206162876008804,C4B/HLA-A/HLA-B/HLA-DRB1/LY96/NR4A1/TLR2/TLR4/TLR9/TREM2
GO:0021675,nerve development,0.00790729898740572,25,64,2.0038517975055026,ACKR3/ATOH7/B4GALNT1/BDNF/DRGX/ECE1/EGR2/EPHA4/EPHB2/EXT1/GABRB2/KCNA1/KCNA2/NRP1/PLXNA1/PRKCG/SALL1/SCN2A/SCN8A/SEMA3F/SIX4/SLC1A3/SLC25A46/TCIRG1/VCAM1
GO:0002366,leukocyte activation involved in immune response,0.00811507927962851,56,184,1.561261922230374,BCL3/BCL6/CD244/CD300A/CD40/CD74/F2RL1/FCER1G/FCGR3A/FGR/GRP/HLA-DRA/HLA-DRB1/HSPD1/ICAM1/IL18/IL18R1/IL4R/IL6ST/ITGB2/KARS1/LAT2/LGALS3/LGALS9/LIG4/LYN/MDK/MYD88/NMI/NOTCH2/OPA1/PLXNA1/PRKCE/PTPN6/RAB27A/RAC2/RASGRP1/RIF1/SEMA4A/SOCS3/SPI1/STAT3/STAT5A/STXBP2/TBK1/TGFB1/TICAM1/TLR4/TNFSF13/TP53/TREM2/TYROBP/UNG/VAMP2/VAMP8/XBP1
GO:0051953,negative regulation of amine transport,0.0083468120966105,11,19,2.969919295671313,ABAT/ADORA1/ADRA2A/CNR1/CRH/DRD2/GRM7/HTR1B/RGS4/SYT11/TRH
GO:0043123,positive regulation of canonical NF-kappaB signal transduction,0.00846769879257969,46,144,1.6387054699600554,BST2/CANT1/CASP1/CD4/CD40/CD74/CTH/CX3CL1/CXXC5/DHX36/ECT2/F2R/F2RL1/FLNA/GJA1/HLA-DRB1/HMOX1/IL1B/IRAK4/LGALS9/LTBR/MAS1/MTDH/MYD88/PRKCB/PRKCE/RELA/RHOC/ROR1/STAT3/TAB2/TBK1/TGFB1/TICAM1/TICAM2/TIFA/TLR3/TLR4/TLR9/TNFRSF1A/TNIP2/TRAF3IP2/TRAF5/TRIM25/TRIM5/ZC3HAV1
GO:0043087,regulation of GTPase activity,0.00871547691114529,32,90,1.8239504361294532,AGRN/ALS2/ARHGEF7/ARL2/DVL3/ECT2/EPHA3/EPHA4/F2R/F2RL1/GSK3B/ITGA6/LRRK2/MAPRE2/MET/NGEF/NTRK2/PLXNB2/RACK1/RAP1GAP/RASGRF1/RASGRP1/RGS7/RTN4R/S100A10/SCRIB/SEMA4D/SLC27A4/STMN1/TGM2/THY1/VAV3
GO:0043268,positive regulation of potassium ion transport,0.00925177392030577,13,25,2.667527512839325,ADORA1/ADRA2A/AKAP6/AKAP9/ANO6/FLNA/KCNJ2/KCNN4/KCNQ1/NOS1AP/NPPA/RGS7/TREM2
GO:0051056,regulation of small GTPase mediated signal transduction,0.00934836326445558,52,169,1.578418646650488,ADCYAP1R1/ALS2/AMOT/ARHGAP15/ARHGAP31/ARHGAP5/ARHGDIB/ARHGEF2/BCL6/CD2AP/CDKL5/CGNL1/CSF1/CYTH3/DNMBP/DOCK3/ECT2/EPHB2/ERBB2/F2R/F2RL1/FBP1/FERMT2/FLCN/GNA13/GPR4/KALRN/KANK1/MADD/MAPRE2/MET/NGEF/NOTCH2/NRP1/OGT/RACGAP1/RAP1GAP/RASA2/RASAL1/RASGRF1/RASGRF2/RASGRP1/RTN4/RTN4R/SEMA4D/SH2B2/SPRY1/SQSTM1/STMN1/TGFB2/TGM2/VAV3
GO:0051402,neuron apoptotic process,0.01051341432910815,61,207,1.5116980516833782,ALKBH1/ANGPT1/BCL2L11/BDNF/BTG2/CASP2/CASP4/CASP7/CCL2/CD2AP/CDK5/CDK5R1/CEBPB/CHL1/CITED1/CLU/CNTFR/COL6A1/COL6A2/CRH/CX3CL1/DIO3/EGR1/ELK1/EPHA4/F2R/FAS/FBXW7/FGF2/GPX1/GSK3B/HIF1A/HSPG2/HTR2A/IL6ST/KCNB1/LGMN/LIG4/MAG/MAP2K4/MAP3K5/MDK/NES/NONO/NQO1/NR3C1/NRP1/NTRK2/PLXND1/PRKCG/PTPRZ1/SCN2A/SIX4/SOD2/TGFB1/TGFB2/TP53/TREM2/TYRO3/UCP2/WFS1
GO:0048002,antigen processing and presentation of peptide antigen,0.01095733724916453,17,38,2.294937637564197,CD74/FCER1G/FCGR1A/HLA-A/HLA-B/HLA-C/HLA-DMA/HLA-DPA1/HLA-DPB1/HLA-DRA/HLA-DRB1/HLA-DRB5/LGMN/MR1/TAP1/TREM2/UNC93B1
GO:0000302,response to reactive oxygen species,0.01095733724916453,44,138,1.635607728050868,ADCYAP1R1/CAMKK2/CAPN2/CDK1/COL6A1/DDR2/ECT2/FBLN5/FOS/FYN/GPX1/GSTP1/HBB/HGF/HIF1A/HMOX1/HP/HSF1/KCNA5/LRRK2/MAP2K4/MAP3K5/MAPK13/MAPK8/MET/NFE2L2/NOS3/NQO1/PCGF2/PEX12/PPARGC1B/PRKCD/PXN/RACK1/RELA/RPS3/SESN2/SMPD3/SOD2/SOD3/TNFAIP3/TRPA1/TRPM2/UCP2
GO:0043030,regulation of macrophage activation,0.0118253045657649,16,35,2.3450791321664397,CD74/CTSC/CX3CL1/HAMP/HSPD1/IL4R/KARS1/LRRK2/MFHAS1/NR1D1/PLA2G4A/SYT11/TLR4/TNIP2/TREM2/VSIG4
GO:2000630,positive regulation of miRNA metabolic process,0.0120280735907853,19,45,2.1659411429037254,EGFR/EGR1/FGF2/FOS/HIF1A/JUN/NOTCH2/NR3C1/PAX6/RELA/SMAD1/SMAD4/SMAD6/SPI1/STAT3/TEAD1/TGFB1/TGFB2/TP53
GO:0014059,regulation of dopamine secretion,0.01316985332542369,11,20,2.8214233308877477,ABAT/CHRNA4/CNR1/DRD2/GRM2/HTR1B/HTR2A/KCNA2/PRKCB/SYT1/SYT11
GO:1904645,response to amyloid-beta,0.01322954423391409,18,42,2.198511686406037,ABCC1/ADRB2/CACNA1B/CACNA2D1/CACNB1/CASP4/CDK5/EPHA4/EPHB2/FYN/GJA1/GSK3B/ICAM1/LGMN/TLR4/TREM2/TYROBP/VCAM1
GO:0032941,secretion by tissue,0.0133511990062823,13,26,2.564930300807043,ADORA1/CELSR2/CHRM3/CYBA/EGFR/GJA1/HTR4/KCNN4/PPP3CA/PRICKLE1/PRKCE/TRAF3IP2/VAMP8
GO:0097485,neuron projection guidance,0.01399660916334102,46,148,1.594416132934108,ARX/ATOH7/BDNF/BMPR1B/CDK5/CDK5R1/CHL1/CNTN2/CNTN6/DCC/DPYSL5/DRGX/ECE1/EFNA4/EGR2/EPHA3/EPHA4/EPHB2/ERBB2/EXT1/FYN/GDF7/GLI2/KALRN/LAMB2/LHX2/MYCBP2/NEXN/NOTCH2/NRP1/NRXN3/PAX6/PLXNA1/PRKCQ/ROBO2/ROBO3/ROBO4/SEMA3F/SEMA4A/SEMA4D/SEMA5B/SEMA7A/SLIT1/SMAD4/TUBB2B/VASP
GO:0007416,synapse assembly,0.01407566986559613,44,140,1.6122419033644273,ADGRB1/AGRN/BDNF/CDK5/CLSTN1/DRD2/ELMO1/EPHB2/FGFR1/GABRA1/GABRB2/GABRE/GABRG3/GNA13/HTR4/MAP1B/MARK1/MYCBP2/NLGN1/NTRK2/OGT/OXTR/PCLO/PDLIM5/PLXNA1/PLXNA2/PLXNB2/PLXND1/PRICKLE1/PTPRD/ROBO2/RTN4/RTN4R/SEMA4A/SEMA4D/SHANK3/SIX4/SLC12A5/SLC25A46/SLIT1/SRPX2/TLR2/VLDLR/ZDHHC8
GO:0002269,leukocyte activation involved in inflammatory response,0.01562614446492455,16,36,2.2799380451618165,AIF1/C1QA/CLU/CTSC/CX3CL1/ITGB2/LRRK2/MYD88/NR1D1/SYT11/TLR2/TLR3/TLR9/TRAF3IP2/TREM2/TYROBP
GO:0007528,neuromuscular junction development,0.01562614446492455,16,36,2.2799380451618165,AGRN/ALS2/ANK3/CACNA1S/CACNA2D2/CACNB4/COL4A1/DCTN1/ERBB2/F2R/LAMB2/LRRK2/MYCBP2/NEDD4L/P2RX2/SIX4
GO:0032370,positive regulation of lipid transport,0.01562614446492455,21,53,2.0325862761112417,ACSL1/ACSL5/ANXA2/ATP8A1/CES1/CRH/FABP3/IL1B/LDLRAP1/LIPG/LRAT/MAP2K6/NMB/NTSR1/PLA2G4A/PLTP/PRKCD/PTGES/SPP1/TREM2/ZDHHC8
GO:0035249,"synaptic transmission, glutamatergic",0.01565971088971324,30,86,1.7894862563770069,ADORA1/ALS2/CACNB4/CACNG3/CCL2/CDH8/CDK5/CNR1/DRD2/EGFR/EXT1/GRIA3/GRIK3/GRIN2A/GRIN2B/GRM2/GRM7/GRM8/HOMER1/HTR1B/HTR2A/LRRK2/NLGN1/NR3C1/OXTR/SHANK3/SYT1/TSHZ3/UNC13A/UNC13B
GO:0051962,positive regulation of nervous system development,0.01655352635834574,53,178,1.5274304038513853,ADGRB1/AGRN/BCL11A/BDNF/CAMK2B/CDKL5/CLSTN1/CUX1/CX3CL1/DHX36/DRD2/EGFR/EGR2/EPHA4/EPHB2/ETV5/FGF2/HAP1/HIF1A/IL1B/IL6ST/LIG4/LPAR3/LYN/MAG/MAP1B/MAP2K1/MDK/NLGN1/NRP1/NTRK2/OXTR/PAFAH1B1/PAX6/PLXNB2/PLXND1/PPP1CC/PTPRD/PTPRZ1/RELA/ROBO2/SEMA4A/SEMA4D/SEMA7A/SHANK3/SMURF1/SPINT1/SRPX2/TGFB1/TGM2/TLR2/TNFRSF1B/TSPO
GO:0036005,response to macrophage colony-stimulating factor,0.01735909586229275,20,50,2.0519442406456347,CSF1/DDR2/EGFR/EPHA3/EPHA4/EPHB2/EPHB4/ERBB2/FGFR1/MERTK/MET/NTRK2/PDE1B/PDE2A/ROS1/SPP1/TLR2/TLR4/TREM2/TYRO3
GO:0016079,synaptic vesicle exocytosis,0.01754337021397122,25,68,1.88597816235812,ATP2A2/CACNB4/CDK5/DOC2A/ERC2/HTR1B/LRRK2/NLGN1/PCLO/PRKCB/PRKCG/PRRT2/RAP1B/RIMS1/RPH3A/SCRIB/STX1A/STXBP2/SYNJ1/SYP/SYT1/SYT11/UNC13A/UNC13B/VAMP2
GO:0060291,long-term synaptic potentiation,0.01754337021397122,25,68,1.88597816235812,ADCY1/ADORA1/CRH/CYP46A1/DRD2/EPHA4/EPHB2/GRIA3/GRIN2A/GRIN2B/GSK3B/HMGCR/ITPR3/LGMN/NTRK2/PRKAR1B/PRKCG/RASGRF2/SHANK3/SLC8A3/SQSTM1/STX3/TSHZ3/TYROBP/VAMP2
GO:0042554,superoxide anion generation,0.01861027214446733,13,27,2.469932882258634,CYBA/DUOX1/EGFR/F2RL1/GNAI2/GSTP1/ITGB2/NCF4/PRKCD/PRKCE/SOD2/TGFB1/TYROBP
GO:0097028,dendritic cell differentiation,0.01861027214446733,13,27,2.469932882258634,CAMK4/CEBPB/F2RL1/HLA-B/ITGB8/LGALS9/LTBR/LYN/NOTCH2/TGFB1/TMEM176B/TREM2/TRPM2
GO:0043536,positive regulation of blood vessel endothelial cell migration,0.01913434553079512,19,47,2.073773434695056,AMOT/ANGPT1/CD40/FGF2/FGFR1/HDAC7/HDAC9/HIF1A/HMOX1/MAP2K3/NFE2L2/NOS3/NRP1/PRKD2/SRPX2/STAT5A/TGFB1/TGFBR3/TMSB4X
GO:0032801,receptor catabolic process,0.01918010666129407,11,21,2.6870698389407117,ANXA2/CDK5/DTX3L/HAMP/ITCH/LGMN/MYLIP/NEDD4L/SMURF1/TGFB1/UVRAG
GO:1902042,negative regulation of extrinsic apoptotic signaling pathway via death domain receptors,0.01918010666129407,11,21,2.6870698389407117,ARHGEF2/GPX1/GSK3B/HGF/HMGB2/HMOX1/ICAM1/ITPRIP/NOS3/SERPINE1/TNFAIP3
GO:0031644,regulation of nervous system process,0.01997408198018874,28,80,1.7954512105649305,ABAT/ADORA1/ADRB2/CTSC/EGR2/F2R/FIG4/GRIN2A/GRIN2B/LRRK2/MAG/MYRF/NLGN1/NOS3/NTSR1/PARD3/PRKAR1B/RGS4/RIMS1/ROCK2/SHANK1/SHANK3/SLC8A3/STX1A/TNFRSF1B/TPPP/TYMP/UNC13B
GO:0106027,neuron projection organization,0.02069497944958466,25,69,1.85864514551235,ABCD2/CAMK2B/CDK5/CDK5R1/DCTN1/DHX36/EPHA4/EPHB2/FYN/GRIN2B/GSK3B/HOMER1/LGMN/LRRK2/NGEF/NLGN1/PAFAH1B1/PAK3/PDLIM5/PICK1/PTPRD/SHANK1/SHANK3/SRCIN1/TREM2
GO:0031341,regulation of cell killing,0.0212903200718309,20,51,2.0117100398486616,CD59/CFH/F2RL1/HLA-A/HLA-B/HLA-C/HLA-DRA/HLA-DRB1/ICAM1/LGALS9/MAPK8/MICA/MR1/NECTIN2/NOS2/PPP3CB/RASGRP1/SPI1/TGFB1/TYROBP
GO:2000379,positive regulation of reactive oxygen species metabolic process,0.0212903200718309,20,51,2.0117100398486616,ADGRB1/CDKN1A/CYBA/EGFR/F2RL1/FAS/GADD45A/GNAI2/GSTP1/ITGB2/NFE2L2/PRKCD/PRKCE/RAB27A/SOD2/TGFB1/TLR4/TP53/TSPO/TYROBP
GO:0050866,negative regulation of cell activation,0.02340245903918508,37,116,1.6362486401700105,BCL6/CD300A/CD74/CEBPB/CNR1/CX3CL1/DUSP3/ERBB2/FGR/HLA-DRB1/IL4R/IRF1/ITCH/LGALS3/LGALS9/LYN/MDK/MERTK/MICA/NOS3/NR1D1/PKN1/PRKCD/PTPN6/RASSF5/RUNX1/SCRIB/STAT5A/SYT11/TGFB1/THBD/TNFAIP3/TREM2/TYRO3/TYROBP/VSIG4/VSIR
GO:0031110,regulation of microtubule polymerization or depolymerization,0.02341441938088004,21,55,1.958674047889015,AKAP9/ARHGEF2/ARHGEF7/ARL2/CDK5R1/CLASP2/DCTN1/DIAPH3/HSPA1A/HSPA1B/MAP1B/MAPRE2/MET/MID1/NAV3/PAK1/RPS3/SPEF1/STMN1/STMN2/TUBB4A
GO:1905954,positive regulation of lipid localization,0.02360228794767918,24,66,1.8654038551323953,ACSL1/ACSL5/ANXA2/ATP8A1/CES1/CIDEA/CRH/FABP3/IL1B/LDLRAP1/LIPG/LRAT/MAP2K6/MSR1/NMB/NTSR1/PLA2G4A/PLIN2/PLTP/PRKCD/PTGES/SPP1/TREM2/ZDHHC8
GO:0061001,regulation of dendritic spine morphogenesis,0.02373159636634065,14,31,2.31671123943862,CAMK2B/CDK5/CDK5R1/DHX36/EPHA4/EPHB2/LRRK2/NGEF/NLGN1/PAFAH1B1/PDLIM5/PTPRD/SHANK3/SRCIN1
GO:0002532,production of molecular mediator involved in inflammatory response,0.02373159636634065,19,48,2.0305698214722425,ABCD2/ALOX5AP/EPHB2/EXTL3/HIF1A/IL4R/LYN/MYD88/NOS2/PBXIP1/RPS19/S100A9/SERPINE1/STAT3/TICAM1/TLR3/TLR4/TREM2/VAMP8
GO:0030865,cortical cytoskeleton organization,0.02373159636634065,19,48,2.0305698214722425,ECT2/EHD2/EPB41/EZR/FMNL3/IQGAP3/KANK1/KCNC3/NLGN1/PAFAH1B1/PLEC/PLEK/RAB13/RAC2/RACGAP1/RHOBTB2/ROCK2/TLN1/WDR1
GO:0051607,defense response to virus,0.02553905601550399,51,174,1.503579831507577,APOBEC3G/ATG16L1/BST2/CASP1/CD40/CXADR/DDIT4/DHX36/DTX3L/EXOC1/F2RL1/GBP1/IFI16/IFITM1/IFITM2/IFITM3/IFNAR2/IFNLR1/IL10RB/IL1B/IRF1/IRF2/IRF5/IRF7/ITCH/MICA/MICB/MOV10/MYD88/NMB/PARP9/PCBP2/PLSCR1/PML/RELA/RNF135/SAMHD1/TBK1/TBKBP1/TICAM1/TLR2/TLR3/TLR9/TNFAIP3/TRAF3IP2/TRIM25/TRIM28/TRIM5/UNC93B1/VAMP8/ZC3HAV1
GO:0060078,regulation of postsynaptic membrane potential,0.0263028956630568,35,109,1.647202945472413,ABAT/ADORA1/ADRB2/CDK5/CHRNA4/DRD2/GABRA1/GABRB2/GABRE/GABRG3/GLRA3/GRIA3/GRIK3/GRIN2A/GRIN2B/GSK3B/HTR3B/KCNA1/KCNA2/LRRK2/MET/NLGN1/NTSR1/P2RX2/P2RX5/PPP3CA/PRKAR1B/RGS4/RIMS1/SHANK1/SHANK3/SLC29A1/SLC8A3/STX1A/UNC13B
