Gene ID,Mean Expr,log2FC,log2FC SE,p-value,adj. p-value,Gene Symbol
101930275,26.4,-4.89,0.482,7.59e-25,3.44e-23,MTUS1-DT
148808,229,-3.48,0.347,7.7e-25,3.48e-23,MFSD4A
51659,165,3.08,0.306,8.16e-25,3.68e-23,GINS2
143098,389,-3.5,0.349,8.36e-25,3.77e-23,MPP7
29116,926,-1.28,0.125,8.59e-25,3.86e-23,MYLIP
63875,823,1.34,0.132,8.71e-25,3.9e-23,MRPL17
728537,83,-1.13,0.111,8.84e-25,3.95e-23,C2orf92
1577,259,-3.76,0.376,8.95e-25,3.99e-23,CYP3A5
5317,5950,-7.27,0.73,8.99e-25,4e-23,PKP1
9314,5930,-4.53,0.454,1e-24,4.45e-23,KLF4
1508,59200,2.99,0.298,1.16e-24,5.16e-23,CTSB
64841,710,1.26,0.124,1.17e-24,5.16e-23,GNPNAT1
283229,332,-2.99,0.299,1.2e-24,5.28e-23,CRACR2B
121457,923,2.24,0.223,1.21e-24,5.3e-23,IKBIP
7029,931,-1.29,0.127,1.27e-24,5.56e-23,TFDP2
8681,386,-2.41,0.241,1.58e-24,6.9e-23,JMJD7-PLA2G4B
105379189,682,3.32,0.333,1.59e-24,6.92e-23,NA
1104,707,1.71,0.17,1.61e-24,7.02e-23,RCC1
102724562,39.5,-3.46,0.349,1.72e-24,7.47e-23,NA
165679,294,-6.59,0.666,1.83e-24,7.95e-23,SPTSSB
8786,212,-3.58,0.361,1.89e-24,8.17e-23,RGS11
83699,500,-2.27,0.228,2.07e-24,8.96e-23,SH3BGRL2
8909,192,-6.13,0.62,2.1e-24,9.03e-23,ENDOU
5625,152,-5.52,0.559,2.1e-24,9.05e-23,PRODH
4137,236,-4,0.404,2.17e-24,9.31e-23,MAPT
860,631,2.5,0.25,2.21e-24,9.44e-23,RUNX2
100288152,176,-3.29,0.331,2.27e-24,9.7e-23,NA
125228,264,1.06,0.105,2.29e-24,9.76e-23,FAM210A
8534,499,3.22,0.324,2.31e-24,9.8e-23,CHST1
4317,146,6.24,0.629,2.34e-24,9.91e-23,MMP8
102,1800,1.04,0.103,2.38e-24,1.01e-22,ADAM10
199870,355,-1.15,0.114,2.44e-24,1.03e-22,FAM76A
55379,3550,2.09,0.209,2.48e-24,1.04e-22,LRRC59
107987134,39.1,-4.86,0.493,2.57e-24,1.08e-22,NA
125950,852,1.05,0.104,2.6e-24,1.09e-22,RAVER1
51645,340,1.41,0.14,2.63e-24,1.1e-22,PPIL1
5954,5750,1.64,0.163,2.78e-24,1.16e-22,RCN1
83877,952,0.967,0.0959,3.06e-24,1.27e-22,TM2D2
441549,51.4,-2.3,0.231,3.08e-24,1.28e-22,CDNF
1213,7190,0.859,0.085,3.1e-24,1.28e-22,CLTC
147463,427,-2.55,0.257,3.12e-24,1.29e-22,ANKRD29
93323,164,1.31,0.131,3.14e-24,1.3e-22,HAUS8
100506874,28.1,-2.15,0.215,3.35e-24,1.38e-22,NA
90864,1220,-1.11,0.111,3.55e-24,1.46e-22,SPSB3
100190939,372,-1.27,0.126,4.08e-24,1.67e-22,NA
149428,685,-7.12,0.725,4.29e-24,1.76e-22,BNIPL
3575,1810,3.41,0.345,4.53e-24,1.85e-22,IL7R
5349,777,-7.58,0.777,5.5e-24,2.24e-22,FXYD3
10783,1090,1.63,0.164,5.84e-24,2.37e-22,NEK6
102465428,184,-2.48,0.251,6.05e-24,2.45e-22,MIR6717
3983,3380,-2.07,0.209,6.08e-24,2.46e-22,ABLIM1
11187,811,-7.21,0.738,6.15e-24,2.48e-22,PKP3
135398,139,-3.42,0.348,6.2e-24,2.5e-22,C6orf141
255631,296,2.91,0.295,6.71e-24,2.7e-22,COL24A1
23184,1260,0.987,0.0986,6.74e-24,2.7e-22,MESD
283174,139,-3.75,0.383,6.84e-24,2.74e-22,NA
644285,82.7,-3.22,0.329,7.24e-24,2.89e-22,NA
2023,20500,1.78,0.179,7.35e-24,2.93e-22,ENO1
57685,595,-2.12,0.215,7.5e-24,2.98e-22,CACHD1
22820,3480,1.27,0.127,7.91e-24,3.13e-22,COPG1
101927813,18.6,2.95,0.298,7.91e-24,3.13e-22,NA
126282,822,1.65,0.167,8.4e-24,3.32e-22,TNFAIP8L1
118491,58.3,-2.71,0.277,8.85e-24,3.49e-22,CFAP70
51175,298,-1.24,0.125,9.05e-24,3.56e-22,TUBE1
55758,859,-1.17,0.118,9.28e-24,3.65e-22,RCOR3
84439,403,2.37,0.24,9.66e-24,3.79e-22,HHIPL1
5122,183,4.94,0.505,9.85e-24,3.85e-22,PCSK1
372,3730,0.963,0.0965,9.91e-24,3.87e-22,ARCN1
11223,65.8,-2.81,0.286,1.01e-23,3.94e-22,NA
29028,474,1.52,0.153,1.05e-23,4.06e-22,ATAD2
50937,865,-3.1,0.317,1.06e-23,4.12e-22,CDON
645027,27.9,-7.78,1.04,1.09e-23,4.22e-22,EVPLL
144097,407,1.57,0.158,1.13e-23,4.38e-22,SPINDOC
644943,78.8,-6.43,0.659,1.14e-23,4.4e-22,RASSF10
1306,15500,2.03,0.206,1.2e-23,4.63e-22,COL15A1
3690,1300,2.2,0.223,1.21e-23,4.64e-22,ITGB3
105371622,148,-1.71,0.174,1.28e-23,4.93e-22,NA
79968,242,1.77,0.18,1.34e-23,5.11e-22,WDR76
83930,803,1.37,0.139,1.42e-23,5.43e-22,STARD3NL
197258,358,-0.971,0.0979,1.54e-23,5.89e-22,FCSK
10797,1200,1.65,0.168,1.84e-23,6.98e-22,MTHFD2
64066,149,-5.52,0.573,1.86e-23,7.07e-22,MMP27
10733,164,1.77,0.181,1.94e-23,7.33e-22,PLK4
9452,1680,-1.78,0.181,2.07e-23,7.84e-22,ITM2A
105369212,43.9,-3.69,0.379,2.15e-23,8.12e-22,NA
375567,32.6,-5.28,0.54,2.2e-23,8.29e-22,VWC2
107987097,56.7,-1.94,0.198,2.23e-23,8.38e-22,NA
102724117,164,-1.93,0.197,2.26e-23,8.48e-22,GOLGA6L10
218,264,-6.69,0.696,2.29e-23,8.55e-22,ALDH3A1
836,810,0.977,0.0987,2.37e-23,8.84e-22,CASP3
5000,427,-0.877,0.0887,2.44e-23,9.08e-22,ORC4
90203,1370,-1.45,0.148,2.46e-23,9.16e-22,SNX21
107986126,150,2.01,0.205,2.51e-23,9.3e-22,NA
3308,1760,0.871,0.0881,2.66e-23,9.85e-22,HSPA4
107984690,205,2.65,0.272,2.74e-23,1.01e-21,NA
5424,574,1.25,0.127,2.85e-23,1.05e-21,POLD1
9635,721,-5.94,0.618,2.98e-23,1.1e-21,CLCA2
26505,552,-1.12,0.114,3.11e-23,1.14e-21,CNNM3
112495,701,1.43,0.146,3.22e-23,1.18e-21,GTF3C6
8546,1290,0.824,0.0834,3.24e-23,1.19e-21,AP3B1
2720,1260,1.15,0.117,3.38e-23,1.24e-21,GLB1
23491,32.8,-3.28,0.34,3.58e-23,1.31e-21,CES3
23753,589,1.93,0.198,3.66e-23,1.33e-21,SDF2L1
55268,1380,-3.17,0.329,4.02e-23,1.46e-21,ECHDC2
6591,2050,1.8,0.185,4.04e-23,1.46e-21,SNAI2
64065,8540,-5.57,0.58,4.05e-23,1.46e-21,PERP
64105,127,2.35,0.242,4.09e-23,1.48e-21,CENPK
55010,86.6,1.92,0.197,4.29e-23,1.55e-21,PARPBP
5230,8990,1.37,0.14,4.31e-23,1.55e-21,PGK1
55283,273,-4.31,0.45,4.5e-23,1.61e-21,MCOLN3
58477,1300,1.39,0.142,4.79e-23,1.72e-21,SRPRB
105369246,41.5,-4.91,0.512,5.09e-23,1.82e-21,NA
2617,2480,1.51,0.155,5.31e-23,1.9e-21,GARS1
55858,2250,1.07,0.11,5.46e-23,1.95e-21,TMEM165
105371064,74.8,-5.55,0.585,5.59e-23,1.99e-21,NA
10498,1340,0.794,0.0809,5.78e-23,2.05e-21,CARM1
7171,27100,1.78,0.186,6.39e-23,2.26e-21,TPM4
283232,333,-1.21,0.124,6.64e-23,2.35e-21,TMEM80
4841,5740,0.572,0.0585,6.78e-23,2.39e-21,NONO
83875,35.2,-2.51,0.26,7.42e-23,2.61e-21,BCO2
285908,138,-1.84,0.19,7.45e-23,2.62e-21,LINC00174
7732,97,-2.73,0.284,7.53e-23,2.64e-21,RNF112
124801,654,0.979,0.1,7.77e-23,2.72e-21,LSM12
100507050,66.9,4.5,0.47,7.83e-23,2.74e-21,TPBGL
253982,116,3.02,0.315,8.65e-23,3.02e-21,ASPHD1
83990,124,2.2,0.229,8.99e-23,3.13e-21,BRIP1
100505633,73.1,-4.52,0.476,9.85e-23,3.42e-21,NA
10092,4820,1.23,0.127,1.01e-22,3.5e-21,ARPC5
100505767,29.7,-2.35,0.245,1.09e-22,3.76e-21,SPDYE18
8728,1240,2.53,0.263,1.09e-22,3.78e-21,ADAM19
117155,35.8,-2.27,0.237,1.13e-22,3.91e-21,CATSPER2
9918,912,1.19,0.122,1.14e-22,3.93e-21,NCAPD2
4645,190,-3.82,0.401,1.17e-22,4.03e-21,MYO5B
9435,592,1.65,0.172,1.18e-22,4.05e-21,CHST2
9526,966,1.13,0.116,1.21e-22,4.14e-21,MPDU1
389337,515,-3.35,0.352,1.35e-22,4.61e-21,ARHGEF37
7804,211,1.52,0.157,1.35e-22,4.61e-21,LRP8
158,906,0.88,0.0905,1.36e-22,4.62e-21,ADSL
25850,136,-1.68,0.174,1.42e-22,4.83e-21,ZNF345
203062,503,-1.64,0.171,1.42e-22,4.83e-21,TSNARE1
84912,568,1.1,0.114,1.48e-22,5.01e-21,SLC35B4
100130111,20.4,5.44,0.562,1.53e-22,5.19e-21,LCIIAR
55317,300,1.07,0.11,1.6e-22,5.41e-21,AP5S1
1991,96.4,-3.41,0.36,1.65e-22,5.56e-21,ELANE
71,59200,1.48,0.156,1.77e-22,5.95e-21,ACTG1
5189,397,-1.19,0.123,1.79e-22,6.02e-21,PEX1
6629,802,0.829,0.0854,1.87e-22,6.26e-21,SNRPB2
8814,314,-1.09,0.112,1.87e-22,6.26e-21,CDKL1
3858,40000,-6.89,0.732,1.88e-22,6.27e-21,KRT10
23635,675,-1.05,0.109,1.93e-22,6.45e-21,SSBP2
389524,553,-1.41,0.147,1.95e-22,6.51e-21,GTF2IRD2B
8943,2570,0.677,0.0698,2.03e-22,6.74e-21,AP3D1
146909,216,3.21,0.338,2.07e-22,6.88e-21,KIF18B
10966,325,-1.47,0.154,2.11e-22,7e-21,RAB40B
112268127,23.7,-3.91,0.41,2.16e-22,7.15e-21,NA
10652,2650,1.13,0.118,2.19e-22,7.24e-21,YKT6
60559,2400,0.858,0.0886,2.2e-22,7.24e-21,SPCS3
9068,1150,-3.96,0.42,2.35e-22,7.74e-21,ANGPTL1
4076,3700,0.613,0.0632,2.37e-22,7.79e-21,CAPRIN1
28511,1080,0.916,0.0949,2.57e-22,8.43e-21,NKIRAS2
10516,1910,-1.7,0.179,2.89e-22,9.47e-21,FBLN5
8437,245,-3.46,0.367,2.97e-22,9.71e-21,RASAL1
440104,639,-1.18,0.122,3e-22,9.79e-21,NA
148741,513,-3.13,0.332,3.02e-22,9.83e-21,ANKRD35
11130,432,2.74,0.29,3.1e-22,1.01e-20,ZWINT
57453,17.2,-4.04,0.426,3.29e-22,1.07e-20,DSCAML1
60,125000,1.71,0.179,3.45e-22,1.12e-20,ACTB
10627,6250,1.02,0.106,3.51e-22,1.14e-20,MYL12A
3161,132,3.15,0.333,3.55e-22,1.14e-20,HMMR
9493,356,2.96,0.313,3.62e-22,1.17e-20,KIF23
157313,134,3.58,0.38,3.68e-22,1.18e-20,CDCA2
27237,121,-2.75,0.292,3.69e-22,1.19e-20,ARHGEF16
102723722,44.9,-1.52,0.16,4.03e-22,1.29e-20,NA
10970,4490,2.07,0.219,4.17e-22,1.33e-20,CKAP4
1503,640,1.8,0.189,4.21e-22,1.34e-20,CTPS1
9616,1240,0.748,0.0778,4.46e-22,1.42e-20,RNF7
222256,62.4,-2.31,0.245,4.61e-22,1.47e-20,CDHR3
56052,511,1.25,0.13,4.66e-22,1.48e-20,ALG1
3664,1080,-6.78,0.728,4.84e-22,1.53e-20,IRF6
9688,821,0.912,0.0952,4.89e-22,1.55e-20,NUP93
5902,1630,1.29,0.135,4.92e-22,1.56e-20,RANBP1
2549,529,-1.44,0.151,5.2e-22,1.64e-20,GAB1
3251,463,1.41,0.148,5.21e-22,1.64e-20,HPRT1
10630,1670,2.9,0.308,5.28e-22,1.66e-20,PDPN
2590,3260,1.56,0.165,5.72e-22,1.8e-20,GALNT2
11013,26.4,3.07,0.326,6.38e-22,2e-20,TMSB15A
6047,1440,0.725,0.0756,6.53e-22,2.04e-20,RNF4
10643,30.7,2.56,0.272,6.84e-22,2.14e-20,IGF2BP3
2564,958,-3.12,0.334,7.61e-22,2.37e-20,GABRE
102724093,113,-1.99,0.212,7.9e-22,2.46e-20,NA
119548,167,-9.73,1.15,8.41e-22,2.61e-20,PNLIPRP3
4430,3230,1.32,0.139,8.92e-22,2.77e-20,MYO1B
146956,240,1.89,0.201,9.1e-22,2.82e-20,EME1
8892,753,0.909,0.0955,9.33e-22,2.89e-20,EIF2B2
100289187,442,-1,0.106,9.9e-22,3.06e-20,TMEM225B
150159,133,0.949,0.0998,1e-21,3.08e-20,SLC9B1
4238,1020,0.859,0.0902,1e-21,3.08e-20,MFAP3
23588,1070,-0.813,0.0853,1.02e-21,3.14e-20,KLHDC2
2863,97.9,2.97,0.318,1.08e-21,3.3e-20,GPR39
2209,427,3.94,0.424,1.1e-21,3.39e-20,FCGR1A
10615,406,2.17,0.232,1.11e-21,3.4e-20,SPAG5
84698,57.7,-2.13,0.228,1.12e-21,3.41e-20,CAPS2
675,133,2.12,0.226,1.21e-21,3.7e-20,BRCA2
60626,2110,0.805,0.0846,1.22e-21,3.72e-20,RIC8A
219,872,2.06,0.22,1.24e-21,3.78e-20,ALDH1B1
8722,1560,-1.33,0.142,1.26e-21,3.82e-20,CTSF
56999,1450,2.21,0.237,1.31e-21,3.96e-20,ADAMTS9
8416,223,-2.36,0.253,1.38e-21,4.17e-20,ANXA9
25924,106,-3.18,0.343,1.38e-21,4.17e-20,MYRIP
7203,3270,1.11,0.117,1.4e-21,4.23e-20,CCT3
100288332,436,-1.11,0.117,1.49e-21,4.5e-20,NPIPA5
79844,135,-3.13,0.337,1.59e-21,4.78e-20,ZDHHC11
10019,2340,1.28,0.136,1.64e-21,4.93e-20,SH2B3
58505,1870,1.69,0.181,1.68e-21,5.04e-20,OSTC
657,709,-0.936,0.0991,1.74e-21,5.19e-20,BMPR1A
100507156,398,3.35,0.362,1.8e-21,5.39e-20,LOXL2-AS1
100506686,173,-1.2,0.127,1.86e-21,5.55e-20,IQCH-AS1
9481,218,-2.75,0.297,1.91e-21,5.68e-20,SLC25A27
100506621,2250,-2.83,0.306,1.95e-21,5.8e-20,NA
26278,727,1.47,0.156,1.99e-21,5.9e-20,SACS
6637,855,1.19,0.127,2.03e-21,6.03e-20,SNRPG
112268447,2360,-2.81,0.303,2.14e-21,6.31e-20,NA
7474,1470,3.98,0.431,2.16e-21,6.38e-20,WNT5A
376940,324,-1.54,0.165,2.2e-21,6.47e-20,ZC3H6
6238,8090,1.61,0.172,2.26e-21,6.67e-20,RRBP1
5479,8070,1.8,0.192,2.29e-21,6.74e-20,PPIB
5305,1080,0.787,0.0834,2.31e-21,6.77e-20,PIP4K2A
64122,168,-2.72,0.295,2.46e-21,7.22e-20,FN3K
101927673,20.4,-3.05,0.329,2.6e-21,7.61e-20,NA
1408,1520,-2.1,0.226,2.61e-21,7.64e-20,CRY2
100130776,294,1.57,0.168,2.7e-21,7.88e-20,AGAP2-AS1
79581,937,1.38,0.148,2.72e-21,7.92e-20,SLC52A2
5933,217,1.34,0.143,2.83e-21,8.23e-20,RBL1
2648,1200,-1.22,0.131,2.89e-21,8.4e-20,KAT2A
80864,272,-1.79,0.192,2.94e-21,8.51e-20,EGFL8
1009,4000,2.13,0.23,3.02e-21,8.75e-20,CDH11
126823,31.5,-2.66,0.288,3.04e-21,8.77e-20,KLHDC9
4478,15500,1.4,0.15,3.3e-21,9.52e-20,MSN
100874007,21.4,-5.2,0.564,3.5e-21,1.01e-19,NA
10960,2750,1.01,0.108,3.53e-21,1.02e-19,LMAN2
400961,164,-3.03,0.33,3.61e-21,1.04e-19,PAIP2B
6330,955,-2.63,0.286,3.96e-21,1.14e-19,SCN4B
29841,666,-5.43,0.597,4.09e-21,1.17e-19,GRHL1
56675,264,3.34,0.364,4.15e-21,1.19e-19,NRIP3
79723,139,1.24,0.133,4.17e-21,1.19e-19,SUV39H2
144100,359,-2.06,0.224,5e-21,1.42e-19,PLEKHA7
57146,696,-1.64,0.178,5.39e-21,1.53e-19,LDAF1
352954,356,-1.28,0.138,5.71e-21,1.62e-19,CASTOR3P
25902,517,1.79,0.194,5.8e-21,1.64e-19,MTHFD1L
3977,997,-2.2,0.24,5.88e-21,1.67e-19,LIFR
91039,1270,0.681,0.0728,5.92e-21,1.67e-19,DPP9
5803,297,-7.13,0.79,5.93e-21,1.67e-19,PTPRZ1
100128191,122,1.75,0.19,5.97e-21,1.68e-19,TMPO-AS1
57475,304,-3.1,0.34,6.03e-21,1.7e-19,PLEKHH1
7923,154,-2.18,0.238,6.35e-21,1.79e-19,HSD17B8
10096,5540,1.32,0.143,6.46e-21,1.81e-19,ACTR3
23294,1040,-1.07,0.116,6.5e-21,1.82e-19,ANKS1A
9242,982,2.47,0.27,6.58e-21,1.84e-19,MSC
340371,1170,-1.84,0.2,6.84e-21,1.91e-19,NRBP2
94081,709,1.12,0.12,6.85e-21,1.91e-19,SFXN1
23559,577,-0.715,0.0767,7.17e-21,2e-19,WBP1
7040,3320,1.66,0.18,7.17e-21,2e-19,TGFB1
87,8820,1.61,0.175,7.21e-21,2e-19,ACTN1
100287171,688,-1.37,0.148,7.25e-21,2.01e-19,WASHC1
26271,200,1.56,0.169,7.36e-21,2.04e-19,FBXO5
2847,77.4,3.61,0.397,7.62e-21,2.11e-19,MCHR1
754,5960,0.751,0.0806,7.74e-21,2.14e-19,PTTG1IP
221078,269,-1.15,0.124,7.81e-21,2.15e-19,NSUN6
92140,2740,0.607,0.0651,7.97e-21,2.2e-19,MTDH
79650,845,1.34,0.145,8.17e-21,2.25e-19,USB1
5239,690,-2.7,0.297,8.25e-21,2.26e-19,PGM5
84163,323,-1.47,0.16,8.32e-21,2.28e-19,GTF2IRD2
10973,734,1.19,0.128,8.36e-21,2.29e-19,ASCC3
22993,1360,0.793,0.0852,8.5e-21,2.32e-19,HMGXB3
9128,657,0.944,0.102,8.85e-21,2.41e-19,PRPF4
55215,583,1.1,0.119,8.85e-21,2.41e-19,FANCI
57088,1260,-1.69,0.184,8.92e-21,2.43e-19,PLSCR4
653145,722,-7.39,0.821,9.09e-21,2.47e-19,ANXA8
9133,296,3.13,0.344,9.29e-21,2.52e-19,CCNB2
284013,128,2.42,0.265,9.3e-21,2.52e-19,VMO1
200030,652,-1.23,0.133,9.3e-21,2.52e-19,NBPF11
102724731,19.5,-3.49,0.383,9.96e-21,2.69e-19,NA
645432,143,1.58,0.172,9.98e-21,2.69e-19,ARRDC5
4124,1240,1.01,0.109,1.01e-20,2.73e-19,MAN2A1
9184,1670,0.691,0.0744,1.03e-20,2.76e-19,BUB3
145226,188,-6.42,0.715,1.05e-20,2.82e-19,RDH12
145447,108,-4.72,0.525,1.08e-20,2.9e-19,ABHD12B
107985074,30,2.15,0.236,1.08e-20,2.9e-19,NA
79825,105,-2.31,0.254,1.12e-20,2.99e-19,EFCC1
5033,2110,1.75,0.191,1.17e-20,3.14e-19,P4HA1
79888,1600,1.22,0.132,1.19e-20,3.16e-19,LPCAT1
55240,567,1.68,0.184,1.19e-20,3.16e-19,STEAP3
57687,237,4.47,0.494,1.19e-20,3.16e-19,VAT1L
5901,4810,1.37,0.149,1.23e-20,3.26e-19,RAN
4882,684,-1.22,0.133,1.25e-20,3.32e-19,NPR2
6337,277,-5.45,0.608,1.25e-20,3.32e-19,SCNN1A
5031,253,2.9,0.32,1.29e-20,3.42e-19,P2RY6
7520,4600,0.654,0.0705,1.3e-20,3.42e-19,XRCC5
93099,7960,-7.22,0.806,1.3e-20,3.42e-19,DMKN
220042,87.4,1.93,0.211,1.3e-20,3.43e-19,DDIAS
121227,1010,-2.01,0.221,1.3e-20,3.43e-19,LRIG3
22864,1220,-0.647,0.0698,1.31e-20,3.45e-19,R3HDM2
7754,100,-2.98,0.331,1.35e-20,3.53e-19,NA
10745,345,1.18,0.128,1.35e-20,3.53e-19,PHTF1
3065,1690,1.07,0.116,1.35e-20,3.53e-19,HDAC1
8996,600,-1.52,0.166,1.42e-20,3.72e-19,NOL3
729732,113,-4.14,0.461,1.63e-20,4.25e-19,NA
84253,174,-2.11,0.233,1.64e-20,4.28e-19,GARNL3
65108,2330,2.43,0.268,1.69e-20,4.39e-19,MARCKSL1
6430,7380,-1.37,0.15,1.69e-20,4.4e-19,SRSF5
284900,169,-1.42,0.155,1.7e-20,4.41e-19,TTC28-AS1
195814,288,-6.84,0.766,1.7e-20,4.41e-19,SDR16C5
84239,200,-6.5,0.727,1.71e-20,4.41e-19,ATP13A4
84287,624,1.15,0.125,1.71e-20,4.43e-19,ZDHHC16
57644,69.6,-2.18,0.24,1.72e-20,4.43e-19,MYH7B
105375566,111,3.41,0.378,1.76e-20,4.53e-19,NA
51439,1030,-1.02,0.111,1.78e-20,4.59e-19,FAM8A1
4318,15600,5.31,0.591,1.86e-20,4.77e-19,MMP9
3014,902,2.28,0.252,1.88e-20,4.84e-19,H2AX
898,125,2.18,0.241,1.94e-20,4.96e-19,CCNE1
7170,8740,1.18,0.128,1.96e-20,5.01e-19,TPM3
441124,173,-1.55,0.17,1.97e-20,5.04e-19,NA
1364,679,-6.79,0.762,2.02e-20,5.15e-19,CLDN4
7461,1250,1.4,0.153,2.11e-20,5.37e-19,CLIP2
349114,233,-1.72,0.189,2.17e-20,5.52e-19,NA
10094,4060,1.04,0.113,2.23e-20,5.68e-19,ARPC3
101928092,87.2,-2.22,0.246,2.42e-20,6.14e-19,LINC03112
27253,360,3.05,0.34,2.49e-20,6.32e-19,PCDH17
4627,29200,1.35,0.148,2.5e-20,6.32e-19,MYH9
260293,153,-2.41,0.268,2.65e-20,6.69e-19,CYP4X1
57721,421,-0.754,0.0821,2.71e-20,6.83e-19,METTL14
9542,85,-2.65,0.295,2.73e-20,6.88e-19,NRG2
57103,330,1.26,0.138,2.86e-20,7.21e-19,TIGAR
23254,534,-1.54,0.17,2.98e-20,7.49e-19,KAZN
9145,537,-2.65,0.296,3.05e-20,7.65e-19,SYNGR1
51599,395,-2.36,0.262,3.1e-20,7.77e-19,LSR
9470,1780,0.903,0.0987,3.1e-20,7.77e-19,EIF4E2
65263,222,1.39,0.153,3.27e-20,8.18e-19,PYCR3
101928068,54.4,-2.4,0.267,3.32e-20,8.3e-19,NA
100131390,34,-7.51,0.956,3.65e-20,9.11e-19,SP9
116372,134,3.23,0.361,3.71e-20,9.23e-19,LYPD1
252995,108,-2.89,0.324,3.72e-20,9.26e-19,FNDC5
23015,1540,-1.92,0.214,3.82e-20,9.49e-19,GOLGA8A; GOLGA8B
5373,982,1.22,0.134,3.95e-20,9.79e-19,PMM2
3833,370,2.72,0.303,4.01e-20,9.94e-19,KIFC1
100532746,458,-1.27,0.141,4.03e-20,9.97e-19,NA
53905,764,-5.29,0.598,4.09e-20,1.01e-18,DUOX1
151313,187,-1.42,0.157,4.19e-20,1.04e-18,FAHD2B
168002,51.1,-5.1,0.577,4.38e-20,1.08e-18,DACT2
55679,1020,-1.69,0.188,4.43e-20,1.09e-18,LIMS2
79038,963,-0.924,0.102,4.44e-20,1.09e-18,ZFYVE21
81930,63.4,2.5,0.279,4.47e-20,1.1e-18,KIF18A
26064,2090,2.13,0.237,4.6e-20,1.13e-18,RAI14
57214,1830,4.98,0.56,4.69e-20,1.15e-18,CEMIP
10440,998,1.14,0.126,4.85e-20,1.19e-18,TIMM17A
8291,2400,2.15,0.24,4.89e-20,1.19e-18,DYSF
254827,156,-1.75,0.194,5e-20,1.22e-18,NAALADL2
375593,23.6,-2.1,0.234,5.61e-20,1.37e-18,TRIM73
51050,1410,5.37,0.607,5.64e-20,1.37e-18,PI15
11010,1450,1.6,0.178,5.72e-20,1.39e-18,GLIPR1
29967,460,1.22,0.135,5.89e-20,1.43e-18,LRP12
4830,824,1.65,0.184,5.91e-20,1.43e-18,NME1
5522,178,-5.41,0.614,6.92e-20,1.67e-18,PPP2R2C
84518,247,-6.54,0.749,7.21e-20,1.74e-18,CNFN
3837,3980,1.14,0.126,7.35e-20,1.77e-18,KPNB1
387103,141,2,0.224,7.42e-20,1.79e-18,CENPW
279,14.9,-3.43,0.384,7.49e-20,1.8e-18,AMY2A
554225,21.1,-4.98,0.555,7.76e-20,1.86e-18,NA
149095,44.8,-2.57,0.29,7.82e-20,1.88e-18,DCST1
643707,109,-1.91,0.214,8.01e-20,1.92e-18,GOLGA6L10; GOLGA6L4
23086,382,-5.62,0.642,8.21e-20,1.97e-18,EXPH5
10963,2210,1.21,0.135,8.23e-20,1.97e-18,STIP1
11185,196,-2.65,0.3,8.42e-20,2.01e-18,INMT
109729184,3020,5.21,0.592,9.07e-20,2.17e-18,SLC12A5-AS1
56474,343,-0.705,0.0779,9.38e-20,2.24e-18,CTPS2
9212,263,3.14,0.356,9.97e-20,2.37e-18,AURKB
4653,605,-10.3,1.19,1e-19,2.38e-18,MYOC
10826,1150,-1.9,0.214,1.03e-19,2.44e-18,FAXDC2
349565,152,-3.59,0.409,1.04e-19,2.46e-18,NMNAT3
57758,310,-2.46,0.278,1.06e-19,2.51e-18,SCUBE2
2592,441,-1.27,0.142,1.08e-19,2.55e-18,GALT
11018,684,1.05,0.117,1.09e-19,2.58e-18,TMED1
79745,806,-2.18,0.246,1.16e-19,2.73e-18,CLIP4
83394,293,-3.69,0.42,1.17e-19,2.76e-18,PITPNM3
8645,340,-4.84,0.554,1.19e-19,2.81e-18,KCNK5
10109,8550,0.932,0.104,1.22e-19,2.87e-18,ARPC2
114483834,445,1.01,0.112,1.24e-19,2.9e-18,ABCF2-H2BK1
1804,29.7,-6.99,0.836,1.26e-19,2.96e-18,DPP6
161497,20,-4.61,0.524,1.32e-19,3.08e-18,STRC
1192,8510,1.24,0.139,1.41e-19,3.31e-18,CLIC1
84960,52.6,-1.54,0.173,1.52e-19,3.54e-18,CCDC183
58527,473,1.71,0.193,1.52e-19,3.54e-18,ABRACL
100287497,175,-1.95,0.221,1.52e-19,3.54e-18,NA
102723566,1130,1.62,0.182,1.55e-19,3.62e-18,NA
91010,2300,1.46,0.164,1.58e-19,3.68e-18,FMNL3
105373869,495,6.36,0.727,1.59e-19,3.69e-18,LINC01614
90853,518,4.36,0.498,1.62e-19,3.75e-18,SPOCD1
107985034,378,1.49,0.167,1.65e-19,3.83e-18,NA
1019,1710,0.974,0.109,1.65e-19,3.83e-18,CDK4
152992,286,-1.12,0.126,1.75e-19,4.03e-18,TRMT44
2145,1240,-1.68,0.19,1.75e-19,4.03e-18,EZH1
3899,224,-3.52,0.403,1.77e-19,4.08e-18,AFF3
55248,208,1.72,0.194,1.86e-19,4.27e-18,PACC1
100129480,29.1,-2.24,0.254,1.91e-19,4.38e-18,MKRN2OS
111188157,133,-4.37,0.503,1.91e-19,4.38e-18,LYNX1-SLURP2
340267,101,-4.82,0.556,1.95e-19,4.47e-18,COL28A1
36,573,-1.54,0.174,2.05e-19,4.69e-18,ACADSB
375704,48.2,-5.01,0.576,2.07e-19,4.72e-18,ENHO
112268014,23.4,-3.82,0.439,2.11e-19,4.82e-18,NA
79931,57.2,4.23,0.485,2.34e-19,5.34e-18,TNIP3
