ID,NGenes,Direction,PValue,FDR
GO:0042059,13,Down,0.09800431797510184,0.44257110872037914
GO:0042594,26,Up,0.09801443926111014,0.44257110872037914
GO:0007611,42,Up,0.09928151052566675,0.44570012577349494
GO:0048168,18,Up,0.09938439816767003,0.44570012577349494
GO:0048010,29,Down,0.0996021347203782,0.44570012577349494
GO:0007173,74,Up,0.0997289253964553,0.44570012577349494
GO:0045475,11,Up,0.09987416430945331,0.44570012577349494
GO:0060271,150,Up,0.10043699081679618,0.44716702205147013
GO:0050804,56,Up,0.10115092498082214,0.4473099514419668
GO:0010719,24,Up,0.10133081182686557,0.4473099514419668
GO:0030517,13,Up,0.10143261968404826,0.4473099514419668
GO:0042987,13,Down,0.10151431184999488,0.4473099514419668
GO:0006892,10,Down,0.10164006226482386,0.4473099514419668
GO:0006406,24,Down,0.10248649967513311,0.4490984330873277
GO:0002063,13,Down,0.10251671038014391,0.4490984330873277
GO:0035278,21,Up,0.10323099397370197,0.44968104239351264
GO:0014911,19,Down,0.1033645020680022,0.44968104239351264
GO:0060079,35,Up,0.10341968044920859,0.44968104239351264
GO:0006954,286,Down,0.10359144432101862,0.44968104239351264
GO:0071345,22,Down,0.1043387034337425,0.4518977858468213
GO:0001525,175,Down,0.1046667321780589,0.4520506480192634
GO:0032543,11,Down,0.1050819018799618,0.4520506480192634
GO:0016338,11,Up,0.10508402498458269,0.4520506480192634
GO:0060337,29,Down,0.10577821551545737,0.4534474759034861
GO:0009791,49,Up,0.10590067804960057,0.4534474759034861
GO:0060045,21,Up,0.10633991273967118,0.4534474759034861
GO:0001656,26,Up,0.10635836084018942,0.4534474759034861
GO:0045953,15,Down,0.10694675500847746,0.453850033213164
GO:1904645,13,Down,0.10698811212141192,0.453850033213164
GO:0007416,33,Up,0.10716563611473139,0.453850033213164
GO:2000779,17,Down,0.10755526095659197,0.45431748558795687
GO:0006396,30,Down,0.1077517387284526,0.45431748558795687
GO:0045453,19,Down,0.10909561924726013,0.4586340993547064
GO:0030325,17,Up,0.10925576712376513,0.4586340993547064
GO:0090201,19,Down,0.10981647197907832,0.4588696012387982
GO:0006957,10,Up,0.10988337328039217,0.4588696012387982
GO:0001974,30,Down,0.11003260595150241,0.4588696012387982
GO:0098656,25,Down,0.1111024688674879,0.46132366657947743
GO:0051492,16,Down,0.11111481219333907,0.46132366657947743
GO:0051881,22,Down,0.11134565983933983,0.46132366657947743
GO:0018107,32,Down,0.11185637147939116,0.46243651412475567
GO:0098719,11,Up,0.11246726199284784,0.462500505642387
