GeneID,meanExpr,log2FC,log2FC SE,p-value,adj. p-value
ARHGEF26-AS1,278.700690452927,0.0751465953732168,0.20871509280303,0.33996247505439,0.63221874049459
LSS,548.265822022079,-0.0795500679522994,0.207890921520841,0.340136182536076,0.632472656762526
LOC285766,7.94241941737153,-0.0548959345202359,0.210417791717218,0.340322447253209,NA
TOX3,252.554463825571,0.081602840327009,0.207067025777403,0.340450378281989,0.632987722557509
CCDC178,7.0130315876045,-0.0446241608279557,0.210266740501362,0.340505287109354,NA
PIP4K2B,6336.62717008069,-0.0994097269272796,0.133606955883691,0.340543056475117,0.633064301866363
DBF4B,80.732802315739,0.100771347814995,0.189983973269661,0.34056891136471,0.633064301866363
TARS1,663.187310925677,0.0897053181822431,0.201485349617161,0.340603178396013,0.633064301866363
SAP18,2363.7356121126,0.104966889000237,0.175094730158205,0.340700041660665,0.633175175720606
CD38,95.7752987522612,0.051820551144328,0.210500563986082,0.340740906206793,0.633178083848204
POMGNT1,780.156170703334,-0.104632704233341,0.171602348373592,0.340776027966729,0.633178083848204
ZNF79,51.8207471553996,0.100273431929013,0.191447776596172,0.340992895242178,0.633238621884153
LOC107984658,417.565210544709,0.0950066766277394,0.198069533878515,0.340993850780058,0.633238621884153
ISCA1,1216.62703739816,-0.105020327571628,0.170845546343647,0.341025266930733,0.633238621884153
SLC17A8,47.4723636153791,-0.0789027785108225,0.207269357482373,0.341055611835703,0.633238621884153
FAM120B,581.472521869166,-0.10520608508636,0.169934475996572,0.341061831627329,0.633238621884153
VKORC1,254.977673853709,0.092294926151513,0.200819194512312,0.341150596700958,0.633238621884153
MNT,646.586750870322,-0.10295800641383,0.183191317971748,0.341154826206505,0.633238621884153
ACTR8,675.073099181534,0.104434380968188,0.151815709285933,0.341198841232526,0.633238621884153
PIKFYVE,872.124520089153,-0.100173826390416,0.19014574698167,0.341205714391295,0.633238621884153
SLC6A15,964.327668236605,-0.0607058870109952,0.209977711874103,0.341268972128422,0.633238621884153
PFN2,9482.75772624233,-0.102210162012484,0.16500557530169,0.341290175401546,0.633238621884153
LRRC45,89.655276492364,-0.105319055744171,0.167714661210867,0.341293078900855,0.633238621884153
LOC107984655,7.0671337246947,-0.0685526370773131,0.20969039159493,0.341301505129438,NA
ZNF365,2294.73465437772,-0.0863144102444622,0.204169638028666,0.34131978094555,0.633238621884153
NR3C2,660.225182513791,0.0990345887084283,0.193502277888866,0.341355840617453,0.633238621884153
IST1,1104.10154705978,0.105349151140769,0.172663873016559,0.341366824079886,0.633238621884153
HEATR1,331.713834909061,-0.104082157483052,0.17809831704898,0.341437239432452,0.633282614849702
CEP76,92.3686871244488,-0.10225171626522,0.18579761452128,0.341530488797614,0.633282614849702
HHLA3,186.956764593187,0.10550844769758,0.166923236462618,0.341533958629908,0.633282614849702
ZNF154,192.398303144313,-0.104203174005281,0.154959262684905,0.341539910102455,0.633282614849702
AAMP,1227.56398130854,0.102131383970561,0.141597272199861,0.341607955471848,0.633282614849702
LOC107985921,17.0353423740893,-0.0868447230600362,0.204400182087709,0.341613841190962,0.633282614849702
ERVK13-1,33.2675734627839,-0.0987081942194055,0.193352369658266,0.341713054750375,0.633343879057697
TAF5,97.9130255405467,-0.104782544027456,0.171156655676309,0.341726522477897,0.633343879057697
SULT1A1,257.002325827993,-0.104865451769431,0.159042844737144,0.341758550629277,0.633343879057697
JOSD1,1331.15359295495,-0.103671557517241,0.15218581469512,0.341866586817604,0.63344777585386
USP16,506.742622691505,-0.104858304864457,0.160049969558853,0.341889067550649,0.63344777585386
CRYGN,9.49133631869006,0.060673388644257,0.210250797754043,0.341951810784026,NA
NRDE2,467.651795388059,-0.0922244791490796,0.116789722119065,0.342103953915269,0.633776905805359
SMPD1,503.792867358467,-0.104038546253527,0.154243381642866,0.342149234279233,0.633791788645267
STOML2,707.035454328119,0.0989486955654917,0.156157615780657,0.34224380375258,0.633897960667671
TTBK2,1456.96961286137,-0.0933497891876823,0.199066211435054,0.342485899023101,0.634096808408835
PSMA7,1179.28999267052,0.105280947231614,0.170008838323417,0.342500973779391,0.634096808408835
CORO1C,1223.57990189132,-0.10315281529356,0.149031594466083,0.342501379988362,0.634096808408835
UQCRH,2061.54749313682,0.105239833578692,0.172627235241623,0.342503356744756,0.634096808408835
HSCB,89.6176728113914,0.091211643345143,0.201411941707406,0.342558545258459,0.634096808408835
LOC101929314,14.5552021985066,0.0714208190718312,0.208700249999808,0.342574750805267,0.634096808408835
RNF125,38.1889309928014,-0.0616384669588059,0.209833486783505,0.342660125951933,0.634185849814888
BHLHE40,1412.32901862531,0.0970578616929531,0.193048698205257,0.342749271507143,0.634216735626186
HES6,226.606019882134,0.0730409179934793,0.208875743586823,0.342772323737083,0.634216735626186
FAT1,1023.15982844008,0.0704027382776188,0.208911217596223,0.342788629381407,0.634216735626186
RASGEF1C,184.9061382382,-0.0947999390383651,0.197147662134203,0.342908727967917,0.634356087143899
DDOST,1002.72832497693,0.106268011002353,0.161729490484726,0.34293850761852,0.634356087143899
TAF7,1770.59370866996,0.10259203613071,0.143562904925913,0.343000783537126,0.634402318768232
FOXF1,41.3731918830185,0.0518353497211886,0.210262357980037,0.343075783609658,0.634427809651417
ANAPC15,236.471595325033,-0.0929615870926353,0.198977773752228,0.343139667064988,0.634427809651417
WDR19,190.457029732661,0.105138047089065,0.168119118970391,0.343143612683309,0.634427809651417
CD36,21.4232436247763,-0.0509675310983971,0.210271375261325,0.343205993786683,0.634427809651417
TYW5,139.585473746205,-0.104915631242936,0.164601809107165,0.343256323397403,0.634427809651417
HOMER3,188.005340897722,0.0712931225472335,0.209134009427091,0.343268573421324,0.634427809651417
TBCA,892.419147898932,0.104352680358683,0.17822233605116,0.343290043192677,0.634427809651417
APMAP,1680.32559738136,-0.10388853921568,0.16327904059306,0.343312839167269,0.634427809651417
CEP63,377.016561896185,-0.104336112248867,0.162171125023178,0.343435466606843,0.63458550328831
ZNF225,65.8878491189988,0.0969239531011261,0.194739284694352,0.343526472566817,0.63463157434801
RHEB,1653.65316978967,0.104748510090062,0.158682787459768,0.343534992437678,0.63463157434801
PEX2,493.674977706313,0.0967017941196562,0.195568172887335,0.343624349917858,0.634727739709322
RASL12,112.882348772363,0.0507633122305162,0.210377862796354,0.343823146537504,0.634907902402813
MISP3,85.0974688562996,-0.102596603504957,0.181797648514083,0.343848676537921,0.634907902402813
MIGA2,384.688338987421,-0.0945287951250757,0.122472503600607,0.343863852453662,0.634907902402813
AP1G1,1459.34667133578,-0.104650959123319,0.168515887833255,0.343871134728745,0.634907902402813
MYL12-AS1,158.951363102603,0.104885321908808,0.170782210271035,0.343990186672904,0.635038954333219
SERPINE3,56.1002580700919,-0.104024863777381,0.173269852769119,0.344016753704961,0.635038954333219
INTS15,240.42055117686,0.104572004133292,0.159476754228602,0.344292787684469,0.635479561258154
UBE2W,1116.96031365892,-0.10305660779092,0.178763264145585,0.344508176275122,0.635770808428056
SNHG3,46.870982037189,0.0797421425018512,0.206675936062565,0.344525307035443,0.635770808428056
KIZ,247.423154281208,0.104053104909677,0.156678433150353,0.344574817374387,0.635793221908758
HYI,104.567023023328,0.10157218191623,0.185258030883488,0.344748502765984,0.636044727644582
TBCK,377.210442583064,-0.100794815207318,0.186386105187445,0.344826748222348,0.636067335778651
ZC3H11A,696.606000979161,-0.10382487984226,0.158425114948689,0.34497722422719,0.636067335778651
NKAPL,43.4158431101981,0.0808210885163819,0.206223503983388,0.345012053111626,0.636067335778651
PTCH2,54.8383086905785,-0.102055103899285,0.183669915486397,0.345016575490876,0.636067335778651
OXCT1-AS1,43.6806240328553,-0.0774753303766535,0.207485429844729,0.345032320328464,0.636067335778651
MIR6721,55.9591107839026,-0.0952414773088902,0.196106129882726,0.345056867898487,0.636067335778651
CCDC87,12.6064849242761,-0.0619911972896247,0.210012936431925,0.345104344674449,0.636067335778651
DLC1,733.416823168847,0.0899547006208841,0.202230121291825,0.345107690128785,0.636067335778651
ECD,354.63938046483,-0.0974533515959695,0.130427364246269,0.345142996115402,0.636067335778651
CASTOR2,1386.97632519337,0.0947555336571618,0.197770974882661,0.345197892323153,0.636067335778651
LOC102723340,28.3399264024219,0.0922773333601122,0.199410876894849,0.345214473574607,0.636067335778651
STK25,1860.17234611111,-0.0986998944916091,0.137555103458037,0.345227588226871,0.636067335778651
ATF6B,461.441199445214,-0.102660730676409,0.179860588563274,0.345246703881736,0.636067335778651
ANP32B,726.739284566392,0.0732827656770984,0.208189832207399,0.345344778261653,0.636136249167037
MAMDC4,12.0863851054717,0.0630092572411301,0.209496168927251,0.345366788692819,0.636136249167037
SLC35G2,327.956992855939,0.104462668486048,0.175097613589662,0.345398730556663,0.636136249167037
PTPRK-AS1,30.462437301598,-0.0624737500081194,0.209854561949696,0.345433647290986,0.636136249167037
NUP155,276.540688177097,-0.103280312619061,0.152803049305487,0.345565907554807,0.636219812996382
CEND1,2353.88381576494,-0.102920290775035,0.178716895291124,0.345573675080094,0.636219812996382
FAM135B,438.772871590077,-0.0642328376750495,0.209495235946814,0.345611429768523,0.636219812996382
LINC01881,19.7854067045566,-0.0848217662176536,0.204768410437558,0.345636049177873,0.636219812996382
GGA2,475.233118702395,-0.104107665816334,0.172931374722159,0.345665971506321,0.636219812996382
UBXN2B,901.386296852034,-0.103311172657692,0.17667062362066,0.345787690541269,0.636366359895268
SPTBN2,5174.01878646061,-0.0949806515457223,0.204215005633411,0.345820388455074,0.636366359895268
STRC,17.4640445410587,-0.0726240023915919,0.208696405363187,0.346003077771907,0.636633690675472
ANKRD37,102.771902626624,0.0848163898294605,0.204010675591602,0.346055153548576,0.636660665237601
PARD6G,42.8586467422748,0.087480107465883,0.202632064188932,0.346140546696512,0.63674892352301
TNPO1,1200.71215760189,0.103345791165454,0.151427237368761,0.346241097553962,0.636787463320474
CTHRC1,26.1814263921324,0.0567202098180352,0.210129831547654,0.34629056502286,0.636787463320474
FZD4-DT,11.164037026423,0.0711676289225487,0.208504348182291,0.346295800915218,0.636787463320474
MTR,295.606405438628,-0.105223034641702,0.170180439791064,0.346311188620573,0.636787463320474
RANBP10,179.974871921388,-0.104062696741967,0.168396682687392,0.346394754722042,0.63682534725103
SLC37A2,14.6495183102543,0.0506303273057118,0.210086703180987,0.346440844416987,0.63682534725103
NIBAN2,700.884513489459,0.0813777840506809,0.206200024005038,0.346465266367017,0.63682534725103
ZSCAN16,18.7814900760828,0.0812749650277649,0.205580937888978,0.346481491822405,0.63682534725103
LINC00327,8.84597208833679,-0.0670971779308125,0.209446122916047,0.34652731500881,NA
TOP2B,3168.20210278107,-0.101501694255304,0.144854171390638,0.346656430211901,0.637078066366315
MRPL24,514.43928936759,0.100036863202189,0.188726047088759,0.346707566432218,0.637103234385597
LOC100288175,15.3744635039433,-0.0616954821284737,0.209568484410906,0.346871480138339,0.637335612356546
KHDC1,160.484228845142,0.103847449397783,0.175459196879493,0.346926858975668,0.637368541603323
DPYSL4,728.222760835301,-0.100471737353379,0.142136325583106,0.347058191292626,0.637540989208176
TSPAN3,5826.51502439131,0.104673432511172,0.166716131207138,0.347130657355661,0.637599235113117
TMOD2,9845.07230120991,-0.0858259742985583,0.190275147047325,0.347164839758053,0.637599235113117
C8orf48,12.2401011010522,-0.0679299649140169,0.208914214090053,0.347362341930826,0.637759282362936
L3MBTL2-AS1,64.9364183299906,-0.0962855165104773,0.1942416067547,0.347376749074317,0.637759282362936
PRNP,13298.9679051751,-0.103822973566183,0.176296248334229,0.347402300646108,0.637759282362936
SPHK2,438.962629358011,0.103278930199179,0.153916155404796,0.34741296603937,0.637759282362936
CALCOCO1,1002.97818040722,-0.102679235727992,0.177191448114295,0.347439383374731,0.637759282362936
CTDSP2,1293.51893840181,0.0981875287537028,0.191284644163443,0.347542162490286,0.637815073052971
MIR3652,75.912342545619,0.0741379853306262,0.208255373539104,0.347556931606956,0.637815073052971
NPB,12.5492992759596,0.0804466573676137,0.206256902615855,0.347582226870017,0.637815073052971
P2RY6,14.6689771694636,0.0408782239227085,0.209995813634262,0.3476818026125,0.637929000782219
UBALD2,269.350237438204,0.0934977175774571,0.197396012796509,0.347768452874444,0.637964153509103
OXSM,71.1541333428169,0.103878116384588,0.164044277551651,0.347775945460181,0.637964153509103
ACOT8,412.36076654858,-0.0975467347006299,0.190897094213016,0.34795882219527,0.638027053556539
CXCR5,92.1485219993916,0.101273665456773,0.18310642866333,0.34803498683322,0.638027053556539
TRNAU1AP,120.703207859927,0.100363847797391,0.186603674803178,0.348048788037603,0.638027053556539
FNDC10,276.872622751778,-0.102630748832601,0.153785333846073,0.34807376682185,0.638027053556539
FAM184A,400.243579093813,-0.103429699051022,0.169926672965984,0.348093858681788,0.638027053556539
LINC02244,17.5933328462384,0.0839037709130937,0.204621759322793,0.348101135317601,0.638027053556539
LPAR6,57.7091883882739,0.0949233618180211,0.19582920821288,0.348106897066033,0.638027053556539
MPLKIP,226.275991903292,0.102950321634988,0.174887378069871,0.348202837527921,0.638027053556539
LIX1L-AS1,67.0119593584269,0.103394219292503,0.176057825003733,0.348262386954388,0.638027053556539
FAM222B,385.719743644542,0.103980245399837,0.166215139097026,0.348281928991248,0.638027053556539
SFTPC,17.8345755050641,-0.0773107684583035,0.206665448157495,0.348330372302902,0.638027053556539
NAP1L1,4661.05759667256,0.103062696475238,0.13286185658835,0.348359196104357,0.638027053556539
SUSD6,482.64412195908,0.0854391641052478,0.204025656670394,0.34843955952499,0.638027053556539
KRBA1,166.452649904179,-0.103205462181081,0.173064475345491,0.348463005932924,0.638027053556539
SMG9,306.296184529188,-0.100643613155246,0.183087029992749,0.348469485672198,0.638027053556539
TRABD,121.188003615759,0.0992678863225478,0.188977321258059,0.348474574788516,0.638027053556539
NINL,58.0459078785256,0.0908951155255097,0.200380726720898,0.348476693845248,0.638027053556539
PCDHB14,215.451077783638,-0.103605178389464,0.166713042631373,0.348485157249322,0.638027053556539
PCDHGA2,474.294042613347,0.0947756870123562,0.195145130703708,0.3486232368028,0.638147169284651
ZNF271P,650.042020699443,0.0954137507352277,0.195379345950819,0.348625769021516,0.638147169284651
HLA-DPB2,6.37052000720768,-0.0383144517763524,0.209895707020571,0.348665288711341,NA
MIR632,10.0167730706513,0.0763366103509969,0.207723042149921,0.348760319339887,NA
RNF157,2708.65560058984,-0.103491618280965,0.179149722929049,0.348815321243213,0.638425460500646
YIPF3,1216.68908180896,0.104117733461681,0.167090009091236,0.348917797979697,0.638544337537377
C3orf70,900.776024425321,0.0820293539952227,0.205566799220611,0.349094624609789,0.638780208044202
SCGN,19.2619276393317,0.0617858363772947,0.209796352983876,0.349121763916965,0.638780208044202
RARRES1,23.1746655924258,-0.0738297479417653,0.207981741600017,0.349222366428699,0.638895579738818
SEM1,462.254545374364,0.100580283775593,0.185660332646081,0.349261248160438,0.638898021790799
LOC101926969,14.5900440029337,-0.0482736871363715,0.209900865597544,0.349427967581335,0.63912483967944
SLX1A,45.8797313302474,-0.0809891769547193,0.205616524230386,0.349460361329191,0.63912483967944
BICC1,87.8170873534645,-0.0924959848016202,0.197924093350009,0.349648115002892,0.639387501244332
ANKRD29,191.664394864837,0.0936463567193258,0.197311390616468,0.349701617946029,0.639387501244332
ISOC2,383.12261781282,0.0973776568976777,0.183281404507725,0.349753735368564,0.639387501244332
SCHIP1,1297.38915870266,-0.104868577882316,0.167903720175693,0.349790520904122,0.639387501244332
MBTPS1,1162.57462678282,-0.099043838975581,0.13771231138324,0.349791857609514,0.639387501244332
PCYT1A,621.003120024501,0.107149755691006,0.159224970382393,0.349920794843002,0.639529255338147
GLIPR1,214.385348618268,-0.0934209316022299,0.196432829174794,0.349944575485043,0.639529255338147
EXO1,8.57339938488406,-0.0578885723605271,0.209809334597915,0.349958488460458,NA
ZNF574,217.245920447432,0.100582575942173,0.137729037230961,0.350029146725868,0.639615116053197
UNC5C-AS1,85.9537568558494,-0.0756050314015662,0.20719703593879,0.350084617061375,0.639636829326386
ZC3H11B,45.338897147378,-0.0988934248571281,0.188083340819405,0.350116209940406,0.639636829326386
GTF2F2,331.048652794313,0.101744099251236,0.180240624101013,0.350215155507396,0.639748908868905
NELFE,490.017717590581,0.103698170564011,0.164061526336936,0.350371310884451,0.639965460069753
PTPRD-AS1,51.3580307037434,0.0897697794815544,0.19990060741604,0.350459103401189,0.640057111030871
ARRB2,838.386527916274,-0.10242502292777,0.17283895827867,0.350541289823033,0.640138504789519
NCOA5,432.630839044318,0.0976696694901804,0.191328508033667,0.350613912380272,0.640202417970029
LINC01547,74.8021890162124,-0.094302708724787,0.195260047858776,0.350723250924572,0.64030511040125
DNAJC15,1046.64651001851,0.103597697754048,0.169811255450594,0.350767763863719,0.64030511040125
PDCD6IP-DT,19.9386328032182,-0.0796979042375504,0.206019681273813,0.350794053929816,0.64030511040125
GLMN,185.132979129282,-0.0968587335971089,0.191221309466877,0.350820671384042,0.64030511040125
CYB5A,207.806251934269,0.100962838603127,0.181204497504827,0.350911595577748,0.640349744757563
GRM1,698.23630778836,-0.0748372971455418,0.207098237179793,0.350920500939745,0.640349744757563
CRYBB2,13.828842961333,0.0521716275308024,0.210000831816533,0.350969905078397,0.640349744757563
MTMR2,776.370547146101,-0.102893609749745,0.165703819152868,0.351014029102989,0.640349744757563
P2RY13,49.6333303178539,-0.0772295836965628,0.206649871245769,0.351033287441146,0.640349744757563
LOC105379243,58.777748732397,0.0931757173675142,0.196397458213646,0.351073528476253,0.640354503221344
ATF7IP,741.443892387171,0.102998215163303,0.171562202762191,0.351121389246711,0.640373157494322
DNAAF8,12.012167000892,0.076773591213906,0.207021401669729,0.35118542448683,0.640421303511723
RNASEH2C,475.524457211522,0.0974389638642904,0.191479871556949,0.35133216927475,0.640620252076633
ATP9B,340.813810657025,-0.0998541748896271,0.18478183736462,0.351439480037153,0.640730466343368
HPS4,574.781891006599,-0.0993471307996161,0.185561373368463,0.351467922710919,0.640730466343368
SLC25A41,48.0883883188936,0.0614087820180814,0.20952783938405,0.351625708554558,0.640904651632498
LGALSL-DT,10.8246935456006,-0.0696119607850794,0.208557587545667,0.351655234006367,0.640904651632498
DNAJA2,1821.19350211645,-0.102104291769168,0.155567216753507,0.351688902690116,0.640904651632498
ACSL6,2215.49137766439,-0.0904468433414776,0.198439803038459,0.351714130050791,0.640904651632498
VAMP4,908.073647445103,-0.0999585015218005,0.175176680185108,0.351929540442498,0.641228510565322
ZSCAN29,208.349250444217,-0.0975507352946764,0.189366192167864,0.35199268774874,0.641274900934964
ZNF383,134.538237403324,0.102852486485137,0.167209566343002,0.352104410760667,0.641409769136443
BTBD6,1329.1618413837,0.103376418151027,0.170571514181755,0.352219202891512,0.64155019871569
TDRP,185.820545911871,-0.101815275868813,0.17621305405479,0.352287489289631,0.641605899363413
LRRC75B,116.799681946512,0.101352657130366,0.148893333622708,0.352383351524928,0.641679621374997
URGCP,661.682988374101,-0.101220405943265,0.179288812099715,0.352403388678264,0.641679621374997
GIN1,91.859701149522,0.102916493093819,0.167535680560128,0.352477658542731,0.6417461842246
PGGT1B,240.80959211052,0.0965782936811259,0.191699756467803,0.352540974502794,0.641792791498828
LOC112267965,22.2362160056941,0.0624847398348499,0.209476526478286,0.352603412081649,0.641823213533397
VPS13B-DT,39.1249374181797,0.0708441703811609,0.208070254827574,0.352633123138442,0.641823213533397
FAM161A,152.519814488855,0.0936433522024921,0.196264067123181,0.352802640626154,0.64201145941843
TTYH1,5551.29331427586,0.0801196828260433,0.205803223934133,0.352812009698033,0.64201145941843
TRAPPC12,447.902512194634,-0.100107850915366,0.14652697999319,0.352956683004009,0.64213840105814
NME6,176.394084891905,0.100559529092504,0.182131996145633,0.352967917560816,0.64213840105814
ZBTB42,13.8873533727978,0.0802635912629227,0.205584158928002,0.353004359200702,0.64213840105814
SFXN4,187.318461010502,0.101937209898612,0.175489669676293,0.353032718729366,0.64213840105814
RAB11FIP2,1098.69324272943,-0.0967508153602996,0.188001285653937,0.353136006674556,0.642257619663771
NRIP1,759.560531842478,-0.0859164012535687,0.201347374710857,0.353291407955078,0.642421489183332
GLUD1,9226.48591392024,0.0744411149424223,0.207664766404424,0.353328651415179,0.642421489183332
LOC105371430,23.7464823256401,-0.0836102111931433,0.203937198555789,0.353342675808377,0.642421489183332
CLDN5,647.877976374192,0.0719513228010003,0.207620535749357,0.353377123810295,0.642421489183332
KCNK7,9.84128931607472,0.0512814859615875,0.209948415553889,0.353572251975885,NA
FAM86C1P,30.7770739747168,0.0975246732006853,0.190298166183532,0.353610751010672,0.642777538638778
DNTTIP2,721.952755164979,0.102817340764876,0.168276090352652,0.353685299278906,0.642844376471893
GNPDA2,285.446429831542,-0.102161652364242,0.160697552030636,0.353872172297495,0.643115335235947
RNF20,970.403008471232,0.096717212734285,0.132899989704001,0.353929213433084,0.643139104276076
MEPCE,573.602681969617,0.102792932458742,0.16247277767421,0.353960843414754,0.643139104276076
ZNF324B,75.7649131532512,-0.0943910537899431,0.194197263030231,0.354003416454297,0.643147782872766
LOC112268049,9.4738410885812,-0.0613668363208977,0.209198215027119,0.354122247172118,NA
CREB1,702.045934659327,-0.101763640594296,0.157726328719754,0.354127925711657,0.643305304143221
KLF4,36.3530870349947,0.091736475022802,0.19771664107584,0.354187312899918,0.643344504302412
DUSP10,56.2882237756961,-0.0753770164537932,0.206492455958433,0.354270162982571,0.643426309457938
ERICH6-AS1,14.8602552455244,-0.0788560431276751,0.2051632505822,0.354347662036464,0.643498379638471
IFITM10,303.973754288367,0.0975497046159577,0.189455280597535,0.354404645208446,0.643510047006166
ANKRD53,115.570626417627,0.0880284370266239,0.200528786950673,0.35442972264585,0.643510047006166
SSPOP,14.554376982188,-0.0490290124073163,0.20970837717389,0.354509217140586,0.643522994791745
ALPL,530.788725575143,-0.0607070386000873,0.209226763404729,0.354512491371522,0.643522994791745
DOCK2,40.5849678000443,0.0603084883739279,0.209511001542875,0.354655828779782,0.643714515468456
ZNF92,170.089144237965,0.102163589930491,0.166432378333585,0.354924556186589,0.6440606311909
PIAS1,981.800349339847,-0.087522477068896,0.200483644974825,0.354981861830757,0.6440606311909
FGF9,144.220820169723,-0.0735424312688354,0.207079770993101,0.354994394390322,0.6440606311909
U2SURP,732.972070069874,-0.0907553980842056,0.190878409575614,0.354997923127612,0.6440606311909
LOC105371240,10.6153248576449,0.0736040106697245,0.207262142338787,0.355022422057468,NA
LINC00957,200.001169356798,-0.0908805046609263,0.197269434849493,0.355052901422634,0.644091702623405
ATP6AP1,3632.57642188743,-0.104181728667392,0.159561518028904,0.355101698005468,0.64411155455293
CELF3,2448.64871154155,-0.0984512955142482,0.165425895155373,0.355173695409525,0.644173481250105
GLRX2,167.514323595946,0.087556375489506,0.200637205198673,0.355308909200333,0.644350037189904
TJP1,1877.57130246891,0.0831653690948157,0.203877748469772,0.355463372796075,0.644503575050067
PIP4P2,653.807863764468,0.0969154873470115,0.134946941170889,0.355469326036958,0.644503575050067
PFKL,2139.06813590023,-0.0984592605148486,0.177852568413859,0.355549600446871,0.644518120692935
FAIM2,17302.1524693305,-0.0965616450707524,0.15985225399807,0.355553102899893,0.644518120692935
LOC652276,50.9250821004671,-0.0977731383174878,0.18759117627121,0.355858348527107,0.645002733120713
VLDLR-AS1,8.96047169517718,-0.0474930907824119,0.209858142104675,0.355894822801841,NA
SRRT,634.514255578143,0.10174705349397,0.171972171913952,0.356175289337858,0.645471683314046
CCDC138,29.626686799195,-0.0728445247342119,0.207073741443584,0.356192942308351,0.645471683314046
ARSD,133.097111874064,0.0716140561924555,0.207727264138847,0.356349554689632,0.64558682102051
PAPLN,118.958752043802,0.0561514610875167,0.209642413354276,0.356364725665499,0.64558682102051
TAOK1,3014.52466231343,-0.098002584574307,0.185298250346152,0.356370299121159,0.64558682102051
LOC107985875,14.7550933812571,0.0688277636045678,0.208596475668253,0.35644655662011,0.64559142407636
CWC27,394.052078741979,0.0929688000290242,0.124275113512564,0.356448720568724,0.64559142407636
ZNF45,115.635759013575,0.100157283360665,0.179804115436929,0.356659345727418,0.645763613059394
NDUFA2,410.664121461875,0.101693058431778,0.171376804154776,0.356690651474849,0.645763613059394
GHR,57.9026641135282,-0.0759690192424029,0.206212746700615,0.356733209661921,0.645763613059394
WNK2,1833.14983062905,-0.099599221697206,0.180089380609186,0.356779382088591,0.645763613059394
MSTN,14.7357501608574,0.0474021633669699,0.209635629236568,0.356800075435561,0.645763613059394
POLR3GL,316.463115897897,0.101648424257383,0.161240511536497,0.356805445613628,0.645763613059394
SMYD5,455.975987753008,0.0981781798273892,0.139570953628736,0.356809443464059,0.645763613059394
RALY,857.566277642873,0.0921716913710593,0.196411102996142,0.356946970914944,0.6459364524719
IL13RA2,56.9276209502798,-0.0791922174117347,0.205106504739265,0.356997171037454,0.6459364524719
ANKRD36,31.8100011339986,-0.0858006576624016,0.200797954269255,0.35701882554644,0.6459364524719
RGS3,205.857140366416,0.0993781189365188,0.182164533178385,0.357333495340577,0.646437035585292
ATP11B,370.172323850777,-0.0979836211408614,0.184589606252272,0.357476130823639,0.646600478300341
TNNT1,161.897948404503,-0.0689783182573178,0.207711077163309,0.357521554303265,0.646600478300341
PLCXD1,204.112299727131,-0.0805532534925575,0.204073255264111,0.357537840874936,0.646600478300341
CXCR4,74.5213110131426,0.0527578512001561,0.209706335225878,0.357736614446153,0.646834523526791
LOC107984247,371.382081667102,0.0929825535579667,0.195010677111171,0.357743282846182,0.646834523526791
TYW1,210.812744485452,0.101729111478765,0.165490365339563,0.358044453892112,0.647310287657052
PCDHGA11,425.984888934433,0.0949771224665021,0.191984509522555,0.358184379087729,0.647432785934026
SPIRE2,241.414867608123,-0.100985355279724,0.159418434852719,0.358188307873937,0.647432785934026
IGFBPL1,103.026464140382,-0.0914667194780534,0.195900769201384,0.358232060792525,0.647443095745684
LOC642361,38.2975458238861,0.0974255899369015,0.187640708347974,0.358384265073575,0.647599415835118
SOCS4,297.560483910657,0.0978046857951666,0.186088614331619,0.358394669659104,0.647599415835118
FOSB,134.703905851076,0.0814064982939932,0.204101943304157,0.358454625928501,0.647638980123102
OLMALINC,150.298151614627,-0.0641786371109658,0.208499678487251,0.35850762337014,0.647665964461864
LRCH3,258.03349261693,0.10069677213815,0.154289096699903,0.358578962911767,0.647706514469029
CSNK2B,1083.87320345044,0.100378183526935,0.174742760572371,0.358761155657875,0.647706514469029
KCNE4,84.9363470783378,0.0504456619774232,0.209713243876559,0.358780023062269,0.647706514469029
SAMD11,92.7826141775299,0.0723996600957925,0.20721356042561,0.358809692711238,0.647706514469029
UQCRBP1,169.283103550568,0.0791616190983077,0.205441652843497,0.358812562004726,0.647706514469029
IER5L,206.72847034694,0.0799476581648032,0.204771921512922,0.358868407720921,0.647706514469029
CYGB,299.772560931026,-0.0968840786394364,0.186910863159854,0.358903782252526,0.647706514469029
ZBBX,15.0450105493289,-0.0618795674355639,0.209100339144609,0.358911261750228,0.647706514469029
TNPO2,4508.77728910493,0.0996731663465174,0.147240121531028,0.358945546664994,0.647706514469029
LOC105375120,15.0467673707735,0.0529160680429704,0.209560638694649,0.358946540453004,0.647706514469029
KDM6B,137.338966914111,0.10075229654865,0.175028390964383,0.358948779468908,0.647706514469029
LOC101928864,19.5370465043383,-0.0855459666972145,0.201475967123149,0.359044422782208,0.647810401660699
NPEPPSP1,98.2669124936842,-0.0948166533339785,0.190604352219345,0.359121374810748,0.647880546414301
BAIAP3,2144.65741783868,0.0819036004029361,0.20453981283791,0.359165238515544,0.647890988930404
SEC22B2P,157.594283715398,0.101013941222173,0.172686801722797,0.359323030676457,0.647963799754812
LOC107985567,12.259395849859,0.0719248125882067,0.206788549614851,0.3593483904196,0.647963799754812
WFIKKN1,29.431474107758,0.0642777646695063,0.208637723785352,0.359357001853774,0.647963799754812
