ID,Description,NGenes,Direction,PValue,FDR
WP4301,Inhibition of exosome biogenesis and secretion by manumycin A in CRPC cells,18,Down,0.2633214610113079,0.7630948461960351
WP408,Oxidative stress response,28,Down,0.2689037014543483,0.766344441498866
WP5314,Lactate shuttle in glial cells,13,Up,0.2693014863773851,0.766344441498866
WP1434,Osteopontin signaling,13,Down,0.2693780260281608,0.766344441498866
WP4754,IL18 signaling,44,Down,0.2708934070537465,0.766344441498866
WP4149,White fat cell differentiation,29,Down,0.27108269492384235,0.766344441498866
WP3873,RIOK1 and RIOK2 in EGFR and PI3K mediated tumorigenesis,15,Up,0.2758299033060011,0.766344441498866
WP5158,Urotensin II mediated signaling,62,Down,0.27600096863045,0.766344441498866
WP5402,10q22q23 copy number variation,47,Up,0.2768759417034254,0.766344441498866
WP5514,DNAJB1 PRKACA fusion in fibrolamellar liver cancer,11,Down,0.27691347735345995,0.766344441498866
WP262,Ebstein Barr virus LMP1 signaling,18,Down,0.2771508776214589,0.766344441498866
WP2884,NRF2 pathway,113,Down,0.2773556191416383,0.766344441498866
WP4838,Regucalcin in proximal tubule epithelial kidney cells,25,Up,0.2791461706816642,0.766344441498866
WP3584,MECP2 and associated Rett syndrome,62,Up,0.2792412131940249,0.766344441498866
WP4549,Fragile X syndrome,111,Down,0.28117057751639796,0.766344441498866
WP4533,Transcription co factors SKI and SKIL protein partners,18,Up,0.2823585126598789,0.766344441498866
WP2806,Complement system,57,Down,0.28297203680383637,0.766344441498866
WP4566,Translation inhibitors in chronically activated PDGFRA cells,45,Up,0.2830779252530901,0.766344441498866
WP5092,Interactions of natural killer cells in pancreatic cancer,11,Down,0.28493766019605077,0.766344441498866
WP455,GPCRs class A rhodopsin like,94,Down,0.28495060923338117,0.766344441498866
WP1984,Integrated breast cancer pathway,144,Up,0.2892924783539011,0.7707461865426244
WP3937,Microglia pathogen phagocytosis pathway,23,Up,0.2894385737811983,0.7707461865426244
WP3941,Oxidative damage response,33,Down,0.2907219722219283,0.7707461865426244
WP4872,MAP3K1 role in promoting and blocking gonadal determination,15,Up,0.29092954646961033,0.7707461865426244
WP5200,Dravet syndrome,25,Down,0.2945488307645336,0.7774337168878024
WP2858,Ectoderm differentiation,125,Down,0.29679975868301794,0.7789831186565359
WP117,GPCRs other,42,Up,0.30026437814788337,0.7789831186565359
WP4917,Proximal tubule transport,41,Down,0.3012136257472761,0.7789831186565359
WP5406,13q12 12 copy number variation,30,Up,0.3019506809712878,0.7789831186565359
