ID,NGenes,Direction,PValue,FDR
GO:0006941,12,Down,0.117595477625056,0.66284940642067
GO:0006633,30,Down,0.11770076038112699,0.66284940642067
GO:0042742,42,Down,0.1177644459240531,0.66284940642067
GO:0034727,15,Down,0.11785540411056268,0.66284940642067
GO:0007631,10,Up,0.1178633498677943,0.66284940642067
GO:0009650,10,Down,0.11862045945598933,0.6651218619496544
GO:0006637,13,Down,0.11932413656863024,0.665168908699909
GO:0031032,19,Up,0.11972211471295435,0.665168908699909
GO:0006541,10,Up,0.12000926356070064,0.665168908699909
GO:0086004,10,Down,0.12024613012871065,0.665168908699909
GO:0007528,21,Down,0.12039416022646972,0.665168908699909
GO:0008217,44,Down,0.12187466292259169,0.6711425753095469
GO:0006123,19,Down,0.12251288460706046,0.6711425753095469
GO:0070534,28,Up,0.12254407956819752,0.6711425753095469
GO:0044027,13,Up,0.12586339032747804,0.6856102649187081
GO:0043406,26,Down,0.12617319188557105,0.6856102649187081
GO:0055119,14,Down,0.1262774744834351,0.6856102649187081
GO:1902894,24,Down,0.1274561342872138,0.6870564961956687
GO:0046685,12,Down,0.12802489552790106,0.6870564961956687
GO:0030217,31,Up,0.1280485376879941,0.6870564961956687
GO:0007608,13,Down,0.12821721890461685,0.6870564961956687
GO:0006360,15,Down,0.1283672434505708,0.6870564961956687
GO:0070328,19,Down,0.12929896294907536,0.6884672476390582
GO:0070365,11,Up,0.12944088992392372,0.6884672476390582
GO:0060349,15,Down,0.13006630730689994,0.6884672476390582
GO:0071466,51,Down,0.13011024878570573,0.6884672476390582
GO:0048469,18,Down,0.13045796571504448,0.6884672476390582
GO:0051924,17,Down,0.1314080081446883,0.6907462577951932
GO:0035774,19,Down,0.13162309264781016,0.6907462577951932
GO:0032715,26,Down,0.13256131682477465,0.693737558049654
GO:0006744,14,Down,0.1348660443245917,0.6988597672343559
GO:0007031,15,Down,0.13490667436401493,0.6988597672343559
GO:0071260,57,Down,0.13501037221348103,0.6988597672343559
GO:0016226,19,Down,0.13535850578598901,0.6988597672343559
GO:0070316,20,Up,0.13539480628478764,0.6988597672343559
GO:0010717,10,Up,0.13662072168893097,0.7030510358548933
GO:0019226,10,Down,0.13699544797406188,0.7030510358548933
GO:0030500,13,Down,0.13732631698227213,0.7030510358548933
GO:2001234,21,Up,0.1377293121526586,0.703129384231564
GO:0140861,17,Up,0.13808804255078486,0.703129384231564
GO:0042551,10,Up,0.13930900086422368,0.7056907015732153
GO:0042407,12,Down,0.1393402022214629,0.7056907015732153
GO:0016241,40,Down,0.14135096599671557,0.7134697349227869
GO:0006913,37,Up,0.14186268967135382,0.7134697349227869
GO:0001833,10,Up,0.14208349306018636,0.7134697349227869
GO:0030866,22,Up,0.14285046721682476,0.7134697349227869
GO:0032456,18,Down,0.14320405519818694,0.7134697349227869
GO:0031047,11,Up,0.14353080143875716,0.7134697349227869
GO:0071318,11,Down,0.1437354224382312,0.7134697349227869
GO:1902176,13,Down,0.14420585364356156,0.7134697349227869
GO:0009953,19,Up,0.14428448461018142,0.7134697349227869
GO:0060411,14,Down,0.14589704907714154,0.7172374130856373
