ID,Description,k,K,GeneRatio,BgRatio,Ek,enr_ratio,pvalue,p.adjust,Count,n_in_table,N_in_table,RichFactor,FoldEnrichment,zScore,qvalue,geneID
WP4156,Biosynthesis and regeneration of tetrahydrobiopterin and catabolism of phenylalanine,4,10,4/447,10/7070,0.6322489391796322,6.326621923937361,0.0024374668974522316,0.04104379743451823,4,447,7070,0.4,6.32662192393736,4.378797854511918,0.037162058979831984,DHFR/GCH1/MAOB/SPR
WP530,Cytokines and inflammatory response,4,10,4/447,10/7070,0.6322489391796322,6.326621923937361,0.0024374668974522316,0.04104379743451823,4,447,7070,0.4,6.32662192393736,4.378797854511918,0.037162058979831984,CXCL1/CXCL2/IL11/PDGFA
WP4150,Wnt signaling in kidney disease,7,33,7/447,33/7070,2.0864214992927863,3.35502677784557,0.003906765745758271,0.06372911622768179,7,447,7070,0.21212121212121213,3.35502677784557,3.5226088263167936,0.057701901968600776,WNT10A/WNT11/WNT2/WNT3A/WNT6/WNT7A/WNT7B
WP5434,Cancer pathways,42,440,42/447,440/7070,27.81895332390382,1.5097620500305065,0.004309829244442873,0.06817366259391454,42,447,7070,0.09545454545454546,1.5097620500305065,2.8684180689154113,0.061726103054381184,AGT/AXIN2/BIRC3/BIRC5/CCNA2/CCNE2/CDH1/CDKN2B/CKS1B/CTNNA3/E2F1/E2F2/EGLN3/EPAS1/FGFR4/FOS/GSTT2B/HMOX1/IGF2/IL7R/ITGA2/KIT/LAMB3/LAMC2/LAMC3/LPAR4/MET/NKX3-1/PDGFA/PTGER4/PTGS2/RASGRP1/RASSF5/SHH/TGFA/WNT10A/WNT11/WNT2/WNT3A/WNT6/WNT7A/WNT7B
WP2840,Hair follicle development cytodifferentiation stage 3 of 3,10,62,10/447,62/7070,3.91994342291372,2.551057227394097,0.005089261542132625,0.07590270071409229,10,447,7070,0.16129032258064516,2.5510572273940966,3.186632600035932,0.0687241633809789,ADAMTS20/DSC2/EGR2/FOS/FOXQ1/GATA3/KLK6/KRT19/PERP/S100A4
WP5158,Urotensin II mediated signaling,10,62,10/447,62/7070,3.91994342291372,2.551057227394097,0.005089261542132625,0.07590270071409229,10,447,7070,0.16129032258064516,2.5510572273940966,3.186632600035932,0.0687241633809789,CDK1/ESPL1/HMOX1/HSPA2/ICAM1/MMP9/NPPA/NPPB/PLN/VCAM1
WP2857,Mesodermal commitment pathway,17,138,17/447,138/7070,8.725035360678925,1.9484161722270856,0.005978656630197846,0.08669052113786876,17,447,7070,0.12318840579710146,1.9484161722270856,2.922904271451348,0.07849172008651559,AXIN2/FOXA1/GATA3/GATA6/GRHL2/HAND1/HNF4A/KLF5/LEFTY2/NCAPG2/PAX6/PITX2/TBX3/WNT3A/ZIC2/ZIC3/ZIC5
WP2118,Arrhythmogenic right ventricular cardiomyopathy,10,64,10/447,64/7070,4.046393210749646,2.4713366890380315,0.006405728011463115,0.090372703296858,10,447,7070,0.15625,2.4713366890380315,3.0716544672124915,0.08182565795581617,CACNG7/CTNNA3/DSC2/DSG2/DSP/ITGA2/ITGB3/ITGB4/ITGB6/PKP2
WP5088,Prostaglandin signaling,5,20,5/447,20/7070,1.2644978783592644,3.9541387024608503,0.006930876793274789,0.0952083601602484,5,447,7070,0.25,3.9541387024608503,3.4368192848148578,0.08620398006039835,CCL2/CXCL1/MMP9/PTGER4/PTGES
WP15,Selenium micronutrient network,10,66,10/447,66/7070,4.172842998585573,2.3964476984611216,0.007972741855238634,0.10671208329319402,10,447,7070,0.15151515151515152,2.396447698461121,2.9609355106276674,0.09661973260464633,ALB/APOA1/CCL2/DIO2/FGA/FGB/FGG/ICAM1/PTGS2/SERPINA3
