ID,Description,NGenes,Direction,PValue,FDR
WP2203,Thymic stromal lymphopoietin TSLP signaling,34,Up,0.34641491046191464,0.7821916290366162
WP2882,Nuclear receptors meta pathway,244,Down,0.3528682480978067,0.794233612385222
WP5285,Immune infiltration in pancreatic cancer,22,Down,0.3561973657699288,0.7983212133364844
WP1602,Nicotine effect on dopaminergic neurons,13,Up,0.3575949308724822,0.7983212133364844
WP3645,NAD biosynthetic pathways,20,Up,0.3596388847998411,0.7983212133364844
WP3972,PDGFR beta pathway,29,Down,0.3602772575184553,0.7983212133364844
WP5215,Targeted agents in triple negative breast cancer,38,Up,0.36031422886837094,0.7983212133364844
WP3929,Chemokine signaling,127,Up,0.36148748326788605,0.798425625037169
WP5027,nsp1 from SARS CoV 2 inhibits translation initiation in the host cell,17,Up,0.36626454605342973,0.8009449085220843
WP4823,Genes controlling nephrogenesis,40,Up,0.3667930296244609,0.8009449085220843
WP5545,Fibrotic response of trabecular meshwork cells to TGFB3 and ENPP2 in aqueous humor,13,Down,0.3682380518002212,0.8009449085220843
WP5417,Cell lineage map for neuronal differentiation,102,Down,0.36886736101540085,0.8009449085220843
WP2112,IL17 signaling,27,Up,0.36962265258843596,0.8009449085220843
WP5218,Extrafollicular and follicular B cell activation by SARS CoV 2,47,Down,0.3698841676936635,0.8009449085220843
WP4686,Leucine isoleucine and valine metabolism,24,Down,0.37053586741219136,0.8009449085220843
WP3651,Pathways affected in adenoid cystic carcinoma,61,Up,0.3725062145256991,0.8027565534915521
WP34,Ovarian infertility,32,Up,0.3747993349800227,0.8050234607256826
WP5039,SARS CoV 2 innate immunity evasion and cell specific immune response,53,Up,0.3768137608390031,0.8050234607256826
WP4172,PI3K Akt signaling,273,Down,0.37696444141174423,0.8050234607256826
WP4352,Ciliary landscape,211,Up,0.37861132182130375,0.8061123939078209
WP1992,Genes targeted by miRNAs in adipocytes,13,Down,0.3813478204238109,0.8095077984445567
WP5199,PtdIns 4 5 P2 in cytokinesis pathway,12,Up,0.38837723271691627,0.8188703880881293
WP3614,Photodynamic therapy induced HIF 1 survival signaling,33,Down,0.388703725326077,0.8188703880881293
WP4560,MFAP5 effect on permeability and motility of endothelial cells via cytoskeleton rearrangement,18,Down,0.38922330153131113,0.8188703880881293
WP5563,RNA Polymerase II transcription the preinitiation complex,57,Up,0.39224030851192815,0.8223857441723648
WP5046,NAD metabolism in oncogene induced senescence and mitochondrial dysfunction associated senescence,20,Up,0.3938846427114461,0.8223857441723648
WP2272,Pathogenic Escherichia coli infection,48,Up,0.3943739816905557,0.8223857441723648
WP4494,Selective expression of chemokine receptors during T cell polarization,13,Up,0.3960149392663479,0.8233566786395554
WP3644,NAD metabolism,15,Up,0.39716217784869956,0.8233566786395554
WP5269,Genetic causes of porto sinusoidal vascular disease,27,Up,0.3987395454117625,0.8242167279794158
WP2571,Polycystic kidney disease pathway,77,Down,0.4002530937623364,0.8246062176982981
WP4216,Chromosomal and microsatellite instability in colorectal cancer,72,Up,0.4012540833651803,0.8246062176982981
WP5323,Fatty acid and lipoprotein transport in hepatocytes,28,Down,0.40347920313141383,0.8267825289600358
WP4148,Splicing factor NOVA regulated synaptic proteins,40,Down,0.4090807684761941,0.8293736382254735
WP3617,Photodynamic therapy induced NF kB survival signaling,28,Down,0.40914711029996886,0.8293736382254735
WP5194,Synthesis of ceramides and 1 deoxyceramides,20,Down,0.40979752195672337,0.8293736382254735
WP2858,Ectoderm differentiation,134,Up,0.41040542392492874,0.8293736382254735
WP5052,Nephrogenesis,14,Up,0.4105925909973783,0.8293736382254735
WP5087,Pleural mesothelioma,393,Down,0.4119292044144365,0.8297096759370326
WP22,IL9 signaling,15,Down,0.41431992741799095,0.8316714142613384
WP4150,Wnt signaling in kidney disease,34,Down,0.4152491969654637,0.8316714142613384
WP3656,Interleukin 1 induced activation of NF kB,10,Up,0.42260844977413337,0.8425708283551026
WP3298,Melatonin metabolism and effects,29,Up,0.4236693801065361,0.8425708283551026
WP4532,Intraflagellar transport proteins binding to dynein,26,Up,0.42425639735228715,0.8425708283551026
WP5144,NRP1 triggered signaling in pancreatic cancer,52,Up,0.4257577738455084,0.8431906750180599
WP4863,Host pathogen interaction of human coronaviruses autophagy,19,Down,0.4278843135553606,0.8432327558460954
WP5198,Inflammatory bowel disease signaling,28,Down,0.4285137092564234,0.8432327558460954
WP4483,Relationship between inflammation COX 2 and EGFR,20,Up,0.42934700262403447,0.8432327558460954
WP5500,Bempedoic acid therapy in atherosclerosis and metabolic syndrome,22,Down,0.4318046182853771,0.8450298249471693
WP2007,Iron metabolism in placenta,10,Down,0.4328180491332454,0.8450298249471693
WP4536,Genes related to primary cilium development based on CRISPR,104,Up,0.4338375970109586,0.8450298249471693
WP4842,Mammalian disorder of sexual development,18,Down,0.4354671636207501,0.845880052074279
WP262,Ebstein Barr virus LMP1 signaling,21,Up,0.43740837431259394,0.8473293371246697
WP5521,SLC25A46 pathway,21,Down,0.4423095784382767,0.8544890766014663
WP5152,Iron sulfur cluster biogenesis,15,Up,0.4493764077000205,0.8623902715768259
WP3863,T cell antigen receptor TCR pathway during Staphylococcus aureus infection,46,Down,0.4520331104310986,0.8623902715768259
WP5276,Estrogen metabolism,16,Down,0.4577397876911835,0.8623902715768259
WP185,Integrin mediated cell adhesion,92,Down,0.4578598083800649,0.8623902715768259
WP28,Selenium metabolism and selenoproteins,43,Up,0.45921769529595446,0.8623902715768259
WP2855,Dopaminergic neurogenesis,18,Up,0.4609387136449443,0.8623902715768259
WP5103,Progeria associated lipodystrophy,19,Up,0.46149690467902293,0.8623902715768259
WP4206,Hereditary leiomyomatosis and renal cell carcinoma pathway,19,Down,0.46173228024466084,0.8623902715768259
WP1471,Target of rapamycin signaling,35,Up,0.4624450889626174,0.8623902715768259
WP4928,MAPK pathway in congenital thyroid cancer,16,Down,0.4631097760473497,0.8623902715768259
WP4329,miRNA role in immune response in sepsis,29,Up,0.4637614713869447,0.8623902715768259
WP5109,Familial hyperlipidemia type 2,12,Down,0.4651653461276479,0.8623902715768259
WP4312,Rett syndrome,46,Up,0.4672503502887957,0.8623902715768259
WP3646,Hepatitis C and hepatocellular carcinoma,46,Down,0.46848416863436215,0.8623902715768259
WP2332,IL11 signaling,42,Up,0.46957022226462697,0.8623902715768259
WP4722,Glycerolipids and glycerophospholipids,21,Down,0.47117177389729037,0.8623902715768259
WP4540,Hippo signaling regulation,88,Down,0.4742907796888043,0.8623902715768259
WP4963,p53 transcriptional gene network,85,Up,0.47437168185921774,0.8623902715768259
WP3967,miR 509 3p alteration of YAP1 ECM axis,17,Down,0.4748253139096281,0.8623902715768259
WP2267,Synaptic vesicle pathway,44,Down,0.47663767722516837,0.8623902715768259
WP3858,Toll like receptor signaling related to MyD88,29,Up,0.47987338778226496,0.8623902715768259
WP5055,Burn wound healing,63,Up,0.48031405881900224,0.8623902715768259
WP254,Apoptosis,77,Down,0.483338129284017,0.8623902715768259
WP289,Myometrial relaxation and contraction pathways,138,Down,0.48392523982458835,0.8623902715768259
WP3945,TYROBP causal network in microglia,47,Down,0.48584534048690076,0.8623902715768259
WP5505,Glycosylphosphatidyl inositol anchor pathway,25,Up,0.4879439641317881,0.8623902715768259
WP5183,SARS CoV 2 mitochondrial chronic oxidative stress and endothelial dysfunction,22,Down,0.4881095883224086,0.8623902715768259
WP727,Monoamine transport,24,Down,0.48842588994311187,0.8623902715768259
WP363,Wnt signaling NetPath,46,Up,0.48904884778995816,0.8623902715768259
WP428,Wnt signaling,108,Down,0.4891047777063249,0.8623902715768259
WP5108,Familial hyperlipidemia type 1,11,Down,0.49026507557516785,0.8623902715768259
WP4698,Vitamin D sensitive calcium signaling in depression,31,Down,0.49032377828734675,0.8623902715768259
WP51,Regulation of actin cytoskeleton,131,Down,0.49127156394326166,0.8623902715768259
WP4655,Cytosolic DNA sensing pathway,55,Up,0.4929832724066543,0.8623902715768259
WP734,Serotonin receptor 4 6 7 and NR3C signaling,17,Down,0.4932639930776048,0.8623902715768259
WP524,G13 signaling,36,Down,0.4953537622985905,0.8623902715768259
WP4396,Nonalcoholic fatty liver disease,140,Down,0.4962934285951657,0.8623902715768259
WP5420,ADHD and autism ASD pathways,299,Down,0.4968920053656277,0.8623902715768259
WP5398,NRXN1 deletion syndrome,12,Up,0.49702458531159666,0.8623902715768259
WP5406,13q12 12 copy number variation,30,Down,0.497195985060653,0.8623902715768259
WP2261,Glioblastoma signaling,81,Down,0.4986279368718596,0.8623902715768259
WP5376,17p13 3 YWHAE copy number variation,18,Up,0.4994173887289459,0.8623902715768259
WP4961,STING pathway in Kawasaki like disease and COVID 19,17,Up,0.49959782119209506,0.8623902715768259
WP170,Nuclear receptors,32,Down,0.5014332102881649,0.8623902715768259
WP5347,IL26 signaling,34,Up,0.501690863955707,0.8623902715768259
WP3982,miRNA regulation of p53 pathway in prostate cancer,23,Down,0.5023514557986306,0.8623902715768259
WP4925,Unfolded protein response,22,Up,0.5038019017848756,0.8627911796267556
WP4262,Breast cancer pathway,135,Up,0.5105388371436528,0.8688375475608651
WP465,Tryptophan metabolism,25,Down,0.5128176653260436,0.8688375475608651
WP1455,Serotonin transporter activity,10,Down,0.5134358937915806,0.8688375475608651
WP3624,Lung fibrosis,42,Down,0.5136015228043338,0.8688375475608651
WP4271,Vitamin B12 disorders,11,Up,0.5143202269251316,0.8688375475608651
WP4790,FGF23 signaling in hypophosphatemic rickets and related disorders,17,Down,0.5159887364464221,0.8688375475608651
WP5474,Catabolism of skeletal muscle in cachexia,37,Up,0.5167952579374269,0.8688375475608651
WP5149,Lipid metabolism in senescent cells,10,Down,0.5187887840576242,0.8688375475608651
WP1434,Osteopontin signaling,13,Down,0.5194948379871291,0.8688375475608651
WP5412,8q11 23 RB1CC1 copy number variation,15,Down,0.5204530763005737,0.8688375475608651
WP4861,Endoplasmic reticulum stress response in coronavirus infection,43,Down,0.520812352205032,0.8688375475608651
WP4255,Non small cell lung cancer,72,Up,0.522129195082154,0.8689896697494066
WP4589,Major receptors targeted by epinephrine and norepinephrine,12,Down,0.5257903595046726,0.8730336414257912
WP4136,Fibrin complement receptor 3 signaling,34,Down,0.5285039008981116,0.8754889386372924
WP716,Vitamin A and carotenoid metabolism,30,Down,0.5345424066854696,0.8813614038491466
WP4816,TGF beta receptor signaling in skeletal dysplasias,53,Down,0.5350629213957536,0.8813614038491466
WP5049,Glycolysis in senescence,11,Up,0.541133223525086,0.8813614038491466
WP702,Metapathway biotransformation Phase I and II,120,Down,0.5424889147874992,0.8813614038491466
WP5120,Inclusion body myositis,10,Down,0.5432924389986669,0.8813614038491466
WP5153,N glycan biosynthesis,56,Up,0.543482103159211,0.8813614038491466
WP3941,Oxidative damage response,35,Down,0.5440537585184948,0.8813614038491466
WP5395,Glycosaminoglycan synthesis in fibroblasts,38,Up,0.5460740915877991,0.8813614038491466
WP5437,GNAQ pathways in port wine stain,21,Down,0.5466343561765638,0.8813614038491466
WP3965,Lipid metabolism pathway,26,Down,0.548263974587037,0.8813614038491466
WP4313,Ferroptosis,61,Down,0.5512781780790013,0.8813614038491466
WP3915,Angiopoietin like protein 8 regulatory pathway,119,Down,0.551819008837324,0.8813614038491466
WP4482,Vitamin D in inflammatory diseases,21,Down,0.5523904059300314,0.8813614038491466
WP2875,Constitutive androstane receptor pathway,23,Down,0.5540519205716162,0.8813614038491466
WP3664,Regulation of Wnt B catenin signaling by small molecule compounds,16,Down,0.554116838380498,0.8813614038491466
WP438,Non homologous end joining,10,Up,0.5548286949352295,0.8813614038491466
WP2849,Hematopoietic stem cell differentiation,39,Down,0.554888162223164,0.8813614038491466
WP4673,Male infertility,97,Up,0.55502035955696,0.8813614038491466
WP530,Cytokines and inflammatory response,10,Up,0.5560212350421176,0.8813614038491466
WP5470,Effect of omega 3 PUFA on Huntington 39 s disease pathways,106,Down,0.5569110139977682,0.8813614038491466
WP710,DNA damage response only ATM dependent,102,Down,0.5623523930607821,0.8875245207697194
WP2371,Parkinson 39 s disease pathway,35,Up,0.5645060169742552,0.8875245207697194
WP5037,Riboflavin and CoQ disorders,14,Up,0.56596681126687165,0.8875245207697194
WP4577,Neurodegeneration with brain iron accumulation NBIA subtypes pathway,43,Up,0.5675267227192008,0.8875245207697194
WP3527,Pre implantation embryo,43,Down,0.5688972926071081,0.8875245207697194
WP49,IL2 signaling,34,Down,0.5691918727696366,0.8875245207697194
WP4141,PI3K AKT mTOR vitamin D3 signaling,17,Down,0.570027015961595,0.8875245207697194
WP5044,Kynurenine pathway and links to cell senescence,18,Down,0.5708197199872949,0.8875245207697194
WP5275,Ether lipid biosynthesis,20,Down,0.5749298278848122,0.8919589671123234
WP5473,Cytokine cytokine receptor interaction,145,Down,0.5779318197893439,0.8922182220612241
WP2876,Pregnane X receptor pathway,22,Down,0.5781297628596671,0.8922182220612241
WP5172,Iron metabolism disorders,16,Up,0.5810289132613374,0.8922182220612241
WP4566,Translation inhibitors in chronically activated PDGFRA cells,45,Up,0.5817109222594533,0.8922182220612241
WP5289,Axon guidance,71,Down,0.5830078508045521,0.8922182220612241
WP3591,Sleep regulation,23,Down,0.584089117232321,0.8922182220612241
WP4658,Small cell lung cancer,94,Down,0.5845822487797778,0.8922182220612241
WP5381,Smith Magenis and Potocki Lupski syndrome copy number variation,148,Up,0.5851642782206901,0.8922182220612241
WP4149,White fat cell differentiation,31,Down,0.5888909084983975,0.8937962220402444
WP5493,Effect of dasatinib on the BCR ABL signaling pathway,44,Up,0.5939705070846562,0.8937962220402444
WP5066,FOXA2 pathway,18,Down,0.5953224799853716,0.8937962220402444
WP3286,Copper homeostasis,44,Down,0.596776841531824,0.8937962220402444
WP2853,Endoderm differentiation,130,Down,0.5970923871216607,0.8937962220402444
WP4656,Joubert syndrome,73,Up,0.5972878007958791,0.8937962220402444
WP5426,HDAC6 interactions in the central nervous system,108,Up,0.6002497876615014,0.8937962220402444
WP4197,Immune response to tuberculosis,22,Up,0.6016314038079545,0.8937962220402444
WP2526,PDGF pathway,40,Down,0.6021902869870077,0.8937962220402444
WP4872,MAP3K1 role in promoting and blocking gonadal determination,16,Down,0.603024966476899,0.8937962220402444
WP5200,Dravet syndrome,28,Down,0.606069525503951,0.8937962220402444
WP286,IL3 signaling,41,Down,0.6063346148407898,0.8937962220402444
WP4788,Autosomal recessive osteopetrosis pathways,10,Down,0.6066867141557086,0.8937962220402444
WP3287,Overview of nanoparticle effects,16,Down,0.6090250374131658,0.8937962220402444
WP3933,Kennedy pathway from sphingolipids,14,Down,0.6096441046694115,0.8937962220402444
WP382,MAPK signaling,210,Down,0.610159203149465,0.8937962220402444
WP3872,Apoptosis regulation by parathyroid hormone related protein,21,Up,0.6118421449729399,0.8937962220402444
WP4541,Hippo Merlin signaling dysregulation,105,Down,0.6126534226935088,0.8937962220402444
WP5523,HINT1 pathway,25,Up,0.6127700110971941,0.8937962220402444
WP4868,Type I interferon induction and signaling during SARS CoV 2 infection,29,Down,0.6131477992521663,0.8937962220402444
WP244,Alpha 6 beta 4 signaling,33,Down,0.613161520816097,0.8937962220402444
WP5367,Rubinstein Taybi syndrome 1,14,Up,0.613933371133426,0.8937962220402444
WP5434,Cancer pathways,444,Down,0.618395673981816,0.898447813223581
WP5115,Network map of SARS CoV 2 signaling,195,Up,0.6233351353134892,0.9037722105056519
WP560,TGF beta receptor signaling,49,Down,0.6250778651541261,0.9039102922587108
WP2878,PPAR alpha pathway,18,Down,0.6259801882919986,0.9039102922587108
WP5205,Clock controlled autophagy in bone metabolism,72,Down,0.6321876721050255,0.9101950329574365
WP3658,Wnt beta catenin signaling in leukemia,23,Up,0.6344028051558868,0.9101950329574365
WP5284,Cell interactions in pancreatic cancer microenvironment,16,Down,0.6347334805759997,0.9101950329574365
WP2643,Nanoparticle mediated activation of receptor signaling,28,Down,0.6354676182142893,0.9101950329574365
WP5231,Hippocampal synaptogenesis and neurogenesis,23,Down,0.6389741354375014,0.9105138381289305
WP5178,Disorders of fructose metabolism,11,Down,0.6393805013624494,0.9105138381289305
WP2507,Nanomaterial induced apoptosis,18,Up,0.6402037783961256,0.9105138381289305
WP5300,TROP2 regulatory signaling,44,Up,0.6408270877663418,0.9105138381289305
WP5528,JAK STAT signaling and ARTD family members,14,Up,0.6451446582458851,0.9111305845077725
WP1423,Ganglio sphingolipid metabolism,10,Up,0.6457132032891453,0.9111305845077725
WP4190,Mevalonate arm of cholesterol biosynthesis pathway,12,Down,0.6471420663300158,0.9111305845077725
WP391,Mitochondrial gene expression,19,Up,0.647332096229638,0.9111305845077725
WP5299,Ganglio series sphingolipid metabolism,11,Up,0.6497213786439606,0.9111305845077725
WP5530,MAPK signaling and ARTD family members,32,Down,0.6498816921712286,0.9111305845077725
WP3879,4 hydroxytamoxifen dexamethasone and retinoic acids regulation of p27 expression,25,Up,0.6506460021117866,0.9111305845077725
WP706,Sudden infant death syndrome SIDS susceptibility pathways,125,Down,0.6523041970704986,0.9111305845077725
WP5053,Development of ureteric derived collecting system,45,Down,0.6541683161134741,0.9111305845077725
WP2197,Endothelin pathways,25,Down,0.6566906019265268,0.9111305845077725
WP5294,Sildenafil treatment,21,Down,0.6570112848077784,0.9111305845077725
WP501,GPCRs class C metabotropic glutamate pheromone,11,Down,0.6587466308919033,0.9111305845077725
WP2059,Alzheimer 39 s disease and miRNA effects,234,Up,0.6592524539527325,0.9111305845077725
WP5124,Alzheimer 39 s disease,234,Up,0.6592524539527325,0.9111305845077725
WP5101,Congenital generalized lipodystrophy,17,Down,0.6613416601283398,0.9122397607606867
WP5236,Markers of kidney cell lineage,48,Up,0.6626632499373778,0.9122878528264095
WP4521,Glycosylation and related congenital defects,25,Up,0.6642514942388318,0.9127021500297127
WP4906,3q29 copy number variation syndrome,56,Down,0.6706217173500094,0.9163309861340689
WP5234,Bardet Biedl syndrome,86,Up,0.6718949176993392,0.9163309861340689
WP3865,Novel intracellular components of RIG I like receptor pathway,53,Down,0.6742722708170823,0.9163309861340689
WP5360,KCNQ2 related epilepsies,18,Down,0.6743833642641924,0.9163309861340689
WP3676,BDNF TrkB signaling,29,Up,0.6749460357009204,0.9163309861340689
WP4806,EGFR tyrosine kinase inhibitor resistance,82,Down,0.6753420426542118,0.9163309861340689
WP2865,IL1 and megakaryocytes in obesity,18,Up,0.675939500349955,0.9163309861340689
WP5146,Lung pathology of COVID 19,13,Up,0.6788302801299544,0.9165071712659844
WP2916,Interactome of polycomb repressive complex 2 PRC2,16,Up,0.6799180328723207,0.9165071712659844
WP4829,mBDNF and proBDNF regulation of GABA neurotransmission,33,Down,0.6799474923637627,0.9165071712659844
WP3678,Amplification and expansion of oncogenic pathways as metastatic traits,15,Down,0.6833112138877642,0.9178387367847267
WP1533,Vitamin B12 metabolism,38,Down,0.6842667132668118,0.9178387367847267
WP3849,MAPK and NFkB signaling inhibited by Yersinia YopJ,12,Up,0.6848190292794365,0.9178387367847267
WP5088,Prostaglandin signaling,20,Down,0.6933383631956911,0.9253145101497495
WP4337,ncRNAs involved in STAT3 signaling in hepatocellular carcinoma,13,Up,0.6942310132096845,0.9253145101497495
WP127,IL5 signaling,33,Down,0.694312157122238,0.9253145101497495
WP4155,Endometrial cancer,63,Up,0.6982582673372815,0.9288276013923688
WP2435,Quercetin and Nf kB AP 1 induced apoptosis,15,Down,0.7045364988042624,0.9323520661561387
WP325,Triacylglyceride synthesis,18,Up,0.706329779679064,0.9323520661561387
WP299,Nuclear receptors in lipid metabolism and toxicity,23,Down,0.7082080001985649,0.9323520661561387
WP1544,MicroRNAs in cardiomyocyte hypertrophy,81,Down,0.708499487934646,0.9323520661561387
WP3630,NAD metabolism sirtuins and aging,11,Up,0.7097590811435306,0.9323520661561387
WP4504,Cysteine and methionine catabolism,13,Up,0.7101109134740672,0.9323520661561387
WP2380,Brain derived neurotrophic factor BDNF signaling,133,Up,0.7102027998961586,0.9323520661561387
WP5287,17q12 copy number variation syndrome,61,Down,0.7114280222714684,0.9323520661561387
WP5233,Arsenic metabolism and reactive oxygen species generation,10,Down,0.7163731386871668,0.935085546221358
WP3612,Photodynamic therapy induced NFE2L2 NRF2 survival signaling,22,Up,0.7198853351191288,0.935085546221358
WP5443,Effects of MFN2 mutation,24,Up,0.7211143445712216,0.935085546221358
WP205,IL7 signaling,19,Down,0.7264986687326584,0.935085546221358
WP5038,Mitochondrial immune response to SARS CoV 2,30,Down,0.7280528392223067,0.935085546221358
WP4630,Measles virus infection,108,Up,0.7281821035513406,0.935085546221358
WP4792,Purine metabolism,12,Up,0.7286199732963472,0.935085546221358
WP4496,Signal transduction through IL1R,28,Up,0.7290727177362657,0.935085546221358
WP4705,Pathways of nucleic acid metabolism and innate immune sensing,15,Up,0.730313953266752,0.935085546221358
WP4815,Glycosaminoglycan degradation,15,Up,0.7306770525338409,0.935085546221358
WP5216,Warburg effect modulated by deubiquitinating enzymes and their substrates,24,Down,0.7319872479889662,0.935085546221358
WP5094,Orexin receptor pathway,68,Down,0.732760638103229,0.935085546221358
WP5130,Th17 cell differentiation pathway,53,Up,0.733054149181509,0.935085546221358
WP2034,Leptin signaling,69,Up,0.7351560001343431,0.935085546221358
WP5265,Neurogenesis regulation in the olfactory epithelium,51,Up,0.737598590247118,0.935085546221358
WP2509,Nanoparticle triggered autophagic cell death,22,Up,0.7377634261932926,0.935085546221358
WP3927,BMP signaling in eyelid development,20,Down,0.7385221339545025,0.935085546221358
WP5477,Molecular pathway for oxidative stress,44,Down,0.739120330535907,0.935085546221358
WP1403,AMP activated protein kinase signaling,61,Up,0.7399402416261283,0.935085546221358
WP5433,PGK1 PKM2 KHKC KHKA acting as protein kinases,15,Down,0.7416159312922179,0.935085546221358
WP4478,LTF danger signal response pathway,13,Up,0.7420720133386283,0.935085546221358
WP26,S1P receptor signal transduction,25,Up,0.7425291431912899,0.935085546221358
WP3845,Canonical and non canonical Notch signaling,26,Up,0.7448426101978729,0.9363358344508721
WP4659,Gastrin signaling,108,Up,0.7492183113683268,0.9365673168968116
WP399,Wnt signaling and pluripotency,98,Up,0.7492323168677981,0.9365673168968116
WP4481,Resistin as a regulator of inflammation,29,Up,0.7496407004218897,0.9365673168968116
WP2884,NRF2 pathway,103,Down,0.7506218488756148,0.9365673168968116
WP3657,Hematopoietic stem cell gene regulation by GABP alpha beta complex,18,Up,0.7516315984686682,0.9365673168968116
WP5122,Prostaglandin and leukotriene metabolism in senescence,28,Down,0.7530565139768248,0.9366966112448576
WP176,Folate metabolism,49,Up,0.7565611819105074,0.9379009866147239
WP5222,2q13 copy number variation syndrome,49,Up,0.756670471570694,0.9379009866147239
WP4236,Krebs cycle disorders,11,Down,0.7589102380113467,0.9390355301047902
WP5549,Tryptophan kynurenine pathway in post COVID syndrome,11,Down,0.7633561421059893,0.9393525637810071
WP4159,GABA receptor signaling,24,Down,0.7659330427886133,0.9393525637810071
WP100,Glutathione metabolism,17,Up,0.7662513923480095,0.9393525637810071
WP5526,Age related macular degeneration,16,Down,0.7686146124628503,0.9393525637810071
WP167,Eicosanoid synthesis,18,Up,0.7694142794078862,0.9393525637810071
WP2447,Amyotrophic lateral sclerosis ALS,35,Up,0.7698005223891222,0.9393525637810071
WP4628,Aerobic glycolysis augmented,12,Up,0.7715954557048739,0.9393525637810071
WP2864,Apoptosis related network due to altered Notch3 in ovarian cancer,51,Down,0.7722148764572128,0.9393525637810071
WP4838,Regucalcin in proximal tubule epithelial kidney cells,26,Up,0.7770165622756298,0.9393525637810071
WP3680,Physico chemical features and toxicity associated pathways,62,Down,0.7791552244956185,0.9393525637810071
WP5098,T cell activation SARS CoV 2,67,Down,0.7843296437624723,0.9393525637810071
WP497,Urea cycle and metabolism of amino groups,19,Down,0.784699369365692,0.9393525637810071
WP408,Oxidative stress response,28,Down,0.784784883732907,0.9393525637810071
WP4018,Clear cell renal cell carcinoma pathways,79,Up,0.7853748100332707,0.9393525637810071
WP4936,Perturbations to host cell autophagy induced by SARS CoV 2 proteins,44,Down,0.7864421172187804,0.9393525637810071
WP410,Exercise induced circadian regulation,46,Down,0.7870610566896404,0.9393525637810071
WP4746,Thyroid hormones production and peripheral downstream signaling effects,79,Down,0.791515323184655,0.9393525637810071
WP5399,NPHP1 deletion syndrome,11,Down,0.7927143442262132,0.9393525637810071
WP4341,Non genomic actions of 1 25 dihydroxyvitamin D3,66,Down,0.7945721377649675,0.9393525637810071
WP2637,Interleukin 1 IL 1 structural pathway,49,Down,0.7947116144565873,0.9393525637810071
WP4912,SARS coronavirus and innate immunity,17,Down,0.797047419911421,0.9393525637810071
WP5352,10q11 21q11 23 copy number variation syndrome,51,Up,0.7984718228700219,0.9393525637810071
WP4877,Host pathogen interaction of human coronaviruses MAPK signaling,36,Down,0.8004146342808557,0.9393525637810071
WP3958,GPR40 role in insulin secretion,14,Down,0.8013415816250814,0.9393525637810071
WP4685,Melanoma,63,Up,0.8031666671031147,0.9393525637810071
WP4539,Synaptic signaling associated with autism spectrum disorder,44,Up,0.8036620852435276,0.9393525637810071
WP5095,Overview of proinflammatory and profibrotic mediators,44,Down,0.8041216785975555,0.9393525637810071
WP5192,Modulation of PI3K Akt mTOR signaling by bioactive sphingolipids,14,Down,0.8043676819551678,0.9393525637810071
WP712,Estrogen signaling,21,Up,0.8052841757276807,0.9393525637810071
WP697,Estrogen metabolism,11,Up,0.8066038651941767,0.9393525637810071
WP2583,T cell receptor and co stimulatory signaling,21,Down,0.8075422444125059,0.9393525637810071
WP5401,7q11 23 distal copy number variation,19,Down,0.8083096720516366,0.9393525637810071
WP4258,lncRNA in canonical Wnt signaling and colorectal cancer,90,Up,0.809118308435103,0.9393525637810071
WP4666,Hepatitis B infection,133,Down,0.810031331207377,0.9393525637810071
WP3981,miRNA regulation of prostate cancer signaling,30,Down,0.8105864314229249,0.9393525637810071
WP5407,15q11q13 copy number variation,52,Down,0.8108694669862755,0.9393525637810071
WP4874,CAMKK2 pathway,96,Up,0.8135291894706205,0.9393525637810071
WP4210,Tryptophan catabolism leading to NAD production,14,Down,0.8149557733791138,0.9393525637810071
WP3851,TLR4 signaling and tolerance,26,Up,0.8165389926782223,0.9393525637810071
WP4298,Acute viral myocarditis,72,Down,0.8171263807810916,0.9393525637810071
WP236,Adipogenesis,118,Down,0.817207942094095,0.9393525637810071
WP2004,miR targeted genes in lymphocytes,400,Down,0.8173596457296806,0.9393525637810071
WP1539,Angiogenesis,24,Down,0.8197868830172861,0.9393525637810071
WP5502,16p13 11 copy number variation syndrome,29,Up,0.8200779155577689,0.9393525637810071
WP5527,NF kB signaling and ARTD family members,28,Down,0.8220856743849565,0.9393525637810071
WP3670,Interactions between LOXL4 and oxidative stress pathway,18,Down,0.8227269866419681,0.9393525637810071
WP2290,RalA downstream regulated genes,12,Down,0.8248752255903637,0.9393525637810071
WP5174,Ulcerative colitis signaling,10,Down,0.8254483094423742,0.9393525637810071
WP35,G protein signaling,84,Down,0.8264335972042662,0.9393525637810071
WP4321,Thermogenesis,98,Down,0.8265014773716239,0.9393525637810071
WP2374,Oncostatin M signaling,55,Up,0.8274539730744448,0.9393525637810071
WP5422,IL19 signaling,23,Up,0.8289970417204888,0.9393525637810071
WP384,Apoptosis modulation by HSP70,17,Up,0.829552901056262,0.9393525637810071
WP400,p38 MAPK signaling,34,Down,0.8307109414537256,0.9393525637810071
WP5492,AMPK regulation of mammary milk protein synthesis,16,Down,0.8344561262729052,0.9420850215405889
WP5272,LDL influence on CD14 and TLR4,19,Up,0.8403625677315841,0.9443707704761878
WP4923,Autophagy,29,Down,0.8407345124111444,0.9443707704761878
WP4263,Pancreatic adenocarcinoma pathway,88,Up,0.8415281355085231,0.9443707704761878
WP2795,Cardiac hypertrophic response,53,Down,0.8420963244742008,0.9443707704761878
WP5142,Calcium mediated T cell apoptosis involved in inclusion body myositis,17,Down,0.8431406173644949,0.9443707704761878
