ID,NES,pval,padj,size,leadingEdge
GO:0045471,-1.0060622381318347,0.43103448275862066,0.756636827519465,77,SPINK1;FOS;HPGD;GATA3;PPARA;RGS4;PRKCB;PTK2B;HTR1B;SETD7;ABAT
GO:0033198,-1.030035151966183,0.4331983805668016,0.7571438836858367,10,P2RX1;KCNJ11;KCNJ8;TRPC3
GO:0007026,1.0248580269731609,0.4327485380116959,0.7571438836858367,19,TPX2;DIAPH3;APC2;BMERB1
GO:0002437,1.0235331503044982,0.4332688588007737,0.7571438836858367,12,HMGB2;NOTCH2;HMGB1
GO:0001662,1.0145035935527795,0.43280632411067194,0.7571438836858367,23,BRINP1;GRIK2;ATP1A2;NEUROD2;BCL2;GNG7
GO:0001952,-1.007511562535672,0.43339960238568587,0.7571438836858367,11,PKHD1;ONECUT1
GO:0032418,-1.0223976070550962,0.4352226720647773,0.7571485952906047,18,SYTL4;NDEL1;FAM98A;ARL8B;RAB3A;KIF5B
GO:2000737,-1.0165457179552873,0.43558282208588955,0.7571485952906047,13,TBX3;ZFP36L2
GO:0071806,-1.0158318916443558,0.4350515463917526,0.7571485952906047,12,BLOC1S6;RAB11A;IFT20;MCL1;EDNRB;TMED10;EDNRA
GO:0006893,-1.0125337951822218,0.43621399176954734,0.7571485952906047,17,LLGL2;GOLGA7;RAB10;EXOC2;EXOC1;EXOC5;RAB3IP;EXOC6B
GO:0034644,-1.0096080365006468,0.4360587002096436,0.7571485952906047,46,AQP1;PIK3R1;CUL4B;TP53INP1;CASP9
GO:0031623,-1.0081047177447793,0.43478260869565216,0.7571485952906047,44,CD9;EZR;ITGB1;NEDD4L;TFRC;RALB;SYK;RALA;INSR;RAB5A
GO:0007215,1.0076444619986253,0.43410852713178294,0.7571485952906047,14,GRIK2;GRIK4
GO:0050765,1.0127062754250367,0.43664717348927873,0.7572032401355018,13,SYT11;CSK;CNN2;RACK1
GO:0048712,-1.0222460237304969,0.43724696356275305,0.7575100324682031,10,F2;NOG;NF1;DAB1
GO:0006754,-1.014048311372485,0.4376278118609407,0.7575100324682031,13,DNAJC30;TGFB1;ATP5F1A;COX11
GO:0042220,1.0043005777580358,0.43873517786561267,0.7587301011712659,23,GRIA1;FKBP5;CNR1;EFTUD2
GO:0036342,1.0051934644831424,0.43992248062015504,0.7600860458010928,14,WNT3A;SFRP2;AXIN1
GO:0002063,1.018642822188634,0.4410058027079304,0.7605635298302368,12,MSX2;RUNX2;SFRP2
GO:0032481,0.9895499996585673,0.4407114624505929,0.7605635298302368,24,IRAK1;IRF1;G3BP1;TRAF3
GO:0050766,1.017480381526588,0.4415841584158416,0.7608648433399099,25,PTX3;CAMK1D;DOCK2
GO:0002183,1.0310443954361994,0.44291338582677164,0.7610681242328756,10,EIF2B5;EIF4A1;EIF2B1;EIF3I;EIF2S2;EIF2B3;EIF2B2
GO:0051928,-1.0077169424884023,0.44238683127572015,0.7610681242328756,17,F2R;CAMK2A;CACNA1D;ATP2B1;MYLK;CACNB2;HOMER1
GO:0030279,0.9938287587206898,0.4426877470355731,0.7610681242328756,23,GDF10;CALCR;KREMEN1;LRP4
GO:0019886,-1.0006881395259732,0.4435146443514644,0.7611180618744312,15,TRAF6;CD74;PIKFYVE;CTSL
GO:0045453,-0.9848517121926581,0.44375,0.7611180618744312,16,SNX10;PTK2B;TRAF6;ACP5;RAC2;NOX4;PTH1R
GO:0060261,0.9995681393325464,0.4444444444444444,0.7616161616161615,55,NFKBIA;MED16;ERCC1;MED24;MED9;TAF11;NFKB1;MED22;TAF6;MED29
