ID,Description,NES,pval,padj,size,leadingEdge
WP4321,Thermogenesis,-0.7220899455752704,0.9647577092511013,0.9925065876152833,98,ACSL1;PRKAA2;ADCY7;PRKAB2;SMARCA2;CREB3L1;ACSL4;PRKACB;ACSL3;MAP2K3;SOS1;ATF2;ADCY6;BMP8B;DPF3;PRKG1;UCP1;MAP3K5;ACSL6
WP304,Kit receptor signaling,-0.6924959842876072,0.9523809523809523,0.9925065876152833,52,PIK3R1;SOCS6;PRKCB;INPP5D;STAT1;PTPN6;SOS1;GAB2;GRB7;MITF;MAP2K1
WP4906,3q29 copy number variation syndrome,-0.6911261096292914,0.9573560767590619,0.9925065876152833,56,DYNLT3;TFRC;ADAM10;PAK2;HIF1A;TF;PCYT1A;UBXN7;MELTF;TGFB1;DLG1;SENP5;H2BC21;PIGZ
WP4577,Neurodegeneration with brain iron accumulation NBIA subtypes pathway,0.6567077982264731,0.9659090909090909,0.9925065876152833,43,CP;STK11;ULK1;MAP1LC3A;RHEB;ATG10;C19orf12;GTPBP2;ATG13;MLST8;ATG2A;PLA2G6;ATG7;RPTOR;COASY;DEPTOR;WDR45;AKT1S1;MTOR
WP400,p38 MAPK signaling,-0.6205009487761208,0.9592274678111588,0.9925065876152833,34,MAP3K9;STAT1;MAP3K1;TRADD;ATF2;MAP3K5
WP3879,4 hydroxytamoxifen dexamethasone and retinoic acids regulation of p27 expression,0.6137045912801796,0.9643564356435643,0.9925065876152833,25,EIF4EBP1;PBK;MAP3K11;PIK3R2;AKT1;MAP2K2;PIK3CD;PIK3R3;RAF1;MAPK3
WP4864,Host pathogen interaction of human coronaviruses apoptosis,0.5905567390027846,0.9629629629629629,0.9925065876152833,19,CASP3;AKT1;BAX;BCL2;FADD;CASP7;BAD;CASP8;BBC3
WP4815,Glycosaminoglycan degradation,0.590540035191958,0.9618320610687023,0.9925065876152833,15,GUSB;HYAL2;IDUA;HEXA;NAGLU;GALNS;SGSH
WP1946,Cori cycle,-0.5834115646339235,0.9629629629629629,0.9925065876152833,14,PFKP;SLC2A1;SLC2A2;SLC2A4
WP2007,Iron metabolism in placenta,0.5744544710252124,0.952755905511811,0.9925065876152833,10,STEAP3
WP4912,SARS coronavirus and innate immunity,0.5715408229292717,0.9651162790697675,0.9925065876152833,17,TLR3;TRAF3;IKBKE;STAT2;TYK2
WP2290,RalA downstream regulated genes,0.5619843976627678,0.9613152804642167,0.9925065876152833,12,HRAS;RAC3;NRAS
WP3413,NOTCH1 regulation of endothelial cell calcification,-0.5842099910564004,0.96875,0.9939851664254702,16,VEGFA;JAG2;GJA5;ITGA1;CALU
WP4396,Nonalcoholic fatty liver disease,-0.7316946768727322,0.984304932735426,0.9945352641859191,140,PIK3R1;CEBPA;PPARA;PRKAA2;EIF2AK3;PRKAB2;MLXIP;PIK3CA;COX7A2L;BCL2L11;INSR;COX5B;GSK3B;VCAM1;NDUFA1;COX5A;UQCRB;NDUFS1;TGFB1;MAP3K5;COX6C;ADIPOR1;COX7B;ITCH;COX6B1;NDUFB5;SDHA;NDUFA5;NDUFB9;NDUFB3;UQCRC2;NDUFB1;LEPR;NDUFB10;SDHD;NDUFV3;CYCS;MAPK8;FAS;IL6;MT-CO2;MT-CO1;MT-CYB;NDUFA6;PIK3CB;NDUFV2;TNFRSF1A;SDHB;NDUFS5;ERN1;COX4I1;NDUFA10;NDUFA3;CXCL8;NDUFS6;MT-CO3;NDUFC1
WP231,TNF alpha signaling,-0.6489910583518465,0.9847161572052402,0.9945352641859191,85,KSR1;PYGL;BIRC3;CASP9;CUL1;MAP3K1;PRKCZ;TRADD;MAP2K3;TAB3;SOS1;CFLAR
WP4861,Endoplasmic reticulum stress response in coronavirus infection,-0.6335053783495361,0.9789029535864979,0.9945352641859191,43,PPP1R13B;EIF2AK3;PPP1R2;PPP1R12A;PPP1CB;HSPA5;MBTPS2;EIF2AK1;ATF6;PPP1R9A;MAPK8;PPP1R1A;PPP1R7;PPP1R10;PPP1R11;PPP1R12B;ERN1;PPP1R3G;PPP1R14A;PPP1R3D;PPP1R1C
WP5352,10q11 21q11 23 copy number variation syndrome,-0.6303401809012915,0.9765957446808511,0.9945352641859191,51,CDH1;BMP2;ARHGAP22;ERCC6;DLD;NOG;ATF2
WP5346,8p23 1 copy number variation syndrome,0.6203815839364425,0.9720149253731343,0.9945352641859191,38,NKX6-1;CTNNB1;CTSD;AXIN1;PINX1;FAM167A;MCRS1;NUMA1;TLR4
WP2875,Constitutive androstane receptor pathway,-0.6066147483690127,0.9737903225806451,0.9945352641859191,23,FOXO1;ALAS1;NCOA2;EHHADH;NR1I3;CYP3A5;PPARGC1A
WP422,MAPK cascade,-0.6040455468796623,0.9829787234042553,0.9945352641859191,33,MBP;MAP3K1;MAP2K3;SOS1;MAP2K1;MAP2K4;SOS2;LAMTOR3;MAPK14;KRAS
WP4535,Envelope proteins and their potential roles in EDMD physiopathology,0.598162462881438,0.9847036328871893,0.9945352641859191,45,TMPO;ADCY2;ADCY3;LBR;HRAS;SRF;SYNE3;CFL1;NRAS;MAP2K2;EMD
WP732,Serotonin receptor 2 and ELK SRF GATA4 signaling,-0.571769250470408,0.9753086419753086,0.9945352641859191,17,RASGRP1;GNAQ
WP4301,Inhibition of exosome biogenesis and secretion by manumycin A in CRPC cells,0.5605745605903759,0.9744094488188977,0.9945352641859191,18,HRAS;HNRNPH1;HGS;NRAS;RAB5C;RAF1;MAPK3
WP4504,Cysteine and methionine catabolism,-0.5113182613171273,0.9815950920245399,0.9945352641859191,13,ETHE1;SQOR;SUOX;GOT1
WP4936,Perturbations to host cell autophagy induced by SARS CoV 2 proteins,-0.5438941999745468,0.9979296066252588,1,44,PRKAA2;TAX1BP1;RB1CC1;NBR1;VAMP8;TMEM59;ATG4A;ATG16L1;GABARAPL2;MAP1LC3B;ATG5;PPP1R9A
WP4923,Autophagy,-0.5400745728942773,0.9938650306748467,1,29,PRKAA2;PRKAB2;RB1CC1;BECN1;ATG16L1;MAP1LC3B;ATG5;ATG14
WP3865,Novel intracellular components of RIG I like receptor pathway,-0.495148064617005,1,1,53,TRAF6;CASP10;MAP3K1;TRADD;CXCL12;TBK1;MAPK13;CYLD;IRF7;TANK;MAVS;MAPK14;ATG5;MAPK8
WP5510,16p12 2 copy number variation syndrome 520kb,0.4819357859913783,1,1,51,CDK1;CDK2;CALM3;UQCRQ;NDUFS8;MAP2K2;CYC1;NDUFA9;UQCRC1;MLST8;NDUFV1;MAPK3;TRAP1;RPS6KB1;RPTOR;MTOR;UQCRFS1;CALM2
WP4210,Tryptophan catabolism leading to NAD production,0.4768209589586949,0.9941860465116279,1,14,AFMID;QPRT;NAPRT
WP5287,17q12 copy number variation syndrome,0.44746622144370124,0.9981617647058824,1,61,CCL2
WP4628,Aerobic glycolysis augmented,0.4439987416101028,0.9961315280464217,1,12,ENO1;TPI1;ALDOA;LDHA;PKM;PFKM
